protein	cancers	num_cancers
C11orf54	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C11orf58	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C11orf68	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C11orf96	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C11orf98	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C12orf10	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C12orf29	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C12orf43	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C12orf45	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C12orf57	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C15orf40	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C15orf48	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C16orf58	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C17orf97	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C18orf32	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C19orf12	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C19orf53	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C19orf66	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C1D	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C1QA	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C1QB	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C1QC	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C1QTNF3	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C1QTNF5	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C1R	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C1S	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C1orf116	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C1orf131	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C1orf174	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C1orf198	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C1orf21	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C1orf226	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C1orf50	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C2CD5	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C2orf69	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C2orf76	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C3	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C3orf38	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C3orf58	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C4B	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C4BPA	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C4orf33	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C5orf15	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C5orf24	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C6	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C6orf106	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C6orf132	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C6orf203	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C6orf47	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C7	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C7orf25	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C7orf43	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C9	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
C9orf78	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CA12	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CA8	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CA9	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CAAP1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CACTIN	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CACUL1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CAD	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CADM1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CALB2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CALCOCO1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CALML3	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CALML5	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CAMKK2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CAMLG	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CAND2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CANT1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CANX	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CAPN15	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CAPN5	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CAPRIN1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CAPZA2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CARD19	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CARM1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CARNMT1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CARS	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CASKIN2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CASP2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CASP4	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CAT	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CBLB	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CBLL1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CBR1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CBX1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CBX8	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CC2D1A	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CCAR1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CCDC102A	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CCDC115	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CCDC117	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CCDC127	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CCDC134	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CCDC137	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CCDC174	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CCDC43	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CCDC47	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CCDC51	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CCDC58	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CCDC71L	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CCDC91	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CCDC92	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CCDC97	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CCL21	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CCL5	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CCM2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CCNH	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CCNK	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CCNT2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CCNYL1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CCS	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CCT3	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CCT8	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CD109	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CD177	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CD180	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CD209	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CD2BP2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CD300A	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CD34	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CD36	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CD38	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CD40	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CD47	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CD55	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CD58	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CD59	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CD5L	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CD63	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CD81	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CD82	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CD93	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CDA	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CDC123	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CDC26	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CDC37	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CDC37L1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CDC42BPA	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CDC42BPG	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CDC42EP1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CDC42EP2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CDC42EP3	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CDC42EP4	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CDH11	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CDH13	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CDH2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CDIPT	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CDK11B	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CDK12	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CDK16	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CDK17	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CDK18	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CDK19	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CDK2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CDK5	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CDK5RAP1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CDK6	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CDK7	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CDKN1A	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CDKN1B	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CDKN2AIP	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CDKN2AIPNL	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CDKN2C	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CELF1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CENPB	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CENPC	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CENPV	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CEP44	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CERS2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CERS6	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CES2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CETN2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CETN3	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CFAP20	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CFAP36	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CFD	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CFDP1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CFH	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CFHR1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CFHR2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CFHR3	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CFHR5	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CFI	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CFL2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CFP	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CGGBP1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CGN	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CGREF1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CHAMP1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CHCHD1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CHCHD2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CHCHD3	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CHCHD5	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CHCHD6	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CHD1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CHD1L	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CHD2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CHD3	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CHDH	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CHEK2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CHI3L1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CHID1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CHIT1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CHM	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CHMP1A	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CHMP1B	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CHMP4A	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CHMP5	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CHMP6	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CHPF2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CHST14	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CHTOP	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CHUK	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CIR1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CISD2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CISD3	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CIZ1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CKAP4	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CKAP5	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CKB	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CKM	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CKMT2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CLC	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CLCN3	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CLCN7	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CLEC11A	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CLEC3B	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CLGN	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CLIC1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CLIC3	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CLIC4	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CLIC5	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CLIC6	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CLIP2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CLK3	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CLMN	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CLNS1A	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CLP1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CLPTM1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CLPTM1L	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CLU	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CLUH	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CMAS	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CMBL	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CMC1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CMC4	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CMTM4	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CNN2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CNNM3	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CNOT4	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CNOT7	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CNP	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CNPY2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
COA4	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
COA5	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
COA6	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
COASY	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
COBL	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
COL10A1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
COL11A1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
COL18A1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
COL21A1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
COL28A1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
COL2A1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
COL4A1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
COL4A2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
COL7A1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
COL8A1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
COLEC12	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
COLGALT1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
COMMD1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
COMMD10	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
COMMD2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
COMMD3	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
COMMD5	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
COMMD7	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
COMP	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
COMT	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
COMTD1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
COPG2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
COPS7B	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
COPZ1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
COPZ2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
COQ10B	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
COQ3	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
COQ6	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
COQ8B	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CORO1C	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CORO2A	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CORO7-PAM16	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
COX15	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
COX17	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
COX19	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
COX20	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
COX5A	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
COX5B	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
COX6B1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
COX7A2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
COX7C	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
COX8A	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CPB2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CPD	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CPE	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CPEB4	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CPM	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CPN1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CPN2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CPOX	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CPPED1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CPS1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CPSF3	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CPSF6	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CPSF7	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CPT1A	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CPT2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CPTP	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CPVL	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CRABP1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CRABP2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CRACR2A	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CRAT	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CRBN	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CRCP	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CREB1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CREBBP	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
CREG1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
