	Name	Database_ID	start_bp	end_bp	variable	value	cancer
337	ADAMDEC1	ENSG00000134028.10	24384285.0	24406013.0	loss	60	BRCA
338	ADAM7	ENSG00000069206.11	24440930.0	24526970.0	gain	20	BRCA
339	ADAM7	ENSG00000069206.11	24440930.0	24526970.0	loss	60	BRCA
340	NEFM	ENSG00000104722.9	24913758.0	24919098.0	gain	18	BRCA
341	NEFM	ENSG00000104722.9	24913758.0	24919098.0	loss	60	BRCA
342	NEFL	ENSG00000104725.9	24950955.0	24957110.0	gain	18	BRCA
343	NEFL	ENSG00000104725.9	24950955.0	24957110.0	loss	60	BRCA
344	DOCK5	ENSG00000147459.13	25184689.0	25418082.0	gain	18	BRCA
345	DOCK5	ENSG00000147459.13	25184689.0	25418082.0	loss	61	BRCA
346	GNRH1	ENSG00000147437.5	25419258.0	25424654.0	gain	17	BRCA
347	GNRH1	ENSG00000147437.5	25419258.0	25424654.0	loss	61	BRCA
348	KCTD9	ENSG00000104756.11	25427847.0	25458476.0	gain	17	BRCA
349	KCTD9	ENSG00000104756.11	25427847.0	25458476.0	loss	61	BRCA
350	CDCA2	ENSG00000184661.9	25459199.0	25507911.0	gain	17	BRCA
351	CDCA2	ENSG00000184661.9	25459199.0	25507911.0	loss	61	BRCA
352	EBF2	ENSG00000221818.4	25841725.0	26045413.0	gain	18	BRCA
353	EBF2	ENSG00000221818.4	25841725.0	26045413.0	loss	61	BRCA
354	RNA5SP258	ENSG00000199620.1	26136880.0	26136998.0	gain	18	BRCA
355	RNA5SP258	ENSG00000199620.1	26136880.0	26136998.0	loss	61	BRCA
356	PPP2R2A	ENSG00000221914.4	26291508.0	26372680.0	gain	19	BRCA
357	PPP2R2A	ENSG00000221914.4	26291508.0	26372680.0	loss	60	BRCA
358	SDAD1P1	ENSG00000228451.3	26375913.0	26382953.0	gain	17	BRCA
359	SDAD1P1	ENSG00000228451.3	26375913.0	26382953.0	loss	61	BRCA
360	BNIP3L	ENSG00000104765.10	26383054.0	26505636.0	gain	17	BRCA
361	BNIP3L	ENSG00000104765.10	26383054.0	26505636.0	loss	61	BRCA
362	PNMA2	ENSG00000240694.4	26504701.0	26514092.0	gain	17	BRCA
363	PNMA2	ENSG00000240694.4	26504701.0	26514092.0	loss	61	BRCA
364	DPYSL2	ENSG00000092964.12	26514031.0	26658178.0	gain	17	BRCA
365	DPYSL2	ENSG00000092964.12	26514031.0	26658178.0	loss	61	BRCA
366	ADRA1A	ENSG00000120907.13	26748150.0	26867278.0	gain	18	BRCA
367	ADRA1A	ENSG00000120907.13	26748150.0	26867278.0	loss	61	BRCA
368	MIR548H4	ENSG00000221616.1	27048853.0	27048963.0	gain	18	BRCA
369	MIR548H4	ENSG00000221616.1	27048853.0	27048963.0	loss	61	BRCA
370	STMN4	ENSG00000015592.12	27235323.0	27258420.0	gain	18	BRCA
371	STMN4	ENSG00000015592.12	27235323.0	27258420.0	loss	61	BRCA
372	TRIM35	ENSG00000104228.8	27284886.0	27311272.0	gain	19	BRCA
373	TRIM35	ENSG00000104228.8	27284886.0	27311272.0	loss	60	BRCA
374	PTK2B	ENSG00000120899.13	27311482.0	27459391.0	gain	19	BRCA
375	PTK2B	ENSG00000120899.13	27311482.0	27459391.0	loss	60	BRCA
376	CHRNA2	ENSG00000120903.6	27459756.0	27479883.0	gain	19	BRCA
377	CHRNA2	ENSG00000120903.6	27459756.0	27479883.0	loss	59	BRCA
378	EPHX2	ENSG00000120915.9	27490781.0	27545564.0	gain	19	BRCA
379	EPHX2	ENSG00000120915.9	27490781.0	27545564.0	loss	59	BRCA
380	CLU	ENSG00000120885.15	27596917.0	27614700.0	gain	19	BRCA
381	CLU	ENSG00000120885.15	27596917.0	27614700.0	loss	59	BRCA
382	SCARA3	ENSG00000168077.9	27633868.0	27676776.0	gain	19	BRCA
383	SCARA3	ENSG00000168077.9	27633868.0	27676776.0	loss	59	BRCA
384	MIR3622B	ENSG00000265075.1	27701673.0	27701767.0	gain	18	BRCA
385	MIR3622B	ENSG00000265075.1	27701673.0	27701767.0	loss	60	BRCA
386	CCDC25	ENSG00000147419.12	27733316.0	27772653.0	gain	18	BRCA
387	CCDC25	ENSG00000147419.12	27733316.0	27772653.0	loss	61	BRCA
388	ESCO2	ENSG00000171320.10	27771949.0	27812640.0	gain	18	BRCA
389	ESCO2	ENSG00000171320.10	27771949.0	27812640.0	loss	61	BRCA
390	PBK	ENSG00000168078.5	27809624.0	27838082.0	gain	18	BRCA
391	PBK	ENSG00000168078.5	27809624.0	27838082.0	loss	61	BRCA
392	SCARA5	ENSG00000168079.12	27869883.0	27992673.0	gain	18	BRCA
393	SCARA5	ENSG00000168079.12	27869883.0	27992673.0	loss	60	BRCA
394	MIR4287	ENSG00000265847.1	27886039.0	27886116.0	gain	18	BRCA
395	MIR4287	ENSG00000265847.1	27886039.0	27886116.0	loss	60	BRCA
396	NUGGC	ENSG00000189233.7	28021964.0	28083936.0	gain	18	BRCA
397	NUGGC	ENSG00000189233.7	28021964.0	28083936.0	loss	61	BRCA
398	ELP3	ENSG00000134014.12	28089673.0	28191156.0	gain	18	BRCA
399	ELP3	ENSG00000134014.12	28089673.0	28191156.0	loss	61	BRCA
400	PNOC	ENSG00000168081.4	28316986.0	28343355.0	gain	18	BRCA
401	PNOC	ENSG00000168081.4	28316986.0	28343355.0	loss	61	BRCA
402	ZNF395	ENSG00000186918.9	28345590.0	28402701.0	gain	18	BRCA
403	ZNF395	ENSG00000186918.9	28345590.0	28402701.0	loss	61	BRCA
404	FBXO16	ENSG00000214050.3	28348287.0	28490278.0	gain	18	BRCA
405	FBXO16	ENSG00000214050.3	28348287.0	28490278.0	loss	62	BRCA
406	FZD3	ENSG00000104290.6	28494205.0	28574267.0	gain	18	BRCA
407	FZD3	ENSG00000104290.6	28494205.0	28574267.0	loss	62	BRCA
408	MIR4288	ENSG00000265251.1	28505116.0	28505182.0	gain	18	BRCA
409	MIR4288	ENSG00000265251.1	28505116.0	28505182.0	loss	62	BRCA
410	RNA5SP259	ENSG00000202411.1	28530411.0	28530519.0	gain	18	BRCA
411	RNA5SP259	ENSG00000202411.1	28530411.0	28530519.0	loss	62	BRCA
412	EXTL3	ENSG00000012232.4	28600469.0	28755599.0	gain	18	BRCA
413	EXTL3	ENSG00000012232.4	28600469.0	28755599.0	loss	62	BRCA
414	INTS9	ENSG00000104299.10	28767661.0	28890242.0	gain	18	BRCA
415	INTS9	ENSG00000104299.10	28767661.0	28890242.0	loss	62	BRCA
416	HMBOX1	ENSG00000147421.13	28890395.0	29064764.0	gain	18	BRCA
417	HMBOX1	ENSG00000147421.13	28890395.0	29064764.0	loss	61	BRCA
418	RNA5SP260	ENSG00000200719.1	29048494.0	29048604.0	gain	18	BRCA
419	RNA5SP260	ENSG00000200719.1	29048494.0	29048604.0	loss	61	BRCA
420	KIF13B	ENSG00000197892.8	29067278.0	29263124.0	gain	18	BRCA
421	KIF13B	ENSG00000197892.8	29067278.0	29263124.0	loss	61	BRCA
422	DUSP4	ENSG00000120875.4	29333064.0	29350684.0	gain	21	BRCA
423	DUSP4	ENSG00000120875.4	29333064.0	29350684.0	loss	58	BRCA
424	LINC00589	ENSG00000251191.3	29673922.0	29748109.0	gain	20	BRCA
425	LINC00589	ENSG00000251191.3	29673922.0	29748109.0	loss	58	BRCA
426	MIR3148	ENSG00000264788.1	29957272.0	29957348.0	gain	20	BRCA
427	MIR3148	ENSG00000264788.1	29957272.0	29957348.0	loss	58	BRCA
428	LEPROTL1	ENSG00000104660.13	30095408.0	30177208.0	gain	21	BRCA
429	LEPROTL1	ENSG00000104660.13	30095408.0	30177208.0	loss	57	BRCA
430	MBOAT4	ENSG00000177669.3	30131671.0	30144665.0	gain	21	BRCA
431	MBOAT4	ENSG00000177669.3	30131671.0	30144665.0	loss	56	BRCA
432	DCTN6	ENSG00000104671.3	30156319.0	30183639.0	gain	21	BRCA
433	DCTN6	ENSG00000104671.3	30156319.0	30183639.0	loss	56	BRCA
434	TUBBP1	ENSG00000127589.4	30351873.0	30353518.0	gain	21	BRCA
435	TUBBP1	ENSG00000127589.4	30351873.0	30353518.0	loss	56	BRCA
436	RBPMS	ENSG00000157110.11	30384511.0	30572256.0	gain	21	BRCA
437	RBPMS	ENSG00000157110.11	30384511.0	30572256.0	loss	56	BRCA
438	GTF2E2	ENSG00000197265.4	30578318.0	30658236.0	gain	19	BRCA
439	GTF2E2	ENSG00000197265.4	30578318.0	30658236.0	loss	58	BRCA
440	SMIM18	ENSG00000253457.1	30638580.0	30646064.0	gain	19	BRCA
441	SMIM18	ENSG00000253457.1	30638580.0	30646064.0	loss	57	BRCA
442	GSR	ENSG00000104687.8	30678066.0	30727846.0	gain	19	BRCA
443	GSR	ENSG00000104687.8	30678066.0	30727846.0	loss	57	BRCA
444	UBXN8	ENSG00000104691.10	30732247.0	30767006.0	gain	19	BRCA
445	UBXN8	ENSG00000104691.10	30732247.0	30767006.0	loss	57	BRCA
446	PPP2CB	ENSG00000104695.8	30774457.0	30814314.0	gain	19	BRCA
447	PPP2CB	ENSG00000104695.8	30774457.0	30814314.0	loss	56	BRCA
448	TEX15	ENSG00000133863.2	30831544.0	30913003.0	gain	20	BRCA
449	TEX15	ENSG00000133863.2	30831544.0	30913003.0	loss	55	BRCA
450	PURG	ENSG00000172733.10	30995802.0	31033715.0	gain	20	BRCA
451	PURG	ENSG00000172733.10	30995802.0	31033715.0	loss	55	BRCA
452	WRN	ENSG00000165392.5	31033788.0	31176138.0	gain	23	BRCA
453	WRN	ENSG00000165392.5	31033788.0	31176138.0	loss	52	BRCA
454	RNA5SP261	ENSG00000222468.1	31598099.0	31598204.0	gain	23	BRCA
455	RNA5SP261	ENSG00000222468.1	31598099.0	31598204.0	loss	52	BRCA
456	NRG1	ENSG00000157168.13	31639222.0	32855666.0	gain	26	BRCA
457	NRG1	ENSG00000157168.13	31639222.0	32855666.0	loss	50	BRCA
458	RNA5SP262	ENSG00000252261.1	32192028.0	32192153.0	gain	24	BRCA
459	RNA5SP262	ENSG00000252261.1	32192028.0	32192153.0	loss	51	BRCA
460	RNA5SP263	ENSG00000200246.1	32256496.0	32256623.0	gain	24	BRCA
461	RNA5SP263	ENSG00000200246.1	32256496.0	32256623.0	loss	51	BRCA
462	FUT10	ENSG00000172728.11	33370824.0	33473146.0	gain	26	BRCA
463	FUT10	ENSG00000172728.11	33370824.0	33473146.0	loss	48	BRCA
464	TTI2	ENSG00000129696.8	33473386.0	33513601.0	gain	25	BRCA
465	TTI2	ENSG00000129696.8	33473386.0	33513601.0	loss	48	BRCA
466	MAK16	ENSG00000198042.6	33485182.0	33501262.0	gain	25	BRCA
467	MAK16	ENSG00000198042.6	33485182.0	33501262.0	loss	48	BRCA
468	SNORD13	ENSG00000239039.1	33513475.0	33513578.0	gain	25	BRCA
469	SNORD13	ENSG00000239039.1	33513475.0	33513578.0	loss	48	BRCA
470	RNF122	ENSG00000133874.1	33547754.0	33567128.0	gain	26	BRCA
471	RNF122	ENSG00000133874.1	33547754.0	33567128.0	loss	48	BRCA
472	RN7SL621P	ENSG00000240189.2	33580210.0	33580508.0	gain	26	BRCA
473	RN7SL621P	ENSG00000240189.2	33580210.0	33580508.0	loss	47	BRCA
474	DUSP26	ENSG00000133878.4	33591330.0	33600023.0	gain	30	BRCA
475	DUSP26	ENSG00000133878.4	33591330.0	33600023.0	loss	44	BRCA
476	RN7SL457P	ENSG00000263794.1	33715784.0	33716070.0	gain	31	BRCA
477	RN7SL457P	ENSG00000263794.1	33715784.0	33716070.0	loss	43	BRCA
478	UNC5D	ENSG00000156687.6	35235475.0	35796550.0	gain	39	BRCA
479	UNC5D	ENSG00000156687.6	35235475.0	35796550.0	loss	41	BRCA
480	RNA5SP264	ENSG00000199985.1	36764445.0	36764551.0	gain	39	BRCA
481	RNA5SP264	ENSG00000199985.1	36764445.0	36764551.0	loss	38	BRCA
482	KCNU1	ENSG00000215262.3	36784324.0	36936125.0	gain	44	BRCA
483	KCNU1	ENSG00000215262.3	36784324.0	36936125.0	loss	37	BRCA
484	ZNF703	ENSG00000183779.5	37695782.0	37700019.0	gain	40	BRCA
485	ZNF703	ENSG00000183779.5	37695782.0	37700019.0	loss	31	BRCA
486	ERLIN2	ENSG00000147475.10	37736601.0	37758422.0	gain	41	BRCA
487	ERLIN2	ENSG00000147475.10	37736601.0	37758422.0	loss	30	BRCA
488	BRF2	ENSG00000104221.8	37843268.0	37849861.0	gain	41	BRCA
489	BRF2	ENSG00000104221.8	37843268.0	37849861.0	loss	30	BRCA
490	RAB11FIP1	ENSG00000156675.11	37858618.0	37899497.0	gain	42	BRCA
491	RAB11FIP1	ENSG00000156675.11	37858618.0	37899497.0	loss	29	BRCA
492	RN7SL709P	ENSG00000241032.2	37908738.0	37909037.0	gain	41	BRCA
493	RN7SL709P	ENSG00000241032.2	37908738.0	37909037.0	loss	29	BRCA
494	GOT1L1	ENSG00000169154.4	37934281.0	37940124.0	gain	41	BRCA
495	GOT1L1	ENSG00000169154.4	37934281.0	37940124.0	loss	31	BRCA
496	ADRB3	ENSG00000188778.3	37962990.0	37966599.0	gain	41	BRCA
497	ADRB3	ENSG00000188778.3	37962990.0	37966599.0	loss	31	BRCA
498	EIF4EBP1	ENSG00000187840.4	38030534.0	38060365.0	gain	41	BRCA
499	EIF4EBP1	ENSG00000187840.4	38030534.0	38060365.0	loss	31	BRCA
500	ASH2L	ENSG00000129691.11	38105493.0	38144076.0	gain	40	BRCA
501	ASH2L	ENSG00000129691.11	38105493.0	38144076.0	loss	32	BRCA
502	STAR	ENSG00000147465.7	38142700.0	38150992.0	gain	40	BRCA
503	STAR	ENSG00000147465.7	38142700.0	38150992.0	loss	30	BRCA
504	LSM1	ENSG00000175324.5	38163335.0	38176730.0	gain	40	BRCA
505	LSM1	ENSG00000175324.5	38163335.0	38176730.0	loss	30	BRCA
506	BAG4	ENSG00000156735.6	38176533.0	38213301.0	gain	40	BRCA
507	BAG4	ENSG00000156735.6	38176533.0	38213301.0	loss	30	BRCA
508	DDHD2	ENSG00000085788.9	38225218.0	38275558.0	gain	40	BRCA
509	DDHD2	ENSG00000085788.9	38225218.0	38275558.0	loss	31	BRCA
510	LETM2	ENSG00000165046.8	38386207.0	38409527.0	gain	42	BRCA
511	LETM2	ENSG00000165046.8	38386207.0	38409527.0	loss	29	BRCA
512	FGFR1	ENSG00000077782.15	38400215.0	38468834.0	gain	42	BRCA
513	FGFR1	ENSG00000077782.15	38400215.0	38468834.0	loss	29	BRCA
514	RPS20P22	ENSG00000239218.2	38434347.0	38435664.0	gain	42	BRCA
515	RPS20P22	ENSG00000239218.2	38434347.0	38435664.0	loss	29	BRCA
516	C8orf86	ENSG00000196166.3	38510834.0	38560939.0	gain	42	BRCA
517	C8orf86	ENSG00000196166.3	38510834.0	38560939.0	loss	29	BRCA
518	TACC1	ENSG00000147526.15	38728186.0	38853028.0	gain	45	BRCA
519	TACC1	ENSG00000147526.15	38728186.0	38853028.0	loss	28	BRCA
520	PLEKHA2	ENSG00000169499.10	38901235.0	38973912.0	gain	43	BRCA
521	PLEKHA2	ENSG00000169499.10	38901235.0	38973912.0	loss	28	BRCA
522	HTRA4	ENSG00000169495.4	38974228.0	38988663.0	gain	41	BRCA
523	HTRA4	ENSG00000169495.4	38974228.0	38988663.0	loss	27	BRCA
524	TM2D2	ENSG00000169490.12	38988808.0	38996824.0	gain	41	BRCA
525	TM2D2	ENSG00000169490.12	38988808.0	38996824.0	loss	27	BRCA
526	ADAM9	ENSG00000168615.7	38996869.0	39105261.0	gain	42	BRCA
527	ADAM9	ENSG00000168615.7	38996869.0	39105261.0	loss	27	BRCA
528	ADAM32	ENSG00000197140.10	39106990.0	39284917.0	gain	49	BRCA
529	ADAM32	ENSG00000197140.10	39106990.0	39284917.0	loss	27	BRCA
530	ADAM5	ENSG00000196115.8	39314591.0	39417378.0	gain	48	BRCA
531	ADAM5	ENSG00000196115.8	39314591.0	39417378.0	loss	23	BRCA
532	ADAM3A	ENSG00000197475.7	39451045.0	39522852.0	gain	48	BRCA
533	ADAM3A	ENSG00000197475.7	39451045.0	39522852.0	loss	23	BRCA
534	ADAM18	ENSG00000168619.11	39584489.0	39730065.0	gain	49	BRCA
535	ADAM18	ENSG00000168619.11	39584489.0	39730065.0	loss	24	BRCA
536	ADAM2	ENSG00000104755.10	39743735.0	39838289.0	gain	44	BRCA
537	ADAM2	ENSG00000104755.10	39743735.0	39838289.0	loss	25	BRCA
538	IDO1	ENSG00000131203.8	39902275.0	39928790.0	gain	45	BRCA
539	IDO1	ENSG00000131203.8	39902275.0	39928790.0	loss	24	BRCA
540	IDO2	ENSG00000188676.9	39934614.0	40016391.0	gain	46	BRCA
541	IDO2	ENSG00000188676.9	39934614.0	40016391.0	loss	24	BRCA
542	ZMAT4	ENSG00000165061.10	40530590.0	40897833.0	gain	47	BRCA
543	ZMAT4	ENSG00000165061.10	40530590.0	40897833.0	loss	25	BRCA
544	SFRP1	ENSG00000104332.7	41261962.0	41309473.0	gain	46	BRCA
545	SFRP1	ENSG00000104332.7	41261962.0	41309473.0	loss	24	BRCA
546	MIR548AO	ENSG00000263372.1	41271048.0	41271143.0	gain	44	BRCA
547	MIR548AO	ENSG00000263372.1	41271048.0	41271143.0	loss	25	BRCA
548	GOLGA7	ENSG00000147533.12	41490396.0	41510980.0	gain	47	BRCA
549	GOLGA7	ENSG00000147533.12	41490396.0	41510980.0	loss	25	BRCA
550	GINS4	ENSG00000147536.7	41529218.0	41545030.0	gain	47	BRCA
551	GINS4	ENSG00000147536.7	41529218.0	41545030.0	loss	24	BRCA
552	ANK1	ENSG00000029534.15	41653220.0	41896762.0	gain	45	BRCA
553	ANK1	ENSG00000029534.15	41653220.0	41896762.0	loss	25	BRCA
554	RN7SL149P	ENSG00000241834.2	41840059.0	41840339.0	gain	45	BRCA
555	RN7SL149P	ENSG00000241834.2	41840059.0	41840339.0	loss	23	BRCA
556	KAT6A	ENSG00000083168.5	41929479.0	42051994.0	gain	45	BRCA
557	KAT6A	ENSG00000083168.5	41929479.0	42051994.0	loss	23	BRCA
558	AP3M2	ENSG00000070718.7	42152946.0	42171673.0	gain	45	BRCA
559	AP3M2	ENSG00000070718.7	42152946.0	42171673.0	loss	23	BRCA
560	PLAT	ENSG00000104368.13	42174718.0	42207676.0	gain	44	BRCA
561	PLAT	ENSG00000104368.13	42174718.0	42207676.0	loss	22	BRCA
562	IKBKB	ENSG00000104365.9	42271302.0	42332653.0	gain	44	BRCA
563	IKBKB	ENSG00000104365.9	42271302.0	42332653.0	loss	23	BRCA
564	POLB	ENSG00000070501.7	42338454.0	42371808.0	gain	42	BRCA
565	POLB	ENSG00000070501.7	42338454.0	42371808.0	loss	23	BRCA
566	DKK4	ENSG00000104371.4	42374063.0	42377229.0	gain	42	BRCA
567	DKK4	ENSG00000104371.4	42374063.0	42377229.0	loss	23	BRCA
568	VDAC3	ENSG00000078668.9	42391624.0	42405937.0	gain	42	BRCA
569	VDAC3	ENSG00000078668.9	42391624.0	42405937.0	loss	23	BRCA
570	SLC20A2	ENSG00000168575.5	42416475.0	42541926.0	gain	43	BRCA
571	SLC20A2	ENSG00000168575.5	42416475.0	42541926.0	loss	23	BRCA
572	SMIM19	ENSG00000176209.7	42541155.0	42555193.0	gain	43	BRCA
573	SMIM19	ENSG00000176209.7	42541155.0	42555193.0	loss	22	BRCA
574	CHRNB3	ENSG00000147432.2	42697366.0	42737407.0	gain	42	BRCA
575	CHRNB3	ENSG00000147432.2	42697366.0	42737407.0	loss	22	BRCA
576	CHRNA6	ENSG00000147434.4	42752620.0	42796392.0	gain	42	BRCA
577	CHRNA6	ENSG00000147434.4	42752620.0	42796392.0	loss	22	BRCA
578	THAP1	ENSG00000131931.4	42836674.0	42843325.0	gain	42	BRCA
579	THAP1	ENSG00000131931.4	42836674.0	42843325.0	loss	22	BRCA
580	RNF170	ENSG00000120925.9	42849637.0	42897290.0	gain	42	BRCA
581	RNF170	ENSG00000120925.9	42849637.0	42897290.0	loss	22	BRCA
582	RN7SL806P	ENSG00000242719.2	42881236.0	42881517.0	gain	42	BRCA
583	RN7SL806P	ENSG00000242719.2	42881236.0	42881517.0	loss	22	BRCA
584	MIR4469	ENSG00000266044.1	42896197.0	42896275.0	gain	42	BRCA
585	MIR4469	ENSG00000266044.1	42896197.0	42896275.0	loss	22	BRCA
586	HOOK3	ENSG00000168172.4	42896946.0	43030535.0	gain	43	BRCA
587	HOOK3	ENSG00000168172.4	42896946.0	43030535.0	loss	22	BRCA
588	FNTA	ENSG00000168522.8	43034194.0	43085788.0	gain	52	BRCA
589	FNTA	ENSG00000168522.8	43034194.0	43085788.0	loss	20	BRCA
590	HGSNAT	ENSG00000165102.10	43140464.0	43202855.0	gain	52	BRCA
591	HGSNAT	ENSG00000165102.10	43140464.0	43202855.0	loss	20	BRCA
592	POTEA	ENSG00000188877.7	43292483.0	43363518.0	gain	52	BRCA
593	POTEA	ENSG00000188877.7	43292483.0	43363518.0	loss	20	BRCA
594	LINC00293	ENSG00000253314.1	46822174.0	46907309.0	gain	52	BRCA
595	LINC00293	ENSG00000253314.1	46822174.0	46907309.0	loss	20	BRCA
596	RN7SKP32	ENSG00000222099.1	47068021.0	47068323.0	gain	51	BRCA
597	RN7SKP32	ENSG00000222099.1	47068021.0	47068323.0	loss	13	BRCA
598	SPIDR	ENSG00000164808.12	47260878.0	47736306.0	gain	52	BRCA
599	SPIDR	ENSG00000164808.12	47260878.0	47736306.0	loss	14	BRCA
600	CEBPD	ENSG00000221869.4	47736913.0	47738164.0	gain	51	BRCA
601	CEBPD	ENSG00000221869.4	47736913.0	47738164.0	loss	13	BRCA
602	PRKDC	ENSG00000253729.3	47773111.0	47960178.0	gain	51	BRCA
603	PRKDC	ENSG00000253729.3	47773111.0	47960178.0	loss	14	BRCA
604	MCM4	ENSG00000104738.12	47960185.0	47978160.0	gain	49	BRCA
605	MCM4	ENSG00000104738.12	47960185.0	47978160.0	loss	11	BRCA
606	UBE2V2	ENSG00000169139.7	48008415.0	48064708.0	gain	51	BRCA
607	UBE2V2	ENSG00000169139.7	48008415.0	48064708.0	loss	11	BRCA
608	EFCAB1	ENSG00000034239.6	48710789.0	48735311.0	gain	52	BRCA
609	EFCAB1	ENSG00000034239.6	48710789.0	48735311.0	loss	11	BRCA
610	SNAI2	ENSG00000019549.4	48917598.0	48921740.0	gain	50	BRCA
611	SNAI2	ENSG00000019549.4	48917598.0	48921740.0	loss	11	BRCA
612	RN7SKP294	ENSG00000199640.1	49330210.0	49330547.0	gain	51	BRCA
613	RN7SKP294	ENSG00000199640.1	49330210.0	49330547.0	loss	10	BRCA
614	SNTG1	ENSG00000147481.9	49909789.0	50796692.0	gain	52	BRCA
615	SNTG1	ENSG00000147481.9	49909789.0	50796692.0	loss	10	BRCA
616	PXDNL	ENSG00000147485.8	51319577.0	51809445.0	gain	54	BRCA
617	PXDNL	ENSG00000147485.8	51319577.0	51809445.0	loss	9	BRCA
618	PCMTD1	ENSG00000168300.9	51817575.0	51899186.0	gain	53	BRCA
619	PCMTD1	ENSG00000168300.9	51817575.0	51899186.0	loss	9	BRCA
620	ST18	ENSG00000147488.7	52110839.0	52460959.0	gain	53	BRCA
621	ST18	ENSG00000147488.7	52110839.0	52460959.0	loss	10	BRCA
622	RB1CC1	ENSG00000023287.8	52622458.0	52745843.0	gain	53	BRCA
623	RB1CC1	ENSG00000023287.8	52622458.0	52745843.0	loss	9	BRCA
624	NPBWR1	ENSG00000183729.3	52938431.0	52941117.0	gain	53	BRCA
625	NPBWR1	ENSG00000183729.3	52938431.0	52941117.0	loss	9	BRCA
626	OPRK1	ENSG00000082556.6	53225716.0	53251697.0	gain	53	BRCA
627	OPRK1	ENSG00000082556.6	53225716.0	53251697.0	loss	10	BRCA
628	ATP6V1H	ENSG00000047249.12	53715543.0	53843558.0	gain	53	BRCA
629	ATP6V1H	ENSG00000047249.12	53715543.0	53843558.0	loss	9	BRCA
630	RGS20	ENSG00000147509.9	53851795.0	53959303.0	gain	53	BRCA
631	RGS20	ENSG00000147509.9	53851795.0	53959303.0	loss	9	BRCA
632	TCEA1	ENSG00000187735.8	53966552.0	54022456.0	gain	53	BRCA
633	TCEA1	ENSG00000187735.8	53966552.0	54022456.0	loss	9	BRCA
634	LYPLA1	ENSG00000120992.13	54046367.0	54102017.0	gain	53	BRCA
635	LYPLA1	ENSG00000120992.13	54046367.0	54102017.0	loss	9	BRCA
636	MRPL15	ENSG00000137547.4	54135241.0	54148514.0	gain	54	BRCA
637	MRPL15	ENSG00000137547.4	54135241.0	54148514.0	loss	9	BRCA
638	RNU6ATAC32P	ENSG00000251835.1	54152807.0	54152882.0	gain	54	BRCA
639	RNU6ATAC32P	ENSG00000251835.1	54152807.0	54152882.0	loss	9	BRCA
640	RNU105C	ENSG00000199212.1	54330687.0	54330895.0	gain	54	BRCA
641	RNU105C	ENSG00000199212.1	54330687.0	54330895.0	loss	9	BRCA
642	RN7SL250P	ENSG00000244107.2	54420468.0	54420725.0	gain	54	BRCA
643	RN7SL250P	ENSG00000244107.2	54420468.0	54420725.0	loss	9	BRCA
644	SOX17	ENSG00000164736.5	54457935.0	54460892.0	gain	54	BRCA
645	SOX17	ENSG00000164736.5	54457935.0	54460892.0	loss	9	BRCA
646	RP1	ENSG00000104237.6	54509422.0	54871720.0	gain	54	BRCA
647	RP1	ENSG00000104237.6	54509422.0	54871720.0	loss	9	BRCA
648	XKR4	ENSG00000206579.6	55102028.0	55542054.0	gain	58	BRCA
649	XKR4	ENSG00000206579.6	55102028.0	55542054.0	loss	9	BRCA
650	TMEM68	ENSG00000167904.10	55696424.0	55773407.0	gain	57	BRCA
651	TMEM68	ENSG00000167904.10	55696424.0	55773407.0	loss	9	BRCA
652	RNA5SP265	ENSG00000222955.1	55745232.0	55745342.0	gain	56	BRCA
653	RNA5SP265	ENSG00000222955.1	55745232.0	55745342.0	loss	9	BRCA
654	TGS1	ENSG00000137574.6	55773446.0	55826445.0	gain	56	BRCA
655	TGS1	ENSG00000137574.6	55773446.0	55826445.0	loss	9	BRCA
656	LYN	ENSG00000254087.3	55879835.0	56014169.0	gain	56	BRCA
657	LYN	ENSG00000254087.3	55879835.0	56014169.0	loss	9	BRCA
658	RN7SL798P	ENSG00000240905.2	55980240.0	55980540.0	gain	55	BRCA
659	RN7SL798P	ENSG00000240905.2	55980240.0	55980540.0	loss	9	BRCA
660	RN7SL323P	ENSG00000241997.2	56022019.0	56022313.0	gain	55	BRCA
661	RN7SL323P	ENSG00000241997.2	56022019.0	56022313.0	loss	9	BRCA
662	RPS20	ENSG00000008988.5	56067295.0	56074581.0	gain	55	BRCA
663	RPS20	ENSG00000008988.5	56067295.0	56074581.0	loss	9	BRCA
664	SNORD54	ENSG00000238650.1	56073835.0	56073901.0	gain	55	BRCA
665	SNORD54	ENSG00000238650.1	56073835.0	56073901.0	loss	9	BRCA
666	MOS	ENSG00000172680.1	56112942.0	56113982.0	gain	55	BRCA
667	MOS	ENSG00000172680.1	56112942.0	56113982.0	loss	9	BRCA
668	PLAG1	ENSG00000181690.3	56160909.0	56211324.0	gain	55	BRCA
669	PLAG1	ENSG00000181690.3	56160909.0	56211324.0	loss	9	BRCA
670	CHCHD7	ENSG00000170791.13	56211686.0	56218809.0	gain	55	BRCA
671	CHCHD7	ENSG00000170791.13	56211686.0	56218809.0	loss	9	BRCA
672	SDR16C5	ENSG00000170786.8	56300010.0	56320776.0	gain	55	BRCA
673	SDR16C5	ENSG00000170786.8	56300010.0	56320776.0	loss	8	BRCA
674	SDR16C6P	ENSG00000253542.3	56373064.0	56395365.0	gain	55	BRCA
675	SDR16C6P	ENSG00000253542.3	56373064.0	56395365.0	loss	8	BRCA
