Name	NCBI_ID	start_bp	end_bp	cnv_type	num_patients_with_cnv	cancer_type_total_patients	cancer
ADAM7-AS2	101929315	24490311.0	24514867.0	gain	16	122	brca
ADAM7-AS2	101929315	24490311.0	24514867.0	loss	57	122	brca
NEFM	4741	24913760.0	24919092.0	gain	16	122	brca
NEFM	4741	24913760.0	24919092.0	loss	57	122	brca
NEFL	4747	24950954.0	24956611.0	gain	16	122	brca
NEFL	4747	24950954.0	24956611.0	loss	57	122	brca
MIR6841	102465506	24953795.0	24953866.0	gain	16	122	brca
MIR6841	102465506	24953795.0	24953866.0	loss	57	122	brca
DOCK5	80005	25184688.0	25415710.0	gain	16	122	brca
DOCK5	80005	25184688.0	25415710.0	loss	57	122	brca
MIR6876	102465527	25345401.0	25345473.0	gain	16	122	brca
MIR6876	102465527	25345401.0	25345473.0	loss	57	122	brca
GNRH1	2796	25419257.0	25425039.0	gain	16	122	brca
GNRH1	2796	25419257.0	25425039.0	loss	57	122	brca
KCTD9	54793	25427846.0	25458432.0	gain	16	122	brca
KCTD9	54793	25427846.0	25458432.0	loss	57	122	brca
CDCA2	157313	25458930.0	25507916.0	gain	16	122	brca
CDCA2	157313	25458930.0	25507916.0	loss	57	122	brca
EBF2	64641	25841724.0	26045412.0	gain	16	122	brca
EBF2	64641	25841724.0	26045412.0	loss	57	122	brca
PPP2R2A	5520	26291507.0	26372679.0	gain	17	122	brca
PPP2R2A	5520	26291507.0	26372679.0	loss	56	122	brca
BNIP3L	665	26383053.0	26413126.0	gain	16	122	brca
BNIP3L	665	26383053.0	26413126.0	loss	57	122	brca
PNMA2	10687	26504700.0	26513871.0	gain	16	122	brca
PNMA2	10687	26504700.0	26513871.0	loss	57	122	brca
DPYSL2	1808	26514030.0	26658174.0	gain	16	122	brca
DPYSL2	1808	26514030.0	26658174.0	loss	57	122	brca
ADRA1A	148	26748149.0	26867378.0	gain	17	122	brca
ADRA1A	148	26748149.0	26867378.0	loss	57	122	brca
MIR548H4	100313884	27048852.0	27048962.0	gain	17	122	brca
MIR548H4	100313884	27048852.0	27048962.0	loss	56	122	brca
STMN4	81551	27235307.0	27258403.0	gain	17	122	brca
STMN4	81551	27235307.0	27258403.0	loss	56	122	brca
TRIM35	23087	27284885.0	27311271.0	gain	18	122	brca
TRIM35	23087	27284885.0	27311271.0	loss	55	122	brca
PTK2B	2185	27310505.0	27459390.0	gain	18	122	brca
PTK2B	2185	27310505.0	27459390.0	loss	55	122	brca
MIR6842	102465507	27433369.0	27433433.0	gain	18	122	brca
MIR6842	102465507	27433369.0	27433433.0	loss	55	122	brca
CHRNA2	1135	27459755.0	27479260.0	gain	18	122	brca
CHRNA2	1135	27459755.0	27479260.0	loss	55	122	brca
EPHX2	2053	27491142.0	27545563.0	gain	18	122	brca
EPHX2	2053	27491142.0	27545563.0	loss	55	122	brca
CLU	1191	27596916.0	27614699.0	gain	18	122	brca
CLU	1191	27596916.0	27614699.0	loss	55	122	brca
MIR6843	102465508	27610600.0	27610750.0	gain	18	122	brca
MIR6843	102465508	27610600.0	27610750.0	loss	55	122	brca
SCARA3	51435	27633462.0	27734140.0	gain	18	122	brca
SCARA3	51435	27633462.0	27734140.0	loss	55	122	brca
MIR3622B	100500871	27701672.0	27701766.0	gain	17	122	brca
MIR3622B	100500871	27701672.0	27701766.0	loss	56	122	brca
MIR3622A	100500858	27701676.0	27701758.0	gain	17	122	brca
MIR3622A	100500858	27701676.0	27701758.0	loss	56	122	brca
CCDC25	55246	27733315.0	27772639.0	gain	17	122	brca
CCDC25	55246	27733315.0	27772639.0	loss	56	122	brca
ESCO2	157570	27771973.0	27819659.0	gain	17	122	brca
ESCO2	157570	27771973.0	27819659.0	loss	56	122	brca
PBK	55872	27809623.0	27837816.0	gain	17	122	brca
PBK	55872	27809623.0	27837816.0	loss	56	122	brca
SCARA5	286133	27869882.0	27992672.0	gain	17	122	brca
SCARA5	286133	27869882.0	27992672.0	loss	58	122	brca
MIR4287	100422828	27886038.0	27886115.0	gain	17	122	brca
MIR4287	100422828	27886038.0	27886115.0	loss	57	122	brca
NUGGC	389643	28021963.0	28083935.0	gain	17	122	brca
NUGGC	389643	28021963.0	28083935.0	loss	58	122	brca
ELP3	55140	28090231.0	28191152.0	gain	17	122	brca
ELP3	55140	28090231.0	28191152.0	loss	58	122	brca
PNOC	5368	28316987.0	28343350.0	gain	17	122	brca
PNOC	5368	28316987.0	28343350.0	loss	58	122	brca
ZNF395	55893	28345589.0	28386459.0	gain	17	122	brca
ZNF395	55893	28345589.0	28386459.0	loss	58	122	brca
FBXO16	157574	28428411.0	28490228.0	gain	17	122	brca
FBXO16	157574	28428411.0	28490228.0	loss	58	122	brca
FZD3	7976	28494211.0	28574257.0	gain	17	122	brca
FZD3	7976	28494211.0	28574257.0	loss	58	122	brca
MIR4288	100422903	28505115.0	28505181.0	gain	17	122	brca
MIR4288	100422903	28505115.0	28505181.0	loss	58	122	brca
EXTL3	2137	28607735.0	28755598.0	gain	17	122	brca
EXTL3	2137	28607735.0	28755598.0	loss	58	122	brca
EXTL3-AS1	101929402	28698402.0	28701463.0	gain	17	122	brca
EXTL3-AS1	101929402	28698402.0	28701463.0	loss	58	122	brca
INTS9	55756	28767660.0	28889968.0	gain	17	122	brca
INTS9	55756	28767660.0	28889968.0	loss	58	122	brca
HMBOX1	79618	28890115.0	29053269.0	gain	17	122	brca
HMBOX1	79618	28890115.0	29053269.0	loss	58	122	brca
KIF13B	23303	29067277.0	29263387.0	gain	17	122	brca
KIF13B	23303	29067277.0	29263387.0	loss	58	122	brca
DUSP4	1846	29333063.0	29350683.0	gain	20	122	brca
DUSP4	1846	29333063.0	29350683.0	loss	54	122	brca
LINC00589	619351	29721258.0	29748108.0	gain	20	122	brca
LINC00589	619351	29721258.0	29748108.0	loss	54	122	brca
LINC02099	101929450	29748308.0	29798491.0	gain	20	122	brca
LINC02099	101929450	29748308.0	29798491.0	loss	54	122	brca
LOC101929470	101929470	29815003.0	29828503.0	gain	20	122	brca
LOC101929470	101929470	29815003.0	29828503.0	loss	54	122	brca
LINC02209	286135	29921512.0	29953608.0	gain	20	122	brca
LINC02209	286135	29921512.0	29953608.0	loss	54	122	brca
MIR3148	100422876	29957271.0	29957347.0	gain	20	122	brca
MIR3148	100422876	29957271.0	29957347.0	loss	54	122	brca
SARAF	51669	30063002.0	30083207.0	gain	20	122	brca
SARAF	51669	30063002.0	30083207.0	loss	54	122	brca
LEPROTL1	23484	30095407.0	30138347.0	gain	18	122	brca
LEPROTL1	23484	30095407.0	30138347.0	loss	53	122	brca
MBOAT4	619373	30131670.0	30144664.0	gain	18	122	brca
MBOAT4	619373	30131670.0	30144664.0	loss	53	122	brca
DCTN6	10671	30156368.0	30183638.0	gain	18	122	brca
DCTN6	10671	30156368.0	30183638.0	loss	53	122	brca
RBPMS-AS1	100128750	30382118.0	30385400.0	gain	18	122	brca
RBPMS-AS1	100128750	30382118.0	30385400.0	loss	53	122	brca
RBPMS	11030	30384540.0	30572255.0	gain	18	122	brca
RBPMS	11030	30384540.0	30572255.0	loss	53	122	brca
GTF2E2	2961	30578317.0	30658235.0	gain	17	122	brca
GTF2E2	2961	30578317.0	30658235.0	loss	53	122	brca
SMIM18	100507341	30638579.0	30646063.0	gain	17	122	brca
SMIM18	100507341	30638579.0	30646063.0	loss	52	122	brca
GSR	2936	30678065.0	30727845.0	gain	17	122	brca
GSR	2936	30678065.0	30727845.0	loss	52	122	brca
UBXN8	7993	30729134.0	30767005.0	gain	17	122	brca
UBXN8	7993	30729134.0	30767005.0	loss	52	122	brca
PPP2CB	5516	30785615.0	30812817.0	gain	17	122	brca
PPP2CB	5516	30785615.0	30812817.0	loss	52	122	brca
TEX15	56154	30831543.0	30913007.0	gain	17	122	brca
TEX15	56154	30831543.0	30913007.0	loss	52	122	brca
PURG	29942	30995801.0	31033355.0	gain	18	122	brca
PURG	29942	30995801.0	31033355.0	loss	51	122	brca
WRN	7486	31033809.0	31176137.0	gain	19	122	brca
WRN	7486	31033809.0	31176137.0	loss	50	122	brca
NRG1	3084	31639244.0	32774045.0	gain	24	122	brca
NRG1	3084	31639244.0	32774045.0	loss	46	122	brca
NRG1-IT1	100856811	32025735.0	32139476.0	gain	22	122	brca
NRG1-IT1	100856811	32025735.0	32139476.0	loss	47	122	brca
NRG1-IT3	100874286	32440745.0	32442724.0	gain	22	122	brca
NRG1-IT3	100874286	32440745.0	32442724.0	loss	47	122	brca
FUT10	84750	33308060.0	33473145.0	gain	24	122	brca
FUT10	84750	33308060.0	33473145.0	loss	46	122	brca
MAK16	84549	33485181.0	33501261.0	gain	24	122	brca
MAK16	84549	33485181.0	33501261.0	loss	45	122	brca
TTI2	80185	33498721.0	33513134.0	gain	24	122	brca
TTI2	80185	33498721.0	33513134.0	loss	45	122	brca
SNORD13	692084	33513474.0	33513577.0	gain	24	122	brca
SNORD13	692084	33513474.0	33513577.0	loss	44	122	brca
RNF122	79845	33547753.0	33567127.0	gain	24	122	brca
RNF122	79845	33547753.0	33567127.0	loss	44	122	brca
DUSP26	78986	33591329.0	33600022.0	gain	28	122	brca
DUSP26	78986	33591329.0	33600022.0	loss	39	122	brca
LINC01288	103689844	34783920.0	34864797.0	gain	28	122	brca
LINC01288	103689844	34783920.0	34864797.0	loss	39	122	brca
UNC5D	137970	35235474.0	35796539.0	gain	33	122	brca
UNC5D	137970	35235474.0	35796539.0	loss	38	122	brca
LOC101929550	101929550	35672162.0	35710319.0	gain	28	122	brca
LOC101929550	101929550	35672162.0	35710319.0	loss	38	122	brca
KCNU1	157855	36784373.0	36936124.0	gain	36	122	brca
KCNU1	157855	36784373.0	36936124.0	loss	33	122	brca
LINC01605	100507420	37403515.0	37599838.0	gain	37	122	brca
LINC01605	100507420	37403515.0	37599838.0	loss	31	122	brca
ZNF703	80139	37695781.0	37700018.0	gain	37	122	brca
ZNF703	80139	37695781.0	37700018.0	loss	30	122	brca
LOC101929622	101929622	37717578.0	37733492.0	gain	37	122	brca
LOC101929622	101929622	37717578.0	37733492.0	loss	30	122	brca
LOC102723701	102723701	37734760.0	37737425.0	gain	37	122	brca
LOC102723701	102723701	37734760.0	37737425.0	loss	30	122	brca
ERLIN2	11160	37736633.0	37758421.0	gain	38	122	brca
ERLIN2	11160	37736633.0	37758421.0	loss	29	122	brca
LOC728024	728024	37746553.0	37748045.0	gain	38	122	brca
LOC728024	728024	37746553.0	37748045.0	loss	29	122	brca
PLPBP	11212	37762545.0	37779767.0	gain	38	122	brca
PLPBP	11212	37762545.0	37779767.0	loss	29	122	brca
ADGRA2	25960	37796882.0	37844895.0	gain	38	122	brca
ADGRA2	25960	37796882.0	37844895.0	loss	29	122	brca
BRF2	55290	37843267.0	37849860.0	gain	38	122	brca
BRF2	55290	37843267.0	37849860.0	loss	29	122	brca
RAB11FIP1	80223	37858617.0	37899496.0	gain	39	122	brca
RAB11FIP1	80223	37858617.0	37899496.0	loss	28	122	brca
GOT1L1	137362	37934280.0	37940123.0	gain	39	122	brca
GOT1L1	137362	37934280.0	37940123.0	loss	28	122	brca
ADRB3	155	37962989.0	37966598.0	gain	39	122	brca
ADRB3	155	37962989.0	37966598.0	loss	28	122	brca
EIF4EBP1	1978	38030533.0	38060364.0	gain	39	122	brca
EIF4EBP1	1978	38030533.0	38060364.0	loss	28	122	brca
ASH2L	9070	38105492.0	38140079.0	gain	38	122	brca
ASH2L	9070	38105492.0	38140079.0	loss	29	122	brca
STAR	6770	38142699.0	38150951.0	gain	38	122	brca
STAR	6770	38142699.0	38150951.0	loss	28	122	brca
LSM1	27257	38163320.0	38176729.0	gain	38	122	brca
LSM1	27257	38163320.0	38176729.0	loss	28	122	brca
BAG4	9530	38176854.0	38213300.0	gain	38	122	brca
BAG4	9530	38176854.0	38213300.0	loss	28	122	brca
DDHD2	23259	38231584.0	38273646.0	gain	38	122	brca
DDHD2	23259	38231584.0	38273646.0	loss	28	122	brca
PLPP5	84513	38263129.0	38269223.0	gain	38	122	brca
PLPP5	84513	38263129.0	38269223.0	loss	28	122	brca
NSD3	54904	38269703.0	38382270.0	gain	39	122	brca
NSD3	54904	38269703.0	38382270.0	loss	27	122	brca
LETM2	137994	38382430.0	38409526.0	gain	39	122	brca
LETM2	137994	38382430.0	38409526.0	loss	27	122	brca
FGFR1	2260	38411142.0	38468634.0	gain	39	122	brca
FGFR1	2260	38411142.0	38468634.0	loss	27	122	brca
C8orf86	389649	38510833.0	38528661.0	gain	39	122	brca
C8orf86	389649	38510833.0	38528661.0	loss	27	122	brca
RNF5P1	286140	38600172.0	38601256.0	gain	39	122	brca
RNF5P1	286140	38600172.0	38601256.0	loss	27	122	brca
TACC1	6867	38728581.0	38853027.0	gain	40	122	brca
TACC1	6867	38728581.0	38853027.0	loss	26	122	brca
PLEKHA2	59339	38901345.0	38973911.0	gain	39	122	brca
PLEKHA2	59339	38901345.0	38973911.0	loss	25	122	brca
HTRA4	203100	38974227.0	38988662.0	gain	39	122	brca
HTRA4	203100	38974227.0	38988662.0	loss	25	122	brca
TM2D2	83877	38988807.0	38996989.0	gain	39	122	brca
TM2D2	83877	38988807.0	38996989.0	loss	25	122	brca
ADAM9	8754	38996972.0	39105260.0	gain	39	122	brca
ADAM9	8754	38996972.0	39105260.0	loss	25	122	brca
ADAM32	203102	39107528.0	39284916.0	gain	41	122	brca
ADAM32	203102	39107528.0	39284916.0	loss	25	122	brca
ADAM5	255926	39314631.0	39417377.0	gain	40	122	brca
ADAM5	255926	39314631.0	39417377.0	loss	25	122	brca
ADAM3A	1587	39451044.0	39522988.0	gain	40	122	brca
ADAM3A	1587	39451044.0	39522988.0	loss	25	122	brca
LOC100130964	100130964	39563111.0	39580133.0	gain	40	122	brca
LOC100130964	100130964	39563111.0	39580133.0	loss	25	122	brca
ADAM18	8749	39584567.0	39730064.0	gain	40	122	brca
ADAM18	8749	39584567.0	39730064.0	loss	25	122	brca
ADAM2	2515	39743734.0	39838226.0	gain	40	122	brca
ADAM2	2515	39743734.0	39838226.0	loss	25	122	brca
IDO1	3620	39913890.0	39928789.0	gain	40	122	brca
IDO1	3620	39913890.0	39928789.0	loss	25	122	brca
IDO2	169355	39934650.0	40016391.0	gain	40	122	brca
IDO2	169355	39934650.0	40016391.0	loss	25	122	brca
TCIM	56892	40153481.0	40155309.0	gain	39	122	brca
TCIM	56892	40153481.0	40155309.0	loss	24	122	brca
ZMAT4	79698	40530589.0	40897825.0	gain	41	122	brca
ZMAT4	79698	40530589.0	40897825.0	loss	24	122	brca
SFRP1	6422	41261961.0	41309472.0	gain	43	122	brca
SFRP1	6422	41261961.0	41309472.0	loss	22	122	brca
MIR548AO	100847068	41271047.0	41271142.0	gain	41	122	brca
MIR548AO	100847068	41271047.0	41271142.0	loss	24	122	brca
GOLGA7	51125	41490395.0	41510979.0	gain	44	122	brca
GOLGA7	51125	41490395.0	41510979.0	loss	23	122	brca
GINS4	84296	41529260.0	41545029.0	gain	44	122	brca
GINS4	84296	41529260.0	41545029.0	loss	22	122	brca
GPAT4-AS1	102723729	41534304.0	41578367.0	gain	44	122	brca
GPAT4-AS1	102723729	41534304.0	41578367.0	loss	22	122	brca
GPAT4	137964	41578199.0	41625000.0	gain	44	122	brca
GPAT4	137964	41578199.0	41625000.0	loss	22	122	brca
NKX6-3	157848	41645176.0	41650816.0	gain	43	122	brca
NKX6-3	157848	41645176.0	41650816.0	loss	22	122	brca
ANK1	286	41653224.0	41896740.0	gain	43	122	brca
ANK1	286	41653224.0	41896740.0	loss	22	122	brca
MIR486-1	619554	41660440.0	41660507.0	gain	43	122	brca
MIR486-1	619554	41660440.0	41660507.0	loss	22	122	brca
MIR486-2	102465696	41660443.0	41660506.0	gain	43	122	brca
MIR486-2	102465696	41660443.0	41660506.0	loss	22	122	brca
KAT6A	7994	41929478.0	42051986.0	gain	42	122	brca
KAT6A	7994	41929478.0	42051986.0	loss	22	122	brca
KAT6A-AS1	105379393	42051749.0	42104986.0	gain	42	122	brca
KAT6A-AS1	105379393	42051749.0	42104986.0	loss	22	122	brca
AP3M2	10947	42153062.0	42171182.0	gain	42	122	brca
AP3M2	10947	42153062.0	42171182.0	loss	22	122	brca
PLAT	5327	42174717.0	42207564.0	gain	42	122	brca
PLAT	5327	42174717.0	42207564.0	loss	22	122	brca
IKBKB-DT	101929897	42255319.0	42270960.0	gain	42	122	brca
IKBKB-DT	101929897	42255319.0	42270960.0	loss	22	122	brca
IKBKB	3551	42271301.0	42332459.0	gain	43	122	brca
IKBKB	3551	42271301.0	42332459.0	loss	22	122	brca
POLB	5423	42338493.0	42371807.0	gain	43	122	brca
POLB	5423	42338493.0	42371807.0	loss	21	122	brca
DKK4	27121	42374062.0	42391321.0	gain	43	122	brca
DKK4	27121	42374062.0	42391321.0	loss	21	122	brca
VDAC3	7419	42391760.0	42405936.0	gain	43	122	brca
VDAC3	7419	42391760.0	42405936.0	loss	21	122	brca
SLC20A2	6575	42416474.0	42541953.0	gain	43	122	brca
SLC20A2	6575	42416474.0	42541953.0	loss	21	122	brca
SMIM19	114926	42541147.0	42555194.0	gain	43	122	brca
SMIM19	114926	42541147.0	42555194.0	loss	21	122	brca
CHRNB3	1142	42697365.0	42737406.0	gain	42	122	brca
CHRNB3	1142	42697365.0	42737406.0	loss	22	122	brca
CHRNA6	8973	42752619.0	42768785.0	gain	42	122	brca
CHRNA6	8973	42752619.0	42768785.0	loss	21	122	brca
THAP1	55145	42836673.0	42843324.0	gain	42	122	brca
THAP1	55145	42836673.0	42843324.0	loss	21	122	brca
RNF170	81790	42849636.0	42897298.0	gain	42	122	brca
RNF170	81790	42849636.0	42897298.0	loss	21	122	brca
MIR4469	100616115	42896196.0	42896274.0	gain	42	122	brca
MIR4469	100616115	42896196.0	42896274.0	loss	21	122	brca
HOOK3	84376	42896977.0	43030534.0	gain	42	122	brca
HOOK3	84376	42896977.0	43030534.0	loss	21	122	brca
FNTA	2339	43056322.0	43085784.0	gain	49	122	brca
FNTA	2339	43056322.0	43085784.0	loss	16	122	brca
POMK	84197	43093514.0	43123433.0	gain	49	122	brca
POMK	84197	43093514.0	43123433.0	loss	16	122	brca
HGSNAT	138050	43140463.0	43202854.0	gain	49	122	brca
HGSNAT	138050	43140463.0	43202854.0	loss	16	122	brca
POTEA	340441	43292369.0	43365174.0	gain	49	122	brca
POTEA	340441	43292369.0	43365174.0	loss	16	122	brca
LINC00293	497634	46840885.0	46855784.0	gain	50	122	brca
LINC00293	497634	46840885.0	46855784.0	loss	16	122	brca
LOC100287846	100287846	47189306.0	47193261.0	gain	47	122	brca
LOC100287846	100287846	47189306.0	47193261.0	loss	11	122	brca
SPIDR	23514	47260877.0	47736305.0	gain	47	122	brca
SPIDR	23514	47260877.0	47736305.0	loss	11	122	brca
CEBPD	1052	47736912.0	47738163.0	gain	46	122	brca
CEBPD	1052	47736912.0	47738163.0	loss	11	122	brca
PRKDC	5591	47773110.0	47960135.0	gain	46	122	brca
PRKDC	5591	47773110.0	47960135.0	loss	11	122	brca
MCM4	4173	47960940.0	47978159.0	gain	45	122	brca
MCM4	4173	47960940.0	47978159.0	loss	10	122	brca
UBE2V2	7336	47997436.0	48064707.0	gain	45	122	brca
UBE2V2	7336	47997436.0	48064707.0	loss	10	122	brca
LOC101929268	101929268	48551566.0	48698509.0	gain	44	122	brca
LOC101929268	101929268	48551566.0	48698509.0	loss	10	122	brca
LOC101929217	101929217	48620402.0	48623894.0	gain	44	122	brca
LOC101929217	101929217	48620402.0	48623894.0	loss	10	122	brca
CLXN	79645	48710788.0	48735310.0	gain	44	122	brca
CLXN	79645	48710788.0	48735310.0	loss	10	122	brca
SNAI2	6591	48917597.0	48921428.0	gain	44	122	brca
SNAI2	6591	48917597.0	48921428.0	loss	10	122	brca
PPDPFL	492307	49054335.0	49076092.0	gain	46	122	brca
PPDPFL	492307	49054335.0	49076092.0	loss	9	122	brca
LOC100507464	100507464	49496762.0	49512179.0	gain	46	122	brca
LOC100507464	100507464	49496762.0	49512179.0	loss	9	122	brca
SNTG1	54212	49909795.0	50796691.0	gain	46	122	brca
SNTG1	54212	49909795.0	50796691.0	loss	9	122	brca
PXDNL	137902	51319576.0	51809444.0	gain	48	122	brca
PXDNL	137902	51319576.0	51809444.0	loss	8	122	brca
PCMTD1	115294	51817574.0	51899185.0	gain	48	122	brca
PCMTD1	115294	51817574.0	51899185.0	loss	7	122	brca
ST18	9705	52110837.0	52409878.0	gain	48	122	brca
ST18	9705	52110837.0	52409878.0	loss	7	122	brca
LOC101929341	101929341	52194361.0	52199551.0	gain	48	122	brca
LOC101929341	101929341	52194361.0	52199551.0	loss	7	122	brca
ALKAL1	389658	52534036.0	52565429.0	gain	48	122	brca
ALKAL1	389658	52534036.0	52565429.0	loss	7	122	brca
RB1CC1	9821	52622457.0	52714434.0	gain	48	122	brca
RB1CC1	9821	52622457.0	52714434.0	loss	7	122	brca
NPBWR1	2831	52939181.0	52943733.0	gain	48	122	brca
NPBWR1	2831	52939181.0	52943733.0	loss	7	122	brca
OPRK1	4986	53225723.0	53251636.0	gain	48	122	brca
OPRK1	4986	53225723.0	53251636.0	loss	8	122	brca
ATP6V1H	51606	53715542.0	53843244.0	gain	48	122	brca
ATP6V1H	51606	53715542.0	53843244.0	loss	7	122	brca
RGS20	8601	53851794.0	53959303.0	gain	47	122	brca
RGS20	8601	53851794.0	53959303.0	loss	7	122	brca
TCEA1	6917	53966555.0	54022447.0	gain	47	122	brca
TCEA1	6917	53966555.0	54022447.0	loss	7	122	brca
LYPLA1	10434	54046366.0	54101946.0	gain	47	122	brca
LYPLA1	10434	54046366.0	54101946.0	loss	7	122	brca
MRPL15	29088	54135240.0	54148513.0	gain	48	122	brca
MRPL15	29088	54135240.0	54148513.0	loss	7	122	brca
RNU105C	26766	54330685.0	54330894.0	gain	48	122	brca
RNU105C	26766	54330685.0	54330894.0	loss	7	122	brca
SOX17	64321	54457934.0	54460891.0	gain	48	122	brca
SOX17	64321	54457934.0	54460891.0	loss	7	122	brca
RP1	6101	54559184.0	54871233.0	gain	48	122	brca
RP1	6101	54559184.0	54871233.0	loss	7	122	brca
XKR4	114786	55102027.0	55542053.0	gain	49	122	brca
XKR4	114786	55102027.0	55542053.0	loss	7	122	brca
SBF1P1	100133234	55449196.0	55455320.0	gain	49	122	brca
SBF1P1	100133234	55449196.0	55455320.0	loss	7	122	brca
XKR4-AS1	105375843	55517186.0	55520977.0	gain	49	122	brca
XKR4-AS1	105375843	55517186.0	55520977.0	loss	7	122	brca
TMEM68	137695	55738757.0	55773377.0	gain	49	122	brca
TMEM68	137695	55738757.0	55773377.0	loss	7	122	brca
TGS1	96764	55773445.0	55826444.0	gain	49	122	brca
TGS1	96764	55773445.0	55826444.0	loss	7	122	brca
LYN	4067	55879834.0	56014168.0	gain	49	122	brca
LYN	4067	55879834.0	56014168.0	loss	7	122	brca
RPS20	6224	56067253.0	56074505.0	gain	49	122	brca
RPS20	6224	56067253.0	56074505.0	loss	7	122	brca
SNORD54	26795	56073838.0	56073900.0	gain	49	122	brca
SNORD54	26795	56073838.0	56073900.0	loss	7	122	brca
MOS	4342	56112941.0	56113981.0	gain	49	122	brca
MOS	4342	56112941.0	56113981.0	loss	7	122	brca
PLAG1	5324	56160908.0	56211272.0	gain	49	122	brca
PLAG1	5324	56160908.0	56211272.0	loss	7	122	brca
CHCHD7	79145	56211788.0	56218808.0	gain	49	122	brca
CHCHD7	79145	56211788.0	56218808.0	loss	7	122	brca
SDR16C5	195814	56300004.0	56320174.0	gain	49	122	brca
SDR16C5	195814	56300004.0	56320174.0	loss	7	122	brca
SDR16C6P	442388	56374717.0	56390709.0	gain	49	122	brca
SDR16C6P	442388	56374717.0	56390709.0	loss	7	122	brca
PENK	5179	56440956.0	56446640.0	gain	49	122	brca
PENK	5179	56440956.0	56446640.0	loss	7	122	brca
PENK-AS1	101929415	56445806.0	56552066.0	gain	49	122	brca
PENK-AS1	101929415	56445806.0	56552066.0	loss	7	122	brca
LINC00968	100507632	56518317.0	56559822.0	gain	49	122	brca
LINC00968	100507632	56518317.0	56559822.0	loss	7	122	brca
BPNT2	54928	56957930.0	56993866.0	gain	50	122	brca
BPNT2	54928	56957930.0	56993866.0	loss	7	122	brca
LINC01606	100507651	57218275.0	57232953.0	gain	50	122	brca
LINC01606	100507651	57218275.0	57232953.0	loss	7	122	brca
LOC286177	286177	57261225.0	57266610.0	gain	50	122	brca
LOC286177	286177	57261225.0	57266610.0	loss	7	122	brca
LINC00588	26138	57279542.0	57284730.0	gain	50	122	brca
LINC00588	26138	57279542.0	57284730.0	loss	7	122	brca
LOC101929488	101929488	57343786.0	57364856.0	gain	50	122	brca
LOC101929488	101929488	57343786.0	57364856.0	loss	7	122	brca
LINC03018	286178	57746148.0	57750196.0	gain	50	122	brca
LINC03018	286178	57746148.0	57750196.0	loss	7	122	brca
LINC01602	100505477	57978357.0	57984125.0	gain	50	122	brca
LINC01602	100505477	57978357.0	57984125.0	loss	7	122	brca
FAM110B	90362	57994522.0	58148783.0	gain	50	122	brca
FAM110B	90362	57994522.0	58148783.0	loss	7	122	brca
LOC101929528	101929528	58255770.0	58272100.0	gain	50	122	brca
LOC101929528	101929528	58255770.0	58272100.0	loss	7	122	brca
UBXN2B	137886	58411360.0	58451500.0	gain	51	122	brca
UBXN2B	137886	58411360.0	58451500.0	loss	7	122	brca
CYP7A1	1581	58490177.0	58500162.0	gain	51	122	brca
CYP7A1	1581	58490177.0	58500162.0	loss	7	122	brca
SDCBP	6386	58553260.0	58582857.0	gain	52	122	brca
SDCBP	6386	58553260.0	58582857.0	loss	7	122	brca
NSMAF	8439	58583503.0	58659852.0	gain	53	122	brca
NSMAF	8439	58583503.0	58659852.0	loss	6	122	brca
TOX	9760	58805411.0	59119146.0	gain	53	122	brca
