,index,gain,neutral,loss,chromo,location
584,AKR1D1,38,55,15,7.0,138060314.5
585,AKR1E2,30,46,32,10.0,4817345.5
586,AKR7A2,11,55,42,1.0,19308055.5
587,AKR7A2P1,5,44,59,1.0,112923880.0
588,AKR7A3,11,55,42,1.0,19285671.5
589,AKR7L,11,55,42,1.0,19270088.0
590,AKT1,36,40,32,14.0,104782550.0
591,AKT1S1,36,46,26,19.0,49873746.0
592,AKT2,56,38,14,19.0,40257926.5
593,AKT3,52,47,9,1.0,243669656.0
594,AKTIP,19,53,36,16.0,53497725.5
595,ALAD,18,35,55,9.0,113393801.0
596,ALAS1,3,15,90,3.0,52206206.5
597,ALAS2,4,16,88,,
598,ALB,15,45,48,4.0,73409298.0
599,ALCAM,63,32,13,3.0,105471904.5
600,ALDH16A1,35,48,25,19.0,49462137.5
601,ALDH18A1,6,55,47,10.0,95631326.0
602,ALDH1A1,19,36,53,9.0,72990556.5
603,ALDH1A2,20,60,28,15.0,58225645.0
604,ALDH1A3,33,58,17,15.0,100897170.0
605,ALDH1B1,25,22,61,9.0,38395681.5
606,ALDH1L1,68,33,7,3.0,126150778.0
607,ALDH1L1-AS1,68,33,7,3.0,126105854.5
608,ALDH1L1-AS2,68,33,7,3.0,126195090.5
609,ALDH1L2,31,65,12,12.0,105063713.5
610,ALDH2,29,67,12,12.0,111792209.5
611,ALDH3A1,19,27,62,17.0,19743463.5
612,ALDH3A2,19,27,62,17.0,19666948.0
613,ALDH3B1,38,57,13,11.0,68018930.0
614,ALDH3B2,38,57,13,11.0,67671692.0
615,ALDH4A1,11,55,42,1.0,18887077.0
616,ALDH5A1,37,55,16,6.0,24516037.0
617,ALDH6A1,30,44,34,14.0,74070669.5
618,ALDH7A1,6,28,74,5.0,126563281.0
619,ALDH8A1,22,55,31,6.0,134933754.0
620,ALDH9A1,57,45,6,1.0,165680539.5
621,ALDOA,30,60,18,16.0,30067310.5
622,ALDOB,20,35,53,9.0,101435112.0
623,ALDOC,47,41,20,17.0,28575031.5
624,ALG1,22,63,23,16.0,5060651.0
625,ALG10,64,37,7,12.0,34026081.0
626,ALG10B,64,37,7,12.0,38323241.5
627,ALG11,5,31,72,13.0,52022999.0
628,ALG12,47,42,19,22.0,49909333.5
629,ALG13,5,14,89,,
630,ALG14,3,55,50,1.0,95023678.0
631,ALG1L,69,34,5,3.0,125933157.0
632,ALG1L2,73,30,5,3.0,130097529.0
633,ALG1L9P,38,56,14,11.0,71802590.5
634,ALG2,20,35,53,9.0,99219183.5
635,ALG3,98,9,1,3.0,184245924.5
636,ALG5,9,29,70,13.0,36974999.5
637,ALG6,7,63,38,1.0,63403064.0
638,ALG8,30,58,20,11.0,78120294.5
639,ALG9,22,56,30,11.0,111826888.0
640,ALK,68,40,0,2.0,29557180.0
641,ALKBH1,30,44,34,14.0,77690213.5
642,ALKBH2,28,68,12,12.0,109090909.5
643,ALKBH3,22,62,24,11.0,43900542.5
644,ALKBH3-AS1,22,62,24,11.0,43915116.5
645,ALKBH4,55,47,6,7.0,102460550.5
646,ALKBH5,18,28,62,17.0,18196516.0
647,ALKBH6,60,40,8,19.0,36011679.5
648,ALKBH7,19,49,40,19.0,6374022.0
649,ALKBH8,19,59,30,11.0,107534236.0
650,ALLC,53,51,4,2.0,3680435.5
651,ALMS1,63,41,4,2.0,73505462.0
652,ALMS1-IT1,63,41,4,2.0,73458123.0
653,ALMS1P1,63,41,4,2.0,73669296.0
654,ALOX12,14,29,65,17.0,7003401.5
655,ALOX12-AS1,14,29,65,17.0,6943881.0
656,ALOX12B,13,29,66,17.0,8080176.0
657,ALOX12P2,14,29,65,17.0,6903984.0
658,ALOX15,13,29,66,17.0,4636606.5
659,ALOX15B,13,29,66,17.0,8044084.0
660,ALOX15P1,13,30,65,17.0,6675305.5
661,ALOX5,19,51,38,10.0,45410147.5
662,ALOX5AP,9,33,66,13.0,30738952.0
663,ALOXE3,13,29,66,17.0,8107473.5
664,ALPI,17,61,30,2.0,232458439.0
665,ALPK1,4,46,58,4.0,112364065.0
666,ALPK2,21,42,45,18.0,58555169.0
667,ALPK3,30,56,22,15.0,84845081.0
668,ALPL,12,55,41,1.0,21543903.5
669,ALPP,17,61,30,2.0,232380806.5
670,ALPPL2,17,61,30,,
671,ALS2,35,61,12,2.0,201740611.5
672,ALS2CL,2,18,88,3.0,46681349.5
673,ALS2CR11,35,61,12,,
674,ALS2CR12,35,61,12,,
675,ALX1,29,66,13,12.0,85291002.0
676,ALX3,5,44,59,1.0,110065271.0
677,ALX4,23,61,24,11.0,44285289.5
678,ALYREF,70,29,9,17.0,81889710.5
679,AMACR,90,17,1,5.0,33997134.5
680,AMBN,14,45,49,4.0,70599772.0
681,AMBP,18,35,55,9.0,114069227.5
682,AMBRA1,24,61,23,11.0,46495269.5
683,AMD1,17,60,31,6.0,110886824.5
684,AMDHD1,30,67,11,12.0,95956025.5
685,AMDHD2,33,53,22,16.0,2525889.5
686,AMELX,5,15,88,,
687,AMELY,1,5,102,,
688,AMER1,5,19,84,,
689,AMER2,8,35,65,13.0,25166986.0
690,AMER3,35,67,6,2.0,130761784.5
691,AMFR,19,52,37,16.0,56393498.5
692,AMH,30,47,31,19.0,2250691.0
693,AMHR2,38,61,9,12.0,53427763.5
694,AMIGO1,5,44,59,1.0,109506958.0
695,AMIGO2,42,59,7,12.0,47077829.0
696,AMIGO3,2,16,90,3.0,49718256.5
697,AMMECR1,7,14,87,,
698,AMMECR1L,36,68,4,2.0,127873776.0
699,AMN,35,37,36,14.0,102928126.0
700,AMN1,62,42,4,12.0,31700131.5
701,AMOT,6,14,88,,
702,AMOTL1,23,60,25,11.0,94791589.5
703,AMOTL2,75,28,5,3.0,134365676.5
704,AMPD1,5,43,60,1.0,114684354.0
705,AMPD2,5,44,59,1.0,109624078.5
706,AMPD3,16,55,37,11.0,10407946.0
707,AMPH,51,38,19,7.0,38507562.0
708,AMT,2,16,90,3.0,49419731.5
709,AMTN,15,44,49,4.0,70525656.0
710,AMY1A,4,44,60,1.0,103659922.0
711,AMY1B,4,44,60,1.0,103692047.5
712,AMY1C,4,44,60,1.0,103754548.0
713,AMY2A,4,44,60,1.0,103621295.5
714,AMY2B,4,44,60,1.0,103566674.5
715,AMZ1,56,38,14,7.0,2727511.0
716,AMZ2,59,45,4,17.0,68252547.0
717,AMZ2P1,57,47,4,17.0,64971063.0
718,ANAPC1,44,60,4,2.0,111748164.5
719,ANAPC10,6,41,61,4.0,144965224.5
720,ANAPC11,71,28,9,17.0,81895890.5
721,ANAPC13,75,28,5,3.0,134482211.0
722,ANAPC15,38,56,14,11.0,72109579.0
723,ANAPC16,11,52,45,10.0,72225930.0
724,ANAPC1P1,63,38,7,2.0,86887401.5
725,ANAPC2,32,37,39,9.0,137181672.0
726,ANAPC4,7,38,63,4.0,25397855.5
727,ANAPC5,26,67,15,12.0,121354070.5
728,ANAPC7,29,67,12,12.0,110388315.0
729,ANG,36,41,31,14.0,20691574.0
730,ANGEL1,29,45,34,14.0,76806207.0
731,ANGEL2,50,50,8,1.0,213004024.5
732,ANGPT1,71,34,3,8.0,107373768.5
733,ANGPT2,10,24,74,8.0,6531530.0
734,ANGPT4,51,46,11,20.0,893117.0
735,ANGPTL1,57,44,7,1.0,178860306.0
736,ANGPTL2,18,38,52,9.0,127104991.5
737,ANGPTL3,7,63,38,1.0,62601916.5
738,ANGPTL4,18,48,42,19.0,8368829.5
739,ANGPTL5,21,59,28,11.0,101903598.0
740,ANGPTL6,19,50,39,19.0,10097567.0
741,ANGPTL7,11,54,43,1.0,11192668.0
742,ANGPTL8,19,50,39,19.0,11239696.5
743,ANHX,33,58,17,12.0,133227094.5
744,ANK1,53,33,22,8.0,41774991.0
745,ANK2,3,47,58,4.0,113101126.5
746,ANK3,13,51,44,10.0,60379894.0
747,ANKAR,39,60,9,2.0,189717741.5
748,ANKDD1A,23,61,24,15.0,64935296.5
749,ANKDD1B,4,23,81,5.0,75646477.5
750,ANKEF1,54,46,8,20.0,10022214.5
751,ANKFN1,50,49,9,17.0,56196980.0
752,ANKFY1,13,29,66,17.0,4213908.0
753,ANKH,91,15,2,5.0,14788289.0
754,ANKHD1,7,30,71,5.0,140470835.0
755,ANKHD1-EIF4EBP3,7,30,71,5.0,140475738.5
756,ANKIB1,55,49,4,7.0,92323678.5
757,ANKK1,21,57,30,11.0,113394097.5
758,ANKLE1,26,48,34,19.0,17284645.5
759,ANKLE2,32,58,18,12.0,132743667.5
760,ANKMY1,20,61,27,2.0,240524315.5
761,ANKMY2,56,36,16,7.0,16622798.0
762,ANKRA2,7,22,79,5.0,73558928.5
763,ANKRD1,5,54,49,10.0,90916686.0
764,ANKRD10,17,37,54,13.0,110896804.5
765,ANKRD11,26,39,43,16.0,89379095.5
766,ANKRD12,29,54,25,18.0,9211106.5
767,ANKRD13A,29,67,12,12.0,110019474.5
768,ANKRD13B,46,42,20,17.0,29602265.0
769,ANKRD13C,5,60,43,1.0,70306866.5
770,ANKRD13D,38,59,11,11.0,67295892.5
771,ANKRD16,30,46,32,10.0,5875761.0
772,ANKRD17,15,45,48,4.0,73166087.0
773,ANKRD18A,24,22,62,9.0,38595977.0
774,ANKRD18B,31,24,53,9.0,33548701.5
775,ANKRD18CP,20,34,54,9.0,97188902.5
776,ANKRD18DP,96,12,0,3.0,198067121.0
777,ANKRD19P,19,35,54,9.0,92824012.5
778,ANKRD2,6,54,48,10.0,97578191.5
779,ANKRD20A1,27,13,68,9.0,67876658.5
780,ANKRD20A11P,22,18,68,21.0,13945005.5
781,ANKRD20A19P,9,34,65,13.0,23943169.5
782,ANKRD20A2,27,13,68,9.0,40245065.0
783,ANKRD20A3,27,13,68,9.0,66143144.5
784,ANKRD20A4,27,13,68,9.0,64391268.0
785,ANKRD20A5P,31,55,22,18.0,14215618.5
786,ANKRD20A8P,50,56,2,2.0,94824192.5
787,ANKRD20A9P,9,36,63,13.0,18844342.5
788,ANKRD22,5,54,49,10.0,88835870.0
789,ANKRD23,54,53,1,2.0,96841230.0
790,ANKRD24,16,51,41,19.0,4204084.0
791,ANKRD26,30,48,30,10.0,27046206.0
792,ANKRD26P1,28,37,43,16.0,46519219.0
793,ANKRD26P3,7,37,64,13.0,19303885.0
794,ANKRD27,61,40,7,19.0,32636801.5
795,ANKRD28,6,20,82,3.0,15763503.5
796,ANKRD29,36,47,25,18.0,23630918.5
797,ANKRD30A,29,48,31,10.0,37254918.0
798,ANKRD30B,42,38,28,18.0,14791155.0
799,ANKRD30BL,37,63,8,2.0,132202780.0
800,ANKRD30BP2,22,18,68,21.0,13052596.5
801,ANKRD30BP3,19,50,39,10.0,45166850.0
802,ANKRD31,4,23,81,5.0,75152593.0
803,ANKRD33,38,61,9,12.0,51889868.0
804,ANKRD33B,93,14,1,5.0,10610943.0
805,ANKRD34A,55,27,26,1.0,145962008.0
806,ANKRD34B,5,23,80,5.0,80563517.5
807,ANKRD34C,28,58,22,15.0,79295760.0
808,ANKRD34C-AS1,28,57,23,15.0,79212944.0
809,ANKRD35,55,27,26,1.0,145876213.0
810,ANKRD36,54,53,1,2.0,97188826.0
811,ANKRD36B,54,53,1,2.0,97541314.0
812,ANKRD36BP1,57,46,5,1.0,168246454.0
813,ANKRD36BP2,64,39,5,2.0,88786209.5
814,ANKRD36C,51,51,6,2.0,95914375.0
815,ANKRD37,3,36,69,4.0,185398324.5
816,ANKRD39,54,53,1,2.0,96847313.5
817,ANKRD40,49,53,6,17.0,50700556.0
818,ANKRD42,28,59,21,11.0,83227203.0
819,ANKRD44,36,61,11,2.0,197139095.0
820,ANKRD44-IT1,35,62,11,2.0,197276688.5
821,ANKRD45,57,46,5,1.0,173639093.5
822,ANKRD46,69,35,4,8.0,100534768.0
823,ANKRD49,22,62,24,11.0,94496778.5
824,ANKRD50,4,47,57,4.0,124688390.0
825,ANKRD52,38,61,9,12.0,56248095.5
826,ANKRD53,65,40,3,2.0,70981939.5
827,ANKRD54,54,40,14,22.0,37840091.0
828,ANKRD55,8,25,75,5.0,56166505.0
829,ANKRD6,19,63,26,6.0,89533493.0
830,ANKRD60,49,47,12,20.0,58223574.0
831,ANKRD61,55,38,15,7.0,6033964.0
832,ANKRD62,33,52,23,18.0,12111803.5
833,ANKRD62P1-PARP4P3,58,38,12,22.0,16664803.0
834,ANKRD63,15,59,34,15.0,40282015.0
835,ANKRD65,37,36,35,1.0,1420094.5
836,ANKRD66,39,54,15,6.0,46753211.5
837,ANKRD7,43,54,11,7.0,118355420.0
838,ANKRD9,36,36,36,14.0,102505783.0
839,ANKS1A,34,53,21,6.0,34990330.5
840,ANKS1B,29,66,13,12.0,99355555.5
841,ANKS3,20,63,25,16.0,4715444.0
842,ANKS4B,24,62,22,16.0,21243774.5
843,ANKS6,20,34,54,9.0,98764147.0
844,ANKUB1,91,17,0,3.0,149864742.5
845,ANKZF1,20,59,29,2.0,219233231.0
846,ANLN,51,39,18,7.0,36421806.0
847,ANO1,43,55,10,11.0,70133915.0
848,ANO1-AS2,43,55,10,,
849,ANO10,5,19,84,3.0,43523226.5
850,ANO2,61,39,8,12.0,5739050.5
851,ANO3,21,57,30,11.0,26426065.5
852,ANO4,28,68,12,12.0,100923083.5
853,ANO5,21,56,31,11.0,22041645.5
854,ANO6,41,58,9,12.0,45328195.5
855,ANO7,19,62,27,2.0,241206943.0
856,ANO8,26,48,34,19.0,17329039.0
857,ANO9,25,50,33,11.0,429972.0
858,ANOS1,5,14,89,,
859,ANP32A,23,60,25,15.0,68799716.0
860,ANP32A-IT1,23,61,24,,
861,ANP32AP1,18,58,32,15.0,35209998.0
862,ANP32B,19,34,55,9.0,97999642.0
863,ANP32C,3,38,67,4.0,164197359.0
864,ANP32D,41,60,7,12.0,48473143.5
865,ANP32E,59,45,4,1.0,150227286.5
866,ANPEP,31,59,18,15.0,89800148.0
867,ANTXR1,65,42,1,2.0,69131252.5
868,ANTXR2,14,42,52,4.0,80013300.0
869,ANTXRL,20,48,40,10.0,46308276.0
870,ANTXRLP1,20,48,40,10.0,46253721.0
871,ANXA1,19,36,53,9.0,73161129.0
872,ANXA10,4,38,66,4.0,168140136.5
873,ANXA11,12,49,47,10.0,80178230.5
874,ANXA13,77,27,4,8.0,123709098.0
875,ANXA2,21,62,25,15.0,60375008.5
876,ANXA2P1,3,41,64,4.0,153308254.5
877,ANXA2P2,30,23,55,9.0,33624783.5
878,ANXA2P3,9,55,44,10.0,64826075.5
879,ANXA2R,89,19,0,5.0,43041125.5
880,ANXA3,14,45,49,4.0,78581099.0
881,ANXA4,65,42,1,2.0,69735768.5
882,ANXA5,5,47,56,4.0,121682470.5
883,ANXA6,5,29,74,5.0,151129245.5
884,ANXA7,12,51,45,10.0,73394588.5
885,ANXA8,18,49,41,10.0,47472160.0
886,ANXA8L1,20,48,40,10.0,46383705.5
887,ANXA9,60,45,3,1.0,150988941.5
888,AOAH,51,39,18,7.0,36618745.0
889,AOAH-IT1,51,39,18,7.0,36598977.0
890,AOC1,35,56,17,7.0,150843065.5
891,AOC2,43,52,13,17.0,42847643.5
892,AOC3,43,52,13,17.0,42854657.0
893,AOC4P,43,52,13,17.0,42870145.5
894,AOX1,37,61,10,2.0,200631539.0
895,AOX3P-AOX2P,37,61,10,2.0,200721881.5
896,AP1AR,3,47,58,4.0,112252425.0
897,AP1B1,54,42,12,22.0,29375429.5
898,AP1B1P1,54,41,13,22.0,32127723.0
899,AP1G1,27,48,33,16.0,71769100.5
900,AP1G2,31,42,35,14.0,23563817.5
901,AP1M1,24,48,36,19.0,16221742.5
902,AP1M2,19,50,39,19.0,10579993.0
903,AP1S1,51,50,7,7.0,101158026.0
904,AP1S2,4,15,89,,
905,AP1S3,17,60,31,2.0,223794856.5
906,AP2A1,36,47,25,19.0,49787040.5
907,AP2A2,17,51,40,11.0,968569.5
908,AP2B1,41,50,17,17.0,35652229.5
909,AP2M1,98,9,1,3.0,184179390.0
910,AP2S1,36,45,27,19.0,46844564.0
911,AP3B1,4,22,82,5.0,78147640.0
912,AP3B2,28,58,22,15.0,82684613.5
913,AP3D1,23,50,35,19.0,2132728.0
914,AP3M1,12,51,45,10.0,74135659.0
915,AP3M2,53,36,19,8.0,42162309.5
916,AP3S1,6,28,74,5.0,115877836.5
917,AP3S2,31,59,18,15.0,89862618.5
918,AP4B1,5,44,59,1.0,113899697.5
919,AP4B1-AS1,5,44,59,1.0,113878936.0
920,AP4E1,20,58,30,15.0,50957283.5
921,AP4M1,52,51,5,7.0,100105947.0
922,AP4S1,33,39,36,14.0,31078051.0
923,AP5B1,33,63,12,11.0,65777437.0
924,AP5M1,30,44,34,14.0,57283833.0
925,AP5S1,52,49,7,20.0,3824681.0
926,AP5Z1,56,38,14,7.0,4785006.0
927,APAF1,28,68,12,12.0,98690287.0
928,APBA1,18,36,54,9.0,69549951.5
929,APBA2,21,56,31,15.0,29001399.0
930,APBA3,15,53,40,19.0,3756232.0
931,APBB1,15,54,39,11.0,6407269.0
932,APBB1IP,30,48,30,10.0,26503072.0
933,APBB2,8,34,66,4.0,41013370.5
934,APBB3,7,30,71,5.0,140561524.5
935,APC,4,28,76,5.0,112776868.5
936,APC2,27,50,31,19.0,1459773.0
937,APCDD1,30,53,25,18.0,10472292.0
938,APCDD1L,49,47,12,20.0,58487250.0
939,APCDD1L-AS1,50,46,12,,
940,APCS,58,47,3,1.0,159588345.5
941,APEH,4,15,89,3.0,49678992.5
942,APELA,4,37,67,4.0,164888071.5
943,APEX1,37,41,30,14.0,20456481.5
944,APEX2,4,16,88,,
945,APH1A,59,45,4,1.0,150267489.5
946,APH1B,22,62,24,15.0,63292572.0
947,API5,21,62,25,11.0,43328246.0
948,APIP,25,57,26,11.0,34884736.5
949,APITD1-CORT,11,53,44,,
950,APLF,66,41,1,2.0,68561717.0
951,APLN,8,16,84,,
952,APLNR,33,67,8,11.0,57235445.5
953,APLP1,60,40,8,19.0,35873845.0
954,APLP2,20,57,31,11.0,130106479.0
955,APMAP,55,42,11,20.0,24977838.0
956,APOA1,22,56,30,11.0,116836850.5
957,APOA1-AS,22,56,30,11.0,116846067.5
958,APOA2,59,45,4,1.0,161222961.5
959,APOA4,22,56,30,11.0,116822002.0
960,APOA5,22,56,30,11.0,116790893.5
961,APOB,65,41,2,2.0,21022751.0
962,APOBEC1,59,43,6,12.0,7657654.0
963,APOBEC2,39,52,17,6.0,41058907.5
964,APOBEC3A,56,39,13,22.0,38972759.5
965,APOBEC3A_B,56,39,13,,
966,APOBEC3B,56,39,13,22.0,38987575.5
967,APOBEC3B-AS1,56,39,13,22.0,38994884.0
968,APOBEC3C,55,40,13,22.0,39017304.5
969,APOBEC3D,55,40,13,22.0,39027195.0
970,APOBEC3F,55,40,13,22.0,39048288.0
971,APOBEC3G,49,46,13,22.0,39082405.0
972,APOBEC3H,49,46,13,22.0,39100645.5
973,APOBEC4,57,44,7,1.0,183649795.5
974,APOBR,29,60,19,16.0,28496806.5
975,APOC1,42,46,20,19.0,44916798.0
976,APOC1P1,42,46,20,19.0,44929095.0
977,APOC2,42,46,20,19.0,44947768.5
978,APOC3,22,56,30,11.0,116831389.0
979,APOC4,42,46,20,19.0,44943866.5
980,APOC4-APOC2,42,46,20,19.0,44945901.5
981,APOD,97,11,0,3.0,195576369.0
982,APOE,42,46,20,19.0,44907592.0
983,APOF,38,61,9,12.0,56361712.5
984,APOH,55,48,5,17.0,66234279.0
985,APOL1,52,42,14,22.0,36260270.0
986,APOL2,52,42,14,22.0,36233081.5
987,APOL3,52,42,14,22.0,36153253.5
988,APOL4,52,42,14,22.0,36196982.0
989,APOL5,52,42,14,22.0,35723677.5
990,APOL6,53,41,14,22.0,35658425.0
991,APOLD1,60,42,6,12.0,12777946.0
992,APOM,32,53,23,6.0,31655313.0
993,APOO,4,14,90,,
994,APOOL,5,18,85,,
995,APOOP5,20,53,35,16.0,59732509.5
996,APOPT1,34,40,34,,
997,APP,9,55,44,21.0,26025839.0
998,APPBP2,52,49,7,17.0,60484700.0
999,APPL1,2,15,91,3.0,57252915.5
1000,APPL2,30,66,12,12.0,105204750.0
1001,APRT,29,32,47,16.0,88810638.0
1002,APTR,48,52,8,7.0,77676963.0
1003,APTX,28,24,56,9.0,32955865.5
1004,AQP1,52,39,17,7.0,30918605.5
1005,AQP10,58,47,3,1.0,154323207.5
1006,AQP11,31,58,19,11.0,77599873.5
1007,AQP12A,23,59,26,2.0,240695167.0
1008,AQP12B,23,58,27,2.0,240679662.0
1009,AQP2,40,60,8,12.0,49954811.0
1010,AQP3,30,25,53,9.0,33444376.0
1011,AQP4,36,47,25,18.0,26858907.0
1012,AQP4-AS1,36,47,25,18.0,26923217.5
1013,AQP5,40,60,8,12.0,49963777.0
1014,AQP6,40,60,8,12.0,49972166.5
1015,AQP7,30,25,53,9.0,33392930.5
1016,AQP7P1,27,13,68,9.0,63325079.0
1017,AQP7P3,27,13,68,9.0,65886778.0
1018,AQP8,29,57,22,16.0,25222331.5
1019,AQP9,20,60,28,15.0,58162040.0
1020,AQR,19,58,31,15.0,34910762.0
1021,AR,6,17,85,,
1022,ARAF,3,17,88,,
1023,ARAP1,36,58,14,11.0,72739334.0
1024,ARAP2,9,36,63,4.0,36096367.5
1025,ARAP3,7,30,71,5.0,141667815.5
1026,ARC,72,31,5,8.0,142612764.0
1027,ARCN1,21,57,30,11.0,118587711.5
1028,AREG,18,43,47,4.0,74450070.5
1029,AREL1,31,43,34,14.0,74683272.5
1030,ARF1,51,46,11,1.0,228090936.0
1031,ARF3,41,59,8,12.0,48946605.0
1032,ARF4,3,14,91,3.0,57584791.5
1033,ARF4-AS1,3,14,91,3.0,57599229.0
1034,ARF5,39,52,17,7.0,127590043.0
1035,ARF6,37,40,31,14.0,49895068.0
1036,ARFGAP1,61,34,13,20.0,63281287.5
1037,ARFGAP2,23,62,23,11.0,47170712.0
1038,ARFGAP3,47,45,16,22.0,42827304.0
1039,ARFGEF1,57,38,13,8.0,67258646.0
1040,ARFGEF2,53,44,11,20.0,48979202.0
1041,ARFGEF3,19,58,31,6.0,138253301.0
1042,ARFIP1,3,41,64,4.0,152849200.0
1043,ARFIP2,15,54,39,11.0,6478081.0
1044,ARFRP1,57,39,12,20.0,63703333.5
1045,ARG1,22,56,30,6.0,131527582.0
1046,ARG2,25,44,39,14.0,67635814.0
1047,ARGFX,67,36,5,3.0,121579285.5
1048,ARGFXP2,45,46,17,17.0,32150968.5
1049,ARGLU1,15,38,55,13.0,106554905.0
1050,ARHGAP1,24,61,23,11.0,46688849.5
1051,ARHGAP10,5,42,61,4.0,147902419.5
1052,ARHGAP11A,19,57,32,15.0,32627542.5
1053,ARHGAP11B,21,55,32,15.0,30637011.5
1054,ARHGAP12,30,48,30,10.0,31867137.0
1055,ARHGAP15,35,63,10,2.0,143429857.0
1056,ARHGAP17,29,59,20,16.0,24967527.5
1057,ARHGAP18,19,59,30,6.0,129643154.5
1058,ARHGAP19,7,53,48,10.0,97257423.0
1059,ARHGAP19-SLIT1,7,53,48,10.0,97222841.0
1060,ARHGAP20,21,58,29,11.0,110645115.5
1061,ARHGAP21,29,46,33,10.0,24653748.0
1062,ARHGAP22,18,50,40,10.0,48551149.5
1063,ARHGAP23,43,50,15,17.0,38465832.5
1064,ARHGAP24,10,45,53,4.0,85738909.0
1065,ARHGAP25,65,42,1,2.0,68753217.0
1066,ARHGAP26,7,29,72,5.0,142999694.0
1067,ARHGAP26-AS1,7,29,72,5.0,142864263.0
1068,ARHGAP26-IT1,7,29,72,5.0,143193333.0
1069,ARHGAP27,46,53,9,17.0,45414161.5
1070,ARHGAP28,34,53,21,18.0,6822717.0
1071,ARHGAP29,4,56,48,1.0,94212028.0
1072,ARHGAP30,59,45,4,1.0,161058458.0
1073,ARHGAP31,66,35,7,3.0,119357548.5
1074,ARHGAP31-AS1,66,35,7,3.0,119318526.5
1075,ARHGAP32,23,56,29,11.0,129122192.0
1076,ARHGAP33,60,40,8,19.0,35781677.0
1077,ARHGAP35,36,45,27,19.0,46933037.0
1078,ARHGAP36,8,16,84,,
1079,ARHGAP39,71,28,9,8.0,144567497.5
1080,ARHGAP4,9,16,83,,
1081,ARHGAP40,53,45,10,20.0,38626484.5
1082,ARHGAP42,21,61,26,11.0,100840614.5
1083,ARHGAP44,15,28,65,17.0,12890570.5
1084,ARHGAP45,31,48,29,,
1085,ARHGAP5,31,42,35,14.0,32117921.0
1086,ARHGAP5-AS1,31,42,35,14.0,32075869.5
1087,ARHGAP6,5,15,88,,
1088,ARHGAP8,50,40,18,22.0,44807673.0
1089,ARHGAP9,40,59,9,12.0,57480539.0
1090,ARHGDIA,68,31,9,17.0,81869549.5
1091,ARHGDIB,60,43,5,12.0,14951879.5
1092,ARHGDIG,40,50,18,16.0,281730.0
1093,ARHGEF1,44,43,21,19.0,41906655.5
1094,ARHGEF10,12,24,72,8.0,1891283.5
1095,ARHGEF10L,12,55,41,1.0,17618786.0
1096,ARHGEF11,58,45,5,1.0,156990105.0
1097,ARHGEF12,21,58,29,11.0,120413175.0
1098,ARHGEF15,12,30,66,17.0,8316377.5
1099,ARHGEF16,20,54,34,1.0,3467889.0
1100,ARHGEF17,37,57,14,11.0,73338832.0
1101,ARHGEF18,18,50,40,19.0,7433798.5
1102,ARHGEF19,12,54,42,1.0,16205253.0
1103,ARHGEF2,58,47,3,1.0,155976960.5
1104,ARHGEF25,40,59,9,12.0,57613712.5
1105,ARHGEF26,93,15,0,3.0,154189415.0
1106,ARHGEF26-AS1,93,15,0,3.0,154072874.0
1107,ARHGEF28,7,22,79,5.0,73784075.5
1108,ARHGEF3,2,15,91,3.0,56903373.5
1109,ARHGEF3-AS1,2,15,91,3.0,56950447.0
1110,ARHGEF33,67,40,1,2.0,38932645.0
1111,ARHGEF34P,38,57,13,7.0,144279705.5
1112,ARHGEF35,38,57,13,7.0,144190869.0
1113,ARHGEF37,5,30,73,5.0,149593457.5
1114,ARHGEF38,4,47,57,4.0,105630356.5
1115,ARHGEF38-IT1,4,47,57,4.0,105565914.5
1116,ARHGEF39,28,24,56,9.0,35667370.5
1117,ARHGEF4,35,67,6,2.0,130942089.5
1118,ARHGEF40,35,41,32,14.0,21080260.5
1119,ARHGEF5,38,57,13,7.0,144367960.0
1120,ARHGEF6,7,17,84,,
1121,ARHGEF7,17,37,54,13.0,111210148.0
1122,ARHGEF7-AS1,17,37,54,13.0,111144519.0
1123,ARHGEF7-AS2,17,37,54,13.0,111114745.0
1124,ARHGEF9,5,19,84,,
1125,ARHGEF9-IT1,5,19,84,,
1126,ARID1A,14,52,42,1.0,26737670.0
1127,ARID1B,17,59,32,6.0,156993399.5
1128,ARID2,42,57,9,12.0,45818873.0
1129,ARID3A,31,47,30,19.0,950860.0
1130,ARID3B,24,62,22,15.0,74569654.0
1131,ARID3C,29,23,56,9.0,34624732.5
1132,ARID4A,31,43,34,14.0,58336195.5
1133,ARID4B,52,47,9,1.0,235229926.5
1134,ARID5A,54,53,1,2.0,96544688.5
1135,ARID5B,12,52,44,10.0,61999314.0
1136,ARIH1,23,62,23,15.0,72538658.5
1137,ARIH2,2,17,89,3.0,48952601.5
1138,ARIH2OS,2,17,89,3.0,48918583.5
1139,ARL1,28,68,12,12.0,101400444.0
1140,ARL10,6,29,73,5.0,176383676.0
1141,ARL11,5,29,74,13.0,49631189.5
1142,ARL13A,6,15,87,,
1143,ARL13B,66,31,11,3.0,94017908.5
1144,ARL14,94,14,0,3.0,160677804.0
1145,ARL14EP,21,57,30,11.0,30330663.5
1146,ARL14EPL,6,28,74,5.0,116046221.0
1147,ARL15,13,23,72,5.0,54097262.0
1148,ARL16,60,37,11,17.0,81682549.0
1149,ARL17A,47,52,9,17.0,46548192.0
1150,ARL17B,47,52,9,17.0,46318290.5
