Name	luad_Database_ID	lscc_Database_ID	brca_Database_ID	ccrcc_Database_ID	ovarian_Database_ID	brca_pvalue	ccrcc_pvalue	colon_pvalue	endometrial_pvalue	gbm_pvalue	lscc_pvalue	luad_pvalue	ovarian_pvalue	brca_diff	ccrcc_diff	colon_diff	endometrial_diff	gbm_diff	lscc_diff	luad_diff	ovarian_diff
ACAP1	NP_055531.1	NP_055531.1	NP_055531.1		NP_055531	0.9997780592881007		0.5124662795580004	0.8714378653928241	0.8598408395926493	0.6785207256604155	0.7809579118893739	0.8840533090110657	-0.856021416083916		-0.35591231884057967	-0.15617875	-0.38243946217288366	-0.39659751395230824	-0.4072	0.11077992171987489
ACAP2	NP_036419.3	NP_036419.3	NP_036419.3	NP_036419.3	NP_036419	0.9997780592881007	0.9744294974157616	0.918052855764935	0.9942877217258098	0.9676200517345614	0.9949569937892366	0.9837541532079228	0.8935928740208163	0.09546477272727277	0.02689296240325903	0.02484688128772636	0.004323687500000003	0.01990228372729593	-0.015172602739726093	0.02273958333333337	0.08522323845226926
ACAT1	NP_000010.1	NP_000010.1	NP_000010.1	NP_000010.1	NP_000010	0.9997780592881007	0.9352265063486586	0.941399006152388	0.8166492311089343	0.9418818259389292	0.6576293965443958	0.6934667612912667	0.7418213450691747	0.1531561188811189	0.21455372874722245	-0.03758075117370879	0.1837725	0.05039781283113198	-0.3077399797057334	-0.5441020833333332	-0.3324971574178404
ACAT2	NP_005882.2|NP_001290182.1	NP_005882.2|NP_001290182.1	NP_005882.2|NP_001290182.1	NP_005882.2	NP_005882	0.9997780592881007	0.9581148561344842	0.9932404552479244	0.9033180362580638	0.9906877840285822	0.8003378280191829	0.918817212264547	0.9499054638713093	0.1793019230769231	-0.09982805669778008	0.005486049631120066	0.07884375000000002	-0.015019623471344376	0.24475190258751914	-0.14123541666666672	-0.05825480436463222
ACBD3	NP_073572.2	NP_073572.2	NP_073572.2	NP_073572.2	NP_073572	0.9997780592881007	0.9748074637394113	0.6644971689490771	0.9512694603904412	0.9917559344597031	0.7332680680846763	0.8079142308386544	0.9469243115235596	0.1803472902097902	0.02273541103054723	-0.10992535211267607	-0.03189125000000004	-0.007591237447481712	-0.16147057331303893	-0.18576458333333357	-0.039663833164319096
ACBD5	NP_001339499.1|NP_001339501.1|NP_663736.2|NP_001258441.1|NP_001035938.1|NP_001339497.1|NP_001339498.1|NP_001339500.1|NP_001339503.1|NP_001339502.1|NP_001339509.1|NP_001339517.1|NP_001339516.1|NP_001339511.1|NP_001339510.1|NP_001339515.1|NP_001288180.1|NP_001339514.1|NP_001288183.1	NP_001339497.1|NP_001339498.1|NP_001339500.1|NP_001339503.1|NP_001339502.1|NP_001339509.1|NP_001339510.1|NP_001339515.1|NP_001339514.1|NP_001129178.1|NP_001129177.1|NP_001129179.1	NP_663736.2|NP_001258441.1|NP_001035938.1|NP_001288181.1|NP_001288183.1		NP_001035938	0.9997780592881007		0.6967806433989614	0.8178910807173233	0.9196746725931587	0.8449461367917303	0.8426166272877489	0.9270835632771404	-0.07024300699300695		-0.1307004694835681	0.16807124999999995	-0.055592555972362	-0.17282288178589544	0.4440875000000001	-0.08389842439123624
ACE	NP_000780.1|NP_690043.1|NP_001171528.1	NP_000780.1|NP_690043.1|NP_001171528.1	NP_000780.1|NP_690043.1|NP_001171528.1	NP_000780.1	NP_000780	0.9997780592881007	0.9410749550649433	0.9567765546529456	0.658983570350388	0.8767832628757475	0.4791931737219427	0.8559457258986787	0.9539013811262425	-0.8059892482517479	-0.10525831710272382	-0.040532072368421074	0.34520625	-0.10878214460969247	-0.5508775240994415	-0.2569499999999998	-0.05195989416431924
ACIN1	NP_001158287.1|NP_055792.1|NP_001158288.1|NP_001158289.1	NP_001158287.1|NP_055792.1|NP_001158288.1|NP_001158289.1	NP_001158287.1|NP_055792.1|NP_001158288.1|NP_001158289.1		NP_001158287	0.9997780592881007		0.9844373602156652	0.7731072232830289	0.8748715509653926	0.8434394256910414	0.2693632556867938	0.7791125194309179	-0.08717534965034966		-0.006391616364855829	-0.098145	-0.07514446285804471	-0.06569091831557589	-0.4062416666666666	0.09218266362441314
ACIN1	NP_001158287.1|NP_055792.1|NP_001158288.1|NP_001158289.1	NP_001158287.1|NP_055792.1|NP_001158288.1|NP_001158289.1	NP_001158287.1|NP_055792.1|NP_001158288.1|NP_001158289.1		NP_001158286	0.9997780592881007		0.9844373602156652	0.7731072232830289	0.8748715509653926	0.8434394256910414	0.2693632556867938	0.7884198882832865	-0.08717534965034966		-0.006391616364855829	-0.098145	-0.07514446285804471	-0.06569091831557589	-0.4062416666666666	0.09072496404225351
ACLY	NP_001290203.1|NP_001087.2	NP_001290203.1|NP_001087.2	NP_001290204.1|NP_942127.1	NP_001290204.1	NP_001290204	0.9997780592881007	0.9352265063486586	0.8042950763318708	0.5540451728122714	0.9598912814700046	0.6813284518184551	0.9546597582341108	0.9499054638713093	-0.8178576048951052	-0.24387941130518	-0.08108443997317236	-0.360145	0.03638664826661419	0.22362100456621004	0.08977708333333345	0.047914399832550886
ACLY	NP_001290203.1|NP_001087.2	NP_001290203.1|NP_001087.2	NP_001290204.1|NP_942127.1	NP_001290204.1	NP_001087	0.9997780592881007	0.9352265063486586	0.8042950763318708	0.5540451728122714	0.9598912814700046	0.6813284518184551	0.9546597582341108	0.9499054638713093	-0.8178576048951052	-0.24387941130518	-0.08108443997317236	-0.360145	0.03638664826661419	0.22362100456621004	0.08977708333333345	0.04799882808137726
ACLY	NP_001290203.1|NP_001087.2	NP_001290203.1|NP_001087.2	NP_001290204.1|NP_942127.1	NP_001087.2	NP_001290204	0.9997780592881007	0.9676322821075185	0.8042950763318708	0.5540451728122714	0.9598912814700046	0.6813284518184551	0.9546597582341108	0.9499054638713093	-0.8178576048951052	-0.13793150301543583	-0.08108443997317236	-0.360145	0.03638664826661419	0.22362100456621004	0.08977708333333345	0.047914399832550886
ACLY	NP_001290203.1|NP_001087.2	NP_001290203.1|NP_001087.2	NP_001290204.1|NP_942127.1	NP_001087.2	NP_001087	0.9997780592881007	0.9676322821075185	0.8042950763318708	0.5540451728122714	0.9598912814700046	0.6813284518184551	0.9546597582341108	0.9499054638713093	-0.8178576048951052	-0.13793150301543583	-0.08108443997317236	-0.360145	0.03638664826661419	0.22362100456621004	0.08977708333333345	0.04799882808137726
ACLY	NP_001290203.1|NP_001087.2	NP_001290203.1|NP_001087.2	NP_001290203.1|NP_001087.2	NP_001290204.1	NP_001290204	0.9997780592881007	0.9352265063486586	0.8042950763318708	0.5540451728122714	0.9598912814700046	0.6813284518184551	0.9546597582341108	0.9499054638713093	-0.01095515734265734	-0.24387941130518	-0.08108443997317236	-0.360145	0.03638664826661419	0.22362100456621004	0.08977708333333345	0.047914399832550886
ACLY	NP_001290203.1|NP_001087.2	NP_001290203.1|NP_001087.2	NP_001290203.1|NP_001087.2	NP_001290204.1	NP_001087	0.9997780592881007	0.9352265063486586	0.8042950763318708	0.5540451728122714	0.9598912814700046	0.6813284518184551	0.9546597582341108	0.9499054638713093	-0.01095515734265734	-0.24387941130518	-0.08108443997317236	-0.360145	0.03638664826661419	0.22362100456621004	0.08977708333333345	0.04799882808137726
ACLY	NP_001290203.1|NP_001087.2	NP_001290203.1|NP_001087.2	NP_001290203.1|NP_001087.2	NP_001087.2	NP_001290204	0.9997780592881007	0.9676322821075185	0.8042950763318708	0.5540451728122714	0.9598912814700046	0.6813284518184551	0.9546597582341108	0.9499054638713093	-0.01095515734265734	-0.13793150301543583	-0.08108443997317236	-0.360145	0.03638664826661419	0.22362100456621004	0.08977708333333345	0.047914399832550886
ACLY	NP_001290203.1|NP_001087.2	NP_001290203.1|NP_001087.2	NP_001290203.1|NP_001087.2	NP_001087.2	NP_001087	0.9997780592881007	0.9676322821075185	0.8042950763318708	0.5540451728122714	0.9598912814700046	0.6813284518184551	0.9546597582341108	0.9499054638713093	-0.01095515734265734	-0.13793150301543583	-0.08108443997317236	-0.360145	0.03638664826661419	0.22362100456621004	0.08977708333333345	0.04799882808137726
ACO1	NP_001265281.1	NP_001265281.1	NP_001265281.1	NP_001265281.1	NP_001265281	0.9997780592881007	0.9398169612665815	0.8794141960939583	0.9965592752751621	0.8551413068643239	0.8462201217015504	0.42624894404247826	0.8502612755216723	0.16975812937062945	0.14478924319608233	-0.0450603621730383	0.0024290000000000145	-0.1495447298080847	0.17259837645865045	0.9173208333333334	-0.14204053635367764
ACO2	NP_001089.1	NP_001089.1	NP_001089.1	NP_001089.1	NP_001089	0.9997780592881007	0.9744294974157616	0.8794141960939583	0.7736613311300155	0.8652574267533929	0.4089611665413203	0.897452614714972	0.9555840675373589	-0.11818068181818187	0.07188825432934892	0.0709966465459422	0.19271999999999995	0.15390456942704706	-0.512897361745307	-0.1897020833333333	-0.05844604579655713
ACOT1	NP_001032238.1|NP_001351107.1	NP_001032238.1	NP_001032238.1		NP_001032238	0.9997780592881007		0.7236154845675387	0.874661901047381	0.8727409498346862	0.7230054388888242	0.7261959204848647	0.8354898922543736	-0.5838749125874126		-0.1326252179745138	0.16925333333333337	0.10256401212478178	-0.2994558599695587	-0.61411875	-0.18025715834428796
ACOT11	NP_671517.1	NP_671517.1	NP_671517.1	NP_671517.1	NP_671517	0.9997780592881007	0.9479353934047131	0.8330302520159603	0.5732444269121675	0.8643105166161613	0.8725209323519527	0.8277581175572426	0.8725256217419138	0.5021059440559441	0.10851804300892032	0.0847441314553991	0.55925125	0.14022831785365691	-0.209508472856418	0.3936916666666667	0.18993581993583725
ACOT13	NP_060943.1|NP_001153566.1	NP_060943.1|NP_001153566.1	NP_060943.1|NP_001153566.1	NP_060943.1	NP_001153566	0.9997780592881007	0.9538705886794359	0.6644971689490771	0.9598059653578468	0.8954145640374512	0.6809388868651145	0.8079142308386544	0.8737726246876082	-0.09054851398601407	0.07972981060662487	0.21903440643863176	0.050821250000000096	-0.07242706690147295	-0.3628426179604261	-0.48616458333333334	-0.18124081839593115
ACOT4			NP_689544.3	NP_689544.3		0.9997780592881007	0.9398169612665815		0.7776229027365699					0.22577211538461542	-0.22039408797955468		-0.34357374999999996				
ACOT7	NP_863654.1|NP_009205.3|NP_863656.1	NP_863654.1|NP_009205.3|NP_863656.1	NP_863654.1|NP_009205.3|NP_863656.1		NP_863654	0.9997780592881007		0.7291936991937041	0.41350666109887996	0.9283726628999208	0.9912215667482291	0.9548894548147089	0.9628012217805305	-0.31398671328671335		-0.1322918846411804	-0.61875625	0.10284411163605282	0.022016793505834464	0.11315833333333336	0.03766610014397497
ACOT8	NP_005460.2	NP_005460.2	NP_005460.2	NP_005460.2	NP_005460	0.9997780592881007	0.9993349906186937	0.8794141960939583	0.8461345255931796	0.950248343975456	0.7532384012669257	0.9937513103530042	0.9279488402041457	-0.3986479895104896	0.00897233843592432	0.08490462776659954	-0.15821250000000003	0.040721980889034996	-0.24604890918315564	-0.022995833333333437	0.09771591756651017
ACOT9	NP_001028755.2|NP_001317188.1	NP_001028755.2|NP_001317188.1	NP_001028755.2|NP_001032248.1|NP_001317188.1	NP_001028755.2	NP_001028755	0.9997780592881007	0.9785054406147226	0.8919167733893173	0.5771853220627112	0.9716913709314073	0.8856607056621514	0.7275911205237906	0.9348464422527997	-0.26511669580419583	0.06469796589493593	0.054627364185110674	0.25823250000000003	0.024451938948925646	-0.09595246067985808	0.40431249999999996	0.054962270852895095
ACOT9	NP_001028755.2|NP_001317188.1	NP_001028755.2|NP_001317188.1	NP_001028755.2|NP_001032248.1|NP_001317188.1	NP_001028755.2	NP_001032248	0.9997780592881007	0.9785054406147226	0.8919167733893173	0.5771853220627112	0.9716913709314073	0.8856607056621514	0.7275911205237906	0.9469243115235596	-0.26511669580419583	0.06469796589493593	0.054627364185110674	0.25823250000000003	0.024451938948925646	-0.09595246067985808	0.40431249999999996	0.0431713818309859
ACOX1	NP_004026.2|NP_009223.2|NP_001171968.1	NP_004026.2|NP_009223.2|NP_001171968.1	NP_009223.2	NP_004026.2	NP_004026	0.9997780592881007	0.9993349906186937	0.99382404390778	0.8168168292438696	0.932815586421213	0.4908572281760399	0.918817212264547	0.9935507530488199	-0.08222709790209795	-0.02989486137561287	-0.0033123407109322545	0.16252625000000004	0.05105367544340278	0.4980016235413496	0.1849000000000001	0.010124492017214423
ACOX3	NP_003492.2|NP_001095137.1	NP_003492.2|NP_001095137.1	NP_003492.2|NP_001095137.1	NP_003492.2	NP_003492	0.9997780592881007	0.9993349906186937	0.6449162697316994	0.5698260504849774	0.8598408395926493	0.5882318202260701	0.8318800612942164	0.8295451109544549	0.10690786713286723	0.01893506775593712	-0.14537270288397053	0.5610574999999999	-0.07852547703032237	-0.5282777777777775	0.37993958333333333	-0.1962446856369327
ACP1	NP_009030.1	NP_009030.1	NP_009030.1	NP_004291.1	NP_004291	0.9997780592881007	0.9352265063486586	0.5583678008332148	0.9169143581185324	0.8534949928363113	0.4908572281760399	0.9394109179635204	0.8797664290441113	-0.3506750874125875	-0.11353764451912698	0.21301804158283033	-0.08133125	-0.12322044169174488	0.8017111618467783	-0.1626937499999998	0.10698663773082942
ACP1	NP_009030.1	NP_009030.1	NP_009030.1	NP_004291.1	NP_009030	0.9997780592881007	0.9352265063486586	0.5583678008332148	0.9169143581185324	0.8534949928363113	0.4908572281760399	0.9394109179635204	0.9339065947610059	-0.3506750874125875	-0.11353764451912698	0.21301804158283033	-0.08133125	-0.12322044169174488	0.8017111618467783	-0.1626937499999998	0.07032045680438183
ACP1	NP_004291.1|NP_001035739.1	NP_009030.1	NP_009030.1	NP_004291.1	NP_004291	0.9997780592881007	0.9352265063486586	0.5583678008332148	0.9169143581185324	0.8534949928363113	0.4908572281760399	0.9937513103530042	0.8797664290441113	-0.3506750874125875	-0.11353764451912698	0.21301804158283033	-0.08133125	-0.12322044169174488	0.8017111618467783	-0.009610416666666684	0.10698663773082942
ACP1	NP_004291.1|NP_001035739.1	NP_009030.1	NP_009030.1	NP_004291.1	NP_009030	0.9997780592881007	0.9352265063486586	0.5583678008332148	0.9169143581185324	0.8534949928363113	0.4908572281760399	0.9937513103530042	0.9339065947610059	-0.3506750874125875	-0.11353764451912698	0.21301804158283033	-0.08133125	-0.12322044169174488	0.8017111618467783	-0.009610416666666684	0.07032045680438183
ACP1	NP_009030.1	NP_004291.1|NP_001035739.1	NP_009030.1	NP_004291.1	NP_004291	0.9997780592881007	0.9352265063486586	0.5583678008332148	0.9169143581185324	0.8534949928363113	0.9368366369176864	0.9394109179635204	0.8797664290441113	-0.3506750874125875	-0.11353764451912698	0.21301804158283033	-0.08133125	-0.12322044169174488	-0.050021055301877226	-0.1626937499999998	0.10698663773082942
ACP1	NP_009030.1	NP_004291.1|NP_001035739.1	NP_009030.1	NP_004291.1	NP_009030	0.9997780592881007	0.9352265063486586	0.5583678008332148	0.9169143581185324	0.8534949928363113	0.9368366369176864	0.9394109179635204	0.9339065947610059	-0.3506750874125875	-0.11353764451912698	0.21301804158283033	-0.08133125	-0.12322044169174488	-0.050021055301877226	-0.1626937499999998	0.07032045680438183
ACP1	NP_004291.1|NP_001035739.1	NP_004291.1|NP_001035739.1	NP_009030.1	NP_004291.1	NP_004291	0.9997780592881007	0.9352265063486586	0.5583678008332148	0.9169143581185324	0.8534949928363113	0.9368366369176864	0.9937513103530042	0.8797664290441113	-0.3506750874125875	-0.11353764451912698	0.21301804158283033	-0.08133125	-0.12322044169174488	-0.050021055301877226	-0.009610416666666684	0.10698663773082942
ACP1	NP_004291.1|NP_001035739.1	NP_004291.1|NP_001035739.1	NP_009030.1	NP_004291.1	NP_009030	0.9997780592881007	0.9352265063486586	0.5583678008332148	0.9169143581185324	0.8534949928363113	0.9368366369176864	0.9937513103530042	0.9339065947610059	-0.3506750874125875	-0.11353764451912698	0.21301804158283033	-0.08133125	-0.12322044169174488	-0.050021055301877226	-0.009610416666666684	0.07032045680438183
ACP1	NP_009030.1	NP_009030.1	NP_004291.1|NP_001035739.1	NP_004291.1	NP_004291	0.9997780592881007	0.9352265063486586	0.5583678008332148	0.9169143581185324	0.8534949928363113	0.4908572281760399	0.9394109179635204	0.8797664290441113	-0.30201512237762246	-0.11353764451912698	0.21301804158283033	-0.08133125	-0.12322044169174488	0.8017111618467783	-0.1626937499999998	0.10698663773082942
ACP1	NP_009030.1	NP_009030.1	NP_004291.1|NP_001035739.1	NP_004291.1	NP_009030	0.9997780592881007	0.9352265063486586	0.5583678008332148	0.9169143581185324	0.8534949928363113	0.4908572281760399	0.9394109179635204	0.9339065947610059	-0.30201512237762246	-0.11353764451912698	0.21301804158283033	-0.08133125	-0.12322044169174488	0.8017111618467783	-0.1626937499999998	0.07032045680438183
ACP1	NP_004291.1|NP_001035739.1	NP_009030.1	NP_004291.1|NP_001035739.1	NP_004291.1	NP_004291	0.9997780592881007	0.9352265063486586	0.5583678008332148	0.9169143581185324	0.8534949928363113	0.4908572281760399	0.9937513103530042	0.8797664290441113	-0.30201512237762246	-0.11353764451912698	0.21301804158283033	-0.08133125	-0.12322044169174488	0.8017111618467783	-0.009610416666666684	0.10698663773082942
ACP1	NP_004291.1|NP_001035739.1	NP_009030.1	NP_004291.1|NP_001035739.1	NP_004291.1	NP_009030	0.9997780592881007	0.9352265063486586	0.5583678008332148	0.9169143581185324	0.8534949928363113	0.4908572281760399	0.9937513103530042	0.9339065947610059	-0.30201512237762246	-0.11353764451912698	0.21301804158283033	-0.08133125	-0.12322044169174488	0.8017111618467783	-0.009610416666666684	0.07032045680438183
ACP1	NP_009030.1	NP_004291.1|NP_001035739.1	NP_004291.1|NP_001035739.1	NP_004291.1	NP_004291	0.9997780592881007	0.9352265063486586	0.5583678008332148	0.9169143581185324	0.8534949928363113	0.9368366369176864	0.9394109179635204	0.8797664290441113	-0.30201512237762246	-0.11353764451912698	0.21301804158283033	-0.08133125	-0.12322044169174488	-0.050021055301877226	-0.1626937499999998	0.10698663773082942
ACP1	NP_009030.1	NP_004291.1|NP_001035739.1	NP_004291.1|NP_001035739.1	NP_004291.1	NP_009030	0.9997780592881007	0.9352265063486586	0.5583678008332148	0.9169143581185324	0.8534949928363113	0.9368366369176864	0.9394109179635204	0.9339065947610059	-0.30201512237762246	-0.11353764451912698	0.21301804158283033	-0.08133125	-0.12322044169174488	-0.050021055301877226	-0.1626937499999998	0.07032045680438183
ACP1	NP_004291.1|NP_001035739.1	NP_004291.1|NP_001035739.1	NP_004291.1|NP_001035739.1	NP_004291.1	NP_004291	0.9997780592881007	0.9352265063486586	0.5583678008332148	0.9169143581185324	0.8534949928363113	0.9368366369176864	0.9937513103530042	0.8797664290441113	-0.30201512237762246	-0.11353764451912698	0.21301804158283033	-0.08133125	-0.12322044169174488	-0.050021055301877226	-0.009610416666666684	0.10698663773082942
ACP1	NP_004291.1|NP_001035739.1	NP_004291.1|NP_001035739.1	NP_004291.1|NP_001035739.1	NP_004291.1	NP_009030	0.9997780592881007	0.9352265063486586	0.5583678008332148	0.9169143581185324	0.8534949928363113	0.9368366369176864	0.9937513103530042	0.9339065947610059	-0.30201512237762246	-0.11353764451912698	0.21301804158283033	-0.08133125	-0.12322044169174488	-0.050021055301877226	-0.009610416666666684	0.07032045680438183
ACP2	NP_001601.1|NP_001343945.1|NP_001289420.1|NP_001289421.1	NP_001601.1|NP_001289418.1|NP_001343945.1|NP_001289420.1|NP_001289419.1|NP_001289421.1	NP_001601.1|NP_001289420.1|NP_001289421.1	NP_001601.1	NP_001289419	0.9997780592881007	0.9993349906186937	0.8101754628806077	0.8216321241216219	0.8551413068643239	0.7125575280642574	0.8612311798540749	0.8734637539667655	0.11134999999999998	0.02008673646163786	-0.09409094567404429	-0.13120875000000004	-0.11728338345603298	-0.23954205986808727	-0.22794583333333326	0.12626917171361504
