cancer_type	protein	Database_ID	adj_p
brca	ANXA8L1	NP_001092315.2|NP_001265852.1|NP_001265853.1	0.004331978795688954
brca	ANXA9	NP_003559.2	0.0049949459064182085
brca	AOAH	NP_001628.1|NP_001170978.1|NP_001170977.1	0.047294309491751285
brca	AOX1	NP_001150.3	0.03350324398235496
brca	AP1AR	NP_061039.3|NP_001121898.1	0.004331978795688954
brca	AP1G1	NP_001119.3|NP_001025178.1	0.01254884748616501
brca	AP1G2	NP_003908.1|NP_001269404.1|NP_001269403.1	0.03315553710818373
brca	AP1M1	NP_001123996.1|NP_115882.1	0.01853013575867353
brca	AP1S1	NP_001274.1	0.004553074231042471
brca	AP1S2	NP_001259000.1	0.00861207941097863
brca	AP1S2	NP_003907.3	0.004331978795688954
brca	AP1S3	NP_001034658.1	0.012046730739113881
brca	AP2A1	NP_055018.2|NP_570603.2	0.005578335039485285
brca	AP2B1	NP_001025177.1|NP_001273.1	0.006166188649051652
brca	AP2M1	NP_004059.2|NP_001020376.1	0.006016882540487015
brca	AP2S1	NP_001288010.1|NP_001288005.1|NP_004060.2|NP_001288007.1|NP_067586.1	0.00465430725829792
brca	AP3B1	NP_003655.3	0.0063638810276862474
brca	AP3B2	NP_004635.2|NP_001265441.1|NP_001265440.1	0.006040172643529105
brca	AP3M1	NP_001307193.1|NP_001307194.1	0.004475527317906727
brca	AP3M2	NP_006794.1	0.004377913789061816
brca	AP4B1	NP_006585.2|NP_001240782.1|NP_001295241.1	0.010776180148875053
brca	AP4E1	NP_031373.2|NP_001239056.1	0.005055829224850999
brca	AP4M1	NP_004713.2	0.019852244682707788
brca	AP4S1	NP_001241658.1|NP_009008.2|NP_001241656.1|NP_001241655.1	0.004376274065780809
brca	AP5B1	NP_612377.4	0.004331978795688954
brca	AP5M1	NP_060699.3	0.004331978795688954
brca	AP5S1	NP_060817.1	0.004331978795688954
brca	AP5Z1	NP_055670.1	0.005156407531642676
brca	APAF1	NP_863651.1|NP_863658.1|NP_037361.1|NP_001151.1|NP_863659.1	0.02766968951783722
brca	APBA1	NP_001154.2	0.004331978795688954
brca	APBA2	NP_005494.2|NP_001123886.1	0.051474160893147554
brca	APBA3	NP_004877.1	0.12814475357943142
brca	APBB1	NP_001155.1|NP_663722.1|NP_001244248.1|NP_001244254.1|NP_001244250.1|NP_001244252.1	0.004377913789061816
brca	APBB1IP	NP_061916.3	0.018103807055359005
brca	APBB2	NP_004298.1|NP_001159522.1|NP_001317585.1|NP_775098.2|NP_001159526.1	0.004331978795688954
brca	APC	NP_000029.2|NP_001120983.2	0.006960438877830407
brca	APC2	NP_005874.1	0.01478310375725736
brca	APCS	NP_001630.1	0.008661685388207812
brca	APEH	NP_001631.3	0.0047275705308912055
brca	APEX1	NP_001231178.1	0.004555464956017706
brca	APEX2	NP_055296.2|NP_001258677.1	0.010882322385103036
brca	API5	NP_001136402.1	0.004331978795688954
brca	APIP	NP_057041.2	0.009341367142842845
brca	APITD1-CORT	NP_001257446.1|NP_940946.1|NP_950171.2|NP_001230697.1	0.007934172734251212
brca	APLF	NP_775816.1	0.0043792588395976965
brca	APLP2	NP_001633.1|NP_001315615.1|NP_001230228.1|NP_001135748.1|NP_001315613.1|NP_001315611.1|NP_001135749.1|NP_001315614.1|NP_001135750.1	0.004331978795688954
brca	APMAP	NP_065392.1	0.009925800454307514
brca	APOA2	NP_001634.1	0.004331978795688954
brca	APOA4	NP_000473.2	0.004331978795688954
brca	APOB	NP_000375.2	0.0053594537216695515
brca	APOBEC3A_B	NP_001180218.1|NP_001257335.1	0.0979202028184126
brca	APOBEC3B	NP_004891.4|NP_001257340.1	0.012757498669476963
brca	APOBEC3C	NP_055323.2	0.004873608064102217
brca	APOBEC3F	NP_660341.2	0.006837240682441597
brca	APOBEC3G	NP_068594.1|NP_001006667.1	0.0043792588395976965
brca	APOBR	NP_061160.3	0.004331978795688954
brca	APOC1	NP_001307994.1	0.004880949368096308
brca	APOC2	NP_000474.2	0.004426463139390943
brca	APOC3	NP_000031.1	0.004331978795688954
brca	APOC4	NP_001637.1	0.008531512488062469
brca	APOD	NP_001638.1	0.005907804693338245
brca	APOE	NP_001289617.1|NP_001289620.1	0.011330647649467653
brca	APOF	NP_001629.1	0.004632136318728853
brca	APOH	NP_000033.2	0.0051517217606883315
brca	APOL1	NP_663318.1|NP_003652.2|NP_001130013.1	0.004331978795688954
brca	APOL2	NP_112092.2	0.004331978795688954
brca	APOL3	NP_663615.1|NP_055164.1	0.0059637327745926975
brca	APOM	NP_061974.2|NP_001243098.1	0.0047656865562001145
brca	APOO	NP_077027.1	0.012757498669476963
brca	APOOL	NP_940852.3	0.06790247310674821
brca	APP	NP_000475.1|NP_001191230.1|NP_001129602.1|NP_958817.1|NP_001129603.1|NP_001191232.1|NP_001129601.1	0.01294432870249278
brca	APPBP2	NP_006371.2|NP_001269405.1	0.15830489627166955
brca	APPL1	NP_036228.1	0.01862598194457587
brca	APPL2	NP_060641.2|NP_001238833.1|NP_001238834.1	0.006434982933009218
brca	APRT	NP_000476.1|NP_001025189.1	0.004331978795688954
brca	APTX	NP_001182177.1|NP_001182178.1|NP_778239.1|NP_001182180.1|NP_001182179.1|NP_001182183.1|NP_001182181.1	0.004777074742374243
brca	AQP1	NP_932766.1|NP_001171990.1|NP_001171989.1|NP_001171991.1|NP_001316801.1	0.0043418133543346804
brca	AQR	NP_055506.1	0.06189467433550025
brca	AR	NP_000035.2|NP_001011645.1	0.004331978795688954
brca	ARAF	NP_001645.1|NP_001243125.1	0.015538317792721513
brca	ARAP1	NP_001035207.1|NP_056057.2|NP_001128662.1	0.004331978795688954
brca	ARAP2	NP_056045.2	0.013911462225181338
brca	ARAP3	NP_071926.4	0.05669657966449308
brca	ARCN1	NP_001646.2|NP_001135753.1	0.01149756839980852
brca	ARF1	NP_001649.1|NP_001650.1	0.004331978795688954
brca	ARF4	NP_001651.1	0.004476038809640616
brca	ARF5	NP_001653.1	0.00891423970335795
brca	ARF6	NP_001654.1	0.01853134841382744
brca	ARFGAP2	NP_115765.2|NP_001229761.1	0.006159175350298403
brca	ARFGAP3	NP_055385.3|NP_001135765.1	0.005034319355091812
brca	ARFGEF1	NP_006412.2	0.004601875529855141
brca	ARFGEF2	NP_006411.2	0.00939280511036951
brca	ARFGEF3	NP_065073.3	0.0043792588395976965
brca	ARFRP1	NP_001254476.1|NP_001128230.1|NP_001254475.1|NP_001254473.1|NP_001254474.1	0.004737451944618813
brca	ARG1	NP_000036.2|NP_001231367.1	0.005562798387536215
brca	ARGLU1	NP_060481.3	0.018384711719522186
brca	ARHGAP1	NP_004299.1	0.004331978795688954
brca	ARHGAP10	NP_078881.3	0.004331978795688954
brca	ARHGAP12	NP_060757.4|NP_001257624.1|NP_001257625.1	0.004331978795688954
brca	ARHGAP15	NP_060930.3	0.005286577182709831
brca	ARHGAP17	NP_001006635.1	0.004331978795688954
brca	ARHGAP17	NP_060524.4	0.011393375199231691
brca	ARHGAP18	NP_277050.2	0.07768317405857851
brca	ARHGAP21	NP_065875.3	0.004478098816935163
brca	ARHGAP22	NP_001242954.1|NP_067049.2|NP_001242955.1|NP_001242953.1	0.004331978795688954
brca	ARHGAP23	NP_001186346.1	0.03161663939281206
brca	ARHGAP24	NP_001020787.2|NP_001274734.1|NP_112595.2|NP_001036134.1	0.025616754959134895
brca	ARHGAP25	NP_001007232.2|NP_001159748.1|NP_001159749.1	0.007849110485941646
brca	ARHGAP26	NP_055886.1|NP_001129080.1	0.004840867807048211
brca	ARHGAP27	NP_001269219.1|NP_954976.1|NP_777579.2	0.004331978795688954
brca	ARHGAP28	NP_001010000.1	0.012055650899096645
brca	ARHGAP29	NP_004806.3|NP_001315596.1|NP_001315595.1	0.016460770674575128
brca	ARHGAP30	NP_001020769.1|NP_001274529.1|NP_001274531.1|NP_859071.2	0.005055829224850999
brca	ARHGAP31	NP_065805.2	0.00552513340490563
brca	ARHGAP32	NP_001136157.1|NP_055530.2	0.0063581637973943485
brca	ARHGAP35	NP_004482.4	0.005824794048222772
brca	ARHGAP39	NP_079527.1|NP_001295137.1	0.014677138279614262
brca	ARHGAP4	NP_001158213.1|NP_001657.3	0.0065282997211628235
brca	ARHGAP42	NP_689645.2	0.008701812110409664
brca	ARHGAP44	NP_055674.4|NP_001308095.1|NP_001308096.1|NP_001308093.1|NP_001308097.1	0.0057108603598383855
brca	ARHGAP45	NP_036424.2|NP_001245257.1|NP_001308161.1|NP_001269264.1|NP_001269263.1	0.012449033961307782
brca	ARHGAP5	NP_001025226.1|NP_001164.2	0.009218368617601376
brca	ARHGAP6	NP_038286.2|NP_001274171.1|NP_038267.1|NP_006116.2	0.017851736404607847
brca	ARHGAP9	NP_001306779.1|NP_001306781.1|NP_001306780.1	0.026253488054903233
brca	ARHGDIB	NP_001308352.1	0.11101892208454323
brca	ARHGEF1	NP_945353.1|NP_004697.2|NP_945328.1	0.004331978795688954
brca	ARHGEF11	NP_937879.1	0.011828756828982184
brca	ARHGEF12	NP_001185594.1|NP_056128.1|NP_001288013.1	0.11076506027499469
brca	ARHGEF16	NP_055263.2	0.004331978795688954
brca	ARHGEF17	NP_055601.2	0.004331978795688954
brca	ARHGEF18	NP_001124427.1|NP_056133.2	0.012644455416895387
brca	ARHGEF2	NP_001155855.1|NP_001155856.1|NP_004714.2	0.007934172734251212
brca	ARHGEF26	NP_001238891.1|NP_001238892.1	0.004478098816935163
brca	ARHGEF28	NP_001073948.2|NP_001171164.1|NP_001231293.1	0.023515530883522935
brca	ARHGEF3	NP_001122087.1|NP_001276627.1|NP_001122088.1|NP_062455.1	0.004331978795688954
brca	ARHGEF35	NP_001003702.2	0.004696620836030085
brca	ARHGEF37	NP_001001669.2	0.10165545004686874
brca	ARHGEF38	NP_001229658.1	0.050191524924380594
brca	ARHGEF40	NP_060541.3|NP_001265458.1|NP_001265459.1	0.008958032286240331
brca	ARHGEF5	NP_005426.2	0.004331978795688954
brca	ARHGEF6	NP_001293106.1	0.004331978795688954
brca	ARHGEF6	NP_004831.1	0.004331978795688954
brca	ARHGEF7	NP_001307781.1|NP_001307782.1|NP_663788.1|NP_001106983.1|NP_001106984.1|NP_001307783.1	0.014149056012651541
brca	ARID1A	NP_006006.3|NP_624361.1	0.005914000171859102
brca	ARID1B	NP_065783.3|NP_059989.2	0.004331978795688954
brca	ARID2	NP_689854.2	0.1019681115152638
brca	ARID3A	NP_005215.1|NP_001017363.1	0.006680133060659909
brca	ARID4A	NP_002883.3|NP_075376.2|NP_075377.2	0.011939297807003021
brca	ARID4B	NP_001193723.1|NP_112739.2	0.004331978795688954
brca	ARID5B	NP_115575.1|NP_001231567.1	0.03112519718718325
brca	ARIH1	NP_005735.2	0.004331978795688954
brca	ARIH2	NP_001304262.1|NP_001304263.1	0.004331978795688954
brca	ARL1	NP_001168.1|NP_001287997.1	0.007286198214533227
brca	ARL14EP	NP_689529.1	0.007349577286111447
brca	ARL15	NP_061960.1	0.007286198214533227
brca	ARL2	NP_001658.2|NP_001186674.1	0.004331978795688954
brca	ARL2BP	NP_036238.1	0.03312380585308318
brca	ARL3	NP_004302.1	0.006066664239668578
brca	ARL4C	NP_001269360.1|NP_005728.2	0.004331978795688954
brca	ARL5B	NP_848930.1	0.004331978795688954
brca	ARL6	NP_001265222.1|NP_001310442.1|NP_001310443.1	0.010587539801456705
brca	ARL6IP1	NP_055976.1|NP_001300787.1	0.004331978795688954
brca	ARL6IP5	NP_006398.1	0.004513685388560508
brca	ARL6IP6	NP_689735.1	0.012777497456509277
brca	ARL8A	NP_620150.1|NP_001243058.1	0.004331978795688954
brca	ARL8B	NP_060654.1	0.004503884334623254
brca	ARMC1	NP_060590.1	0.004331978795688954
brca	ARMC5	NP_001288749.1|NP_001275696.1|NP_001098717.1|NP_079018.1	0.004467866765738857
brca	ARMC6	NP_001186125.1|NP_219483.1	0.011726380305209566
brca	ARMC9	NP_001258395.1|NP_001278585.1	0.004331978795688954
brca	ARMCX1	NP_057692.1	0.008359332159199973
brca	ARMCX2	NP_001269160.1	0.0061846638398486906
brca	ARMCX3	NP_057691.1	0.014174039607570988
brca	ARMCX4	NP_001243084.2	0.06397180218113088
brca	ARMCX5	NP_001161951.1	0.02389080989073372
brca	ARMT1	NP_078849.1|NP_001273491.1	0.005516643403839586
brca	ARNT	NP_848514.1|NP_001659.1|NP_001184254.1|NP_001272964.1|NP_001272965.1	0.004331978795688954
brca	ARNT2	NP_055677.3	0.009939858045990799
brca	ARNTL	NP_001284648.1|NP_001025443.1|NP_001284653.1|NP_001025444.1	0.005888321147816384
brca	ARPC1B	NP_005711.1	0.004619978535617457
brca	ARPC2	NP_690601.1	0.004331978795688954
brca	ARPC3	NP_001265485.1|NP_001274151.1	0.004370777126495698
brca	ARPC4	NP_005709.1|NP_001185709.1|NP_001020131.1	0.004331978795688954
brca	ARPC5	NP_005708.1|NP_001257368.1	0.004331978795688954
brca	ARPC5L	NP_112240.1	0.004331978795688954
brca	ARPIN	NP_872422.1|NP_001269309.1	0.00843585029144221
brca	ARPP19	NP_001293124.1|NP_001317238.1	0.4165714038187921
brca	ARRB2	NP_004304.1|NP_001244259.1|NP_001244257.1|NP_945355.1|NP_001244260.1|NP_001244258.1|NP_001316993.1	0.004331978795688954
brca	ARRDC1	NP_001304897.1|NP_689498.1	0.0047025825012086695
brca	ARSA	NP_000478.3|NP_001078897.1	0.0174054046933826
brca	ARSB	NP_000037.2|NP_942002.1	0.011889568493767957
brca	ARSD	NP_001660.2|NP_033667.2|NP_001269557.1|NP_000038.2|NP_001269560.1	0.01431296538438826
brca	ARSI	NP_001012301.1|NP_078866.3	0.008738821384234657
brca	ARV1	NP_073623.1	0.0061209009965023774
brca	ARVCF	NP_001661.1	0.009424954188028812
brca	AS3MT	NP_065733.2	0.008240112214855343
brca	ASAP1	NP_060952.2|NP_001234925.1	0.04605259823400196
brca	ASAP3	NP_060177.2|NP_001137250.1	0.004331978795688954
brca	ASB13	NP_078977.2	0.08165995380850996
brca	ASB6	NP_060343.1|NP_001189332.1|NP_821066.1	0.023546989572518964
brca	ASB9	NP_001026909.1	0.011425876268996531
brca	ASCC1	NP_001185727.1|NP_001185728.1	0.015082687631701371
brca	ASCC2	NP_115580.2|NP_001229835.1	0.005421887963073287
brca	ASCC3	NP_006819.2|NP_001271200.1|NP_071374.1	0.004354135017914877
brca	ASF1A	NP_054753.1	0.005045389546251579
brca	ASF1B	NP_060624.1	0.004331978795688954
brca	ASH1L	NP_060959.2	0.005090689305208242
brca	ASH2L	NP_004665.2|NP_001269201.1	0.0062713494625993346
brca	ASL	NP_000039.2|NP_001020115.1|NP_001020117.1	0.004331978795688954
brca	ASMTL	NP_004183.2|NP_001166945.1|NP_001166944.1	0.005042167488950091
brca	ASNA1	NP_004308.2	0.022797816780495132
brca	ASNS	NP_001171546.1|NP_597680.2|NP_001171548.1	0.005926534800452746
brca	ASPA	NP_000040.1	0.025322459547867746
brca	ASPM	NP_060606.3|NP_001193775.1	0.011474536427547827
brca	ASPN	NP_060150.4|NP_001180264.1	0.008486215043803496
brca	ASPSCR1	NP_001238817.1|NP_076988.1|NP_001317457.1	0.004331978795688954
brca	ASRGL1	NP_001077395.1	0.007538244759899808
brca	ASS1	NP_446464.1	0.004331978795688954
brca	ASTN2	NP_054729.3	0.02395328361845015
brca	ASUN	NP_060634.2	0.01065305136757744
brca	ASXL2	NP_060733.4	0.006807518271412316
brca	ASXL3	NP_085135.1	0.005111112804497504
brca	ATAD2	NP_054828.2	0.10405437991229691
brca	ATAD2B	NP_001229267.2|NP_060022.2	0.022161550214532446
brca	ATAD3A	NP_001164006.1|NP_060658.3|NP_001164007.1	0.008151646440239966
brca	ATAD3B	NP_114127.3|NP_001304167.1	0.004331978795688954
brca	ATAD5	NP_079133.3	0.027825200875814096
brca	ATAT1	NP_079185.2|NP_001305692.1|NP_001241881.1|NP_001305691.1|NP_001177653.1	0.1718172360994872
brca	ATF1	NP_005162.1	0.006603578688870964
brca	ATF2	NP_001243020.1|NP_001243019.1|NP_001243021.1|NP_001243022.1|NP_001243023.1	0.007241817956041431
brca	ATF6	NP_031374.2	0.015577392537131375
brca	ATF7	NP_006847.1|NP_001123532.1|NP_001193612.1	0.004945675570503893
brca	ATF7IP	NP_060649.3|NP_851997.1|NP_001273443.1|NP_001273444.1	0.021582637867479
brca	ATG101	NP_001092143.1	0.004751957763545548
brca	ATG12	NP_004698.3|NP_001264712.1	0.004618419039214529
brca	ATG13	NP_001192048.1|NP_001136145.1|NP_001192050.1|NP_001192051.1	0.03414614426031229
brca	ATG14	NP_055739.2	0.006835454862562343
brca	ATG16L1	NP_110430.5|NP_060444.3|NP_001177195.1|NP_001177196.1|NP_942593.2	0.005871670328637467
brca	ATG2A	NP_055919.2	0.004331978795688954
brca	ATG2B	NP_060506.5	0.011393375199231691
brca	ATG3	NP_071933.2|NP_001265641.1	0.004331978795688954
brca	ATG4A	NP_443168.2|NP_840055.1|NP_840054.1|NP_001308218.1|NP_001308219.1	0.006903751827004093
brca	ATG4B	NP_037457.3|NP_847896.1	0.007832327596736854
brca	ATG4C	NP_116241.2	0.004377913789061816
brca	ATG5	NP_001273035.1|NP_001273036.1|NP_001273037.1|NP_001273040.1	0.009344122258638989
brca	ATG7	NP_006386.1|NP_001129503.2|NP_001138384.1	0.0052529993069051675
brca	ATG9A	NP_001070666.1	0.004578276340397803
brca	ATIC	NP_004035.2	0.005773286520781529
brca	ATL1	NP_056999.2|NP_001121185.1	0.004331978795688954
brca	ATL2	NP_001129145.1|NP_001295005.1|NP_001317392.1|NP_071769.2|NP_001317391.1|NP_001317388.1|NP_001317387.1|NP_001317393.1|NP_001317390.1	0.004331978795688954
brca	ATM	NP_000042.3	0.04840740172282756
brca	ATN1	NP_001931.2	0.004563428456553536
brca	ATOX1	NP_004036.1	0.013201352814760954
brca	ATP10A	NP_077816.1	0.00495465685677607
brca	ATP11A	NP_115565.3|NP_056020.2	0.005986812679611265
brca	ATP11B	NP_055431.1	0.005847046625919794
brca	ATP12A	NP_001172014.1|NP_001667.4	0.00807370200496928
brca	ATP13A1	NP_065143.2	0.004331978795688954
brca	ATP13A2	NP_071372.1|NP_001135445.1|NP_001135446.1	0.004331978795688954
brca	ATP13A3	NP_078800.3	0.015164640513946025
brca	ATP1A1	NP_001153705.1|NP_000692.2|NP_001153706.1	0.004377913789061816
brca	ATP1B1	NP_001668.1	0.0053593676626838005
brca	ATP1B3	NP_001670.1	0.004331978795688954
brca	ATP2A2	NP_733765.1	0.004331978795688954
brca	ATP2B1	NP_001673.2|NP_001001323.1	0.0043792588395976965
brca	ATP2C1	NP_001186109.1|NP_001001486.1|NP_001001487.1|NP_001186110.1|NP_001186112.1|NP_001186108.1|NP_001001485.1|NP_001186113.1|NP_001186111.1	0.004331978795688954
brca	ATP5A1	NP_004037.1|NP_001001935.1|NP_001244263.1	0.11327525156207043
brca	ATP5B	NP_001677.2	0.11993409301925256
brca	ATP5C1	NP_001001973.1|NP_001307815.1	0.014452569803090556
brca	ATP5C1	NP_005165.1	0.15448488117532314
brca	ATP5D	NP_001001975.1	0.26759952955832195
brca	ATP5E	NP_008817.1	0.004331978795688954
brca	ATP5F1	NP_001679.2	0.019494654804159975
brca	ATP5H	NP_006347.1|NP_001003785.1	0.013775455913875165
brca	ATP5I	NP_009031.1	0.03903430833049178
brca	ATP5J	NP_001003701.1|NP_001307195.1	0.0251368753297692
brca	ATP5J2-PTCD1	NP_001185808.1|NP_056360.2|NP_001003713.1|NP_001034267.1	0.004331978795688954
brca	ATP5L	NP_006467.4	0.00472856227336716
brca	ATP5O	NP_001688.1	0.045263487270378065
brca	ATP5S	NP_001003803.1|NP_056499.2|NP_001003805.1	0.02017562248792285
brca	ATP5SL	NP_001161339.1|NP_060505.2|NP_001307769.1|NP_001161343.1|NP_001307768.1|NP_001307773.1|NP_001161340.1|NP_001161341.1|NP_001307767.1|NP_001307770.1|NP_001161342.1	0.004331978795688954
brca	ATP6AP1	NP_001174.2	0.006069149879653192
brca	ATP6AP2	NP_005756.2	0.004760618480066083
brca	ATP6V0A1	NP_001123493.1|NP_005168.2	0.005376945119790638
brca	ATP6V0A2	NP_036595.2	0.004983625818323132
brca	ATP6V0A4	NP_570856.2	0.004331978795688954
brca	ATP6V0D1	NP_004682.2	0.03582881639430275
brca	ATP6V1A	NP_001681.2	0.7199824925761549
brca	ATP6V1B1	NP_001683.2	0.014532419634522132
brca	ATP6V1C1	NP_001686.1	0.004331978795688954
brca	ATP6V1C2	NP_653184.2|NP_001034451.1	0.004331978795688954
brca	ATP6V1D	NP_057078.1	0.8840378715531889
brca	ATP6V1E1	NP_001687.1|NP_001034456.1|NP_001034455.1	0.5462886943564141
brca	ATP6V1F	NP_001185838.1|NP_004222.2	0.06223153673449295
brca	ATP6V1G1	NP_004879.1	0.2854282620833301
brca	ATP6V1G2	NP_569730.1|NP_612139.1|NP_001191007.1	0.0077962291540394175
brca	ATP6V1H	NP_998785.1|NP_998784.1	0.3123335226983557
brca	ATP7A	NP_000043.4|NP_001269153.1	0.004758861889200312
brca	ATP8A1	NP_001098999.1|NP_006086.1	0.010580670782841872
brca	ATP8A2	NP_057613.4|NP_001300670.1	0.004331978795688954
brca	ATP8B1	NP_005594.1	0.004331978795688954
brca	ATP8B2	NP_065185.1	0.05327650064762769
brca	ATP8B3	NP_620168.1	0.023682377018594918
brca	ATP9A	NP_006036.1	0.011440275535061974
brca	ATP9B	NP_940933.3|NP_001293014.1	0.0048281160988852415
brca	ATPAF1	NP_073582.3|NP_001230657.1|NP_001036011.2|NP_001243347.1	0.0050657302512088775
brca	ATPAF2	NP_663729.1	0.004377913789061816
brca	ATPIF1	NP_057395.1|NP_835497.1|NP_835498.1	0.03095001509491239
brca	ATR	NP_001175.2	0.004507436917237879
brca	ATRAID	NP_542159.3|NP_001164266.1|NP_057169.2	0.005506564918197497
brca	ATRIP	NP_115542.2|NP_569055.1|NP_001257952.1|NP_001257951.1	0.004331978795688954
brca	ATRN	NP_647537.1|NP_001310261.1|NP_647538.1|NP_001193976.1	0.004331978795688954
brca	ATXN1	NP_001121636.1	0.005261827819546491
brca	ATXN10	NP_037368.1|NP_001161093.1	0.008359604355557854
brca	ATXN1L	NP_001131147.1	0.004331978795688954
brca	ATXN2	NP_002964.3|NP_001297050.1|NP_001297052.1	0.004331978795688954
brca	ATXN2L	NP_001295159.1	0.004797649686120427
brca	ATXN2L	NP_009176.2|NP_680780.1|NP_059867.3|NP_663760.1|NP_680781.1|NP_680782.1	0.00460297113643042
brca	ATXN3	NP_004984.2|NP_001121168.1|NP_109376.1|NP_001158253.1|NP_001121169.2|NP_001158251.1|NP_001158252.1|NP_001158250.1|NP_001158248.1|NP_001158246.1	0.028021540514133976
brca	ATXN7	NP_001170858.1|NP_000324.1|NP_001121621.2	0.02903218793129678
brca	ATXN7L2	NP_699171.3	0.004463114761663839
brca	ATXN7L3	NP_064603.1|NP_001092303.1	0.0062738125497599365
brca	ATXN7L3B	NP_001129734.1	0.10102429310958433
brca	AUH	NP_001689.1|NP_001293119.1	0.010087396697186278
brca	AUP1	NP_853553.1	0.004331978795688954
brca	AURKA	NP_001310232.1	0.006483175611289581
brca	AURKB	NP_001271455.1|NP_001300879.1|NP_001243763.1|NP_001300882.1|NP_001300883.1|NP_001300884.1|NP_001015878.1|NP_001015879.1|NP_003151.2	0.032481125535362636
brca	AUTS2	NP_056385.1|NP_001120703.1|NP_001120704.1	0.01953503584537008
brca	AVEN	NP_065104.1	0.08572863724323813
brca	AVL9	NP_055875.1	0.004331978795688954
brca	AXIN1	NP_003493.1|NP_851393.1	0.010970588239872696
brca	AXL	NP_068713.2|NP_001690.2|NP_001265528.1	0.00734581900875078
brca	AZGP1	NP_001176.1	0.025893423849840533
brca	AZI2	NP_071906.1|NP_001127904.1|NP_001127905.1	0.04948416152885276
brca	AZIN2	NP_001288754.1|NP_443724.1|NP_001288755.1|NP_001288752.1	0.004331978795688954
brca	AZU1	NP_001691.1	0.004331978795688954
brca	B2M	NP_004039.1	0.09271028693949734
brca	B3GAT3	NP_036332.2|NP_001275650.1|NP_001275651.1|NP_001275652.1	0.032503417058475016
brca	B3GLCT	NP_919299.3	0.03313950363393957
brca	B3GNT2	NP_006568.2	0.007686508440882807
brca	B3GNTL1	NP_001009905.1|NP_001307671.1|NP_001307672.1	0.005720674796378945
brca	B4GALT1	NP_001488.2	0.006559546416114714
brca	B4GALT2	NP_085076.2|NP_003771.1	0.01953310756812258
brca	B4GALT3	NP_001186802.1	0.0044709629640466925
brca	B4GALT4	NP_003769.1	0.004478753527632307
brca	B4GALT7	NP_009186.1|NP_006390.1	0.0043792588395976965
brca	B4GAT1	NP_006867.1	0.010353375656327877
brca	B9D1	NP_056496.1|NP_001308143.1|NP_001308146.1|NP_001308144.1|NP_001308147.1|NP_001317078.1|NP_001308148.1|NP_001308145.1	0.00458203696619571
brca	BABAM1	NP_054892.2|NP_001275686.1	0.00460297113643042
brca	BACH1	NP_001177.1	0.011975156318944732
brca	BAD	NP_116784.1	0.004376274065780809
brca	BAG1	NP_004314.5|NP_001165886.1	0.02369267059882878
brca	BAG2	NP_004273.1	0.01315691228215751
brca	BAG3	NP_004272.2	0.004331978795688954
brca	BAG4	NP_004865.1|NP_001191807.1	0.013610055158049798
brca	BAG5	NP_004864.1|NP_001015049.1	0.004873965170502812
brca	BAHCC1	NP_001278253.1	0.004331978795688954
