,level_0,level_1,gain,neutral,loss,chromo,location
401,ADRB2,ENSG00000169252.5,62,48,0,5.0,148826966.0
402,ADRB3,ENSG00000188778.5,3,83,24,8.0,37964794.5
403,ADRM1,ENSG00000130706.12,12,98,0,20.0,62305477.5
404,ADSL,ENSG00000239900.12,4,103,3,22.0,40368481.5
405,ADSS,ENSG00000035687.9,7,100,3,,
406,ADSSL1,ENSG00000185100.10,2,71,37,,
407,ADTRP,ENSG00000111863.12,0,99,11,6.0,11759550.0
408,AEBP1,ENSG00000106624.10,28,80,2,7.0,44109453.5
409,AEBP2,ENSG00000139154.14,13,97,0,12.0,19562423.0
410,AEN,ENSG00000181026.14,3,102,5,15.0,88626809.0
411,AES,ENSG00000104964.14,3,105,2,,
412,AF165138.7,ENSG00000243440.6,6,102,2,,
413,AFAP1,ENSG00000196526.10,4,98,8,4.0,7849320.0
414,AFAP1L1,ENSG00000157510.13,62,48,0,5.0,149307748.0
415,AFAP1L2,ENSG00000169129.14,1,97,12,10.0,114349790.0
416,AFDN,ENSG00000130396.20,0,88,22,6.0,167899472.5
417,AFF1,ENSG00000172493.20,2,99,9,4.0,87038028.0
418,AFF2,ENSG00000155966.13,8,95,7,,
419,AFF3,ENSG00000144218.18,7,101,2,2.0,99868923.5
420,AFF4,ENSG00000072364.12,57,52,1,5.0,132919514.5
421,AFG3L2,ENSG00000141385.9,4,94,12,18.0,12353085.5
422,AFM,ENSG00000079557.4,3,99,8,4.0,73492873.0
423,AFMID,ENSG00000183077.15,4,104,2,17.0,78197509.0
424,AFP,ENSG00000081051.7,3,99,8,4.0,73443656.0
425,AFTPH,ENSG00000119844.15,7,101,2,2.0,64558655.0
426,AGA,ENSG00000038002.8,3,94,13,4.0,177436605.5
427,AGAP1,ENSG00000157985.18,7,94,9,2.0,235812921.5
428,AGAP2,ENSG00000135439.11,13,97,0,12.0,57732959.0
429,AGAP3,ENSG00000133612.18,27,80,3,7.0,151115133.5
430,AGAP4,ENSG00000188234.13,1,101,8,10.0,45839734.5
431,AGAP5,ENSG00000172650.13,1,98,11,10.0,73686222.0
432,AGAP6,ENSG00000204149.10,1,99,10,10.0,49996344.5
433,AGAP9,ENSG00000204172.12,1,98,11,10.0,47512746.0
434,AGBL1,ENSG00000273540.3,3,102,5,15.0,86554512.5
435,AGBL2,ENSG00000165923.15,3,104,3,11.0,47687490.0
436,AGBL3,ENSG00000146856.14,28,80,2,7.0,135067235.5
437,AGBL4,ENSG00000186094.16,1,104,5,1.0,49278404.0
438,AGBL5,ENSG00000084693.15,7,101,2,2.0,27056493.0
439,AGER,ENSG00000204305.13,0,99,11,6.0,32182645.0
440,AGFG1,ENSG00000173744.17,7,94,9,2.0,227516683.0
441,AGFG2,ENSG00000106351.12,28,80,2,7.0,100553711.5
442,AGGF1,ENSG00000164252.12,25,83,2,5.0,77047242.5
443,AGK,ENSG00000006530.15,27,81,2,7.0,141603261.0
444,AGL,ENSG00000162688.16,1,103,6,1.0,99887192.0
445,AGMAT,ENSG00000116771.5,1,101,8,1.0,15578375.0
446,AGMO,ENSG00000187546.13,27,81,2,7.0,15381166.0
447,AGO1,ENSG00000092847.11,1,104,5,1.0,35900170.0
448,AGO2,ENSG00000123908.11,10,95,5,8.0,140577894.5
449,AGO3,ENSG00000126070.19,1,104,5,1.0,36001609.0
450,AGO4,ENSG00000134698.10,1,104,5,1.0,35832953.0
451,AGPAT1,ENSG00000204310.12,0,99,11,6.0,32173154.0
452,AGPAT2,ENSG00000169692.12,2,90,18,9.0,136680300.0
453,AGPAT3,ENSG00000160216.18,6,102,2,21.0,43926407.5
454,AGPAT4,ENSG00000026652.13,0,88,22,6.0,161202014.0
455,AGPAT5,ENSG00000155189.11,3,84,23,8.0,6735072.5
456,AGPS,ENSG00000018510.13,12,96,2,2.0,177476028.0
457,AGR2,ENSG00000106541.11,27,81,2,7.0,16812622.0
458,AGR3,ENSG00000173467.8,27,81,2,7.0,16870699.5
459,AGRN,ENSG00000188157.14,1,102,7,1.0,1038119.0
460,AGRP,ENSG00000159723.4,21,87,2,16.0,67483192.0
461,AGT,ENSG00000135744.7,7,100,3,1.0,230708322.5
462,AGTPBP1,ENSG00000135049.15,2,90,18,9.0,85644284.0
463,AGTR1,ENSG00000144891.17,10,89,11,3.0,148720396.0
464,AGTR2,ENSG00000180772.6,8,95,7,,
465,AGTRAP,ENSG00000177674.15,2,100,8,1.0,11745443.0
466,AGXT,ENSG00000172482.4,7,94,9,2.0,240874663.0
467,AGXT2,ENSG00000113492.13,25,83,2,5.0,35023118.0
468,AHCTF1,ENSG00000153207.14,7,100,3,1.0,246885532.5
469,AHCY,ENSG00000101444.12,11,99,0,20.0,34296035.0
470,AHCYL1,ENSG00000168710.17,1,103,6,1.0,110004253.5
471,AHCYL2,ENSG00000158467.16,27,81,2,7.0,129327617.0
472,AHDC1,ENSG00000126705.13,1,100,9,1.0,27569233.0
473,AHI1,ENSG00000135541.20,0,90,20,6.0,135390648.5
474,AHNAK,ENSG00000124942.13,3,106,1,11.0,62494888.5
475,AHNAK2,ENSG00000185567.6,2,71,37,14.0,104957809.0
476,AHR,ENSG00000106546.12,27,81,2,7.0,17131255.5
477,AHRR,ENSG00000063438.16,25,83,2,5.0,354980.5
478,AHSA1,ENSG00000100591.7,2,69,39,14.0,77463671.0
479,AHSA2,ENSG00000173209.22,7,101,2,,
480,AHSG,ENSG00000145192.12,12,87,11,3.0,186617189.0
481,AHSP,ENSG00000169877.9,20,90,0,16.0,31528351.5
482,AICDA,ENSG00000111732.10,13,97,0,12.0,8607518.5
483,AIDA,ENSG00000186063.12,8,100,2,1.0,222690611.5
484,AIF1,ENSG00000204472.12,0,99,11,6.0,31616119.0
485,AIF1L,ENSG00000126878.12,2,90,18,9.0,131109814.0
486,AIFM1,ENSG00000156709.13,8,95,7,,
487,AIFM2,ENSG00000042286.14,1,98,11,10.0,70115578.5
488,AIFM3,ENSG00000183773.15,6,101,3,22.0,20973234.0
489,AIG1,ENSG00000146416.17,0,89,21,6.0,143200777.0
490,AIM1,ENSG00000112297.14,0,93,17,,
491,AIM1L,ENSG00000176092.14,1,101,8,,
492,AIM2,ENSG00000163568.14,6,100,4,1.0,159104790.0
493,AIMP1,ENSG00000164022.16,2,99,9,4.0,106332500.0
494,AIMP2,ENSG00000106305.9,28,80,2,7.0,6016544.5
495,AIP,ENSG00000110711.9,3,106,1,11.0,67487064.5
496,AIPL1,ENSG00000129221.15,1,104,5,17.0,6414446.0
497,AIRE,ENSG00000160224.16,6,102,2,21.0,44292243.0
498,AJAP1,ENSG00000196581.10,1,101,8,1.0,4723571.5
499,AJUBA,ENSG00000129474.15,2,79,29,14.0,22976864.0
500,AK1,ENSG00000106992.17,2,90,18,9.0,127872080.5
501,AK2,ENSG00000004455.16,1,102,7,1.0,33044468.0
502,AK3,ENSG00000147853.16,2,92,16,9.0,4725799.5
503,AK4,ENSG00000162433.14,1,105,4,1.0,65189847.0
504,AK5,ENSG00000154027.18,1,105,4,1.0,77420992.5
505,AK6,ENSG00000085231.13,24,84,2,5.0,69360498.5
506,AK7,ENSG00000140057.8,2,70,38,14.0,96440777.5
507,AK8,ENSG00000165695.9,2,91,17,9.0,132802177.5
508,AK9,ENSG00000155085.15,0,92,18,6.0,109592036.5
509,AKAIN1,ENSG00000231824.3,4,94,12,18.0,5170207.0
510,AKAP1,ENSG00000121057.12,2,106,2,17.0,57103219.0
511,AKAP10,ENSG00000108599.14,1,104,5,17.0,19941322.5
512,AKAP11,ENSG00000023516.8,2,97,11,13.0,42297706.5
513,AKAP12,ENSG00000131016.16,0,88,22,6.0,151299263.0
514,AKAP13,ENSG00000170776.21,4,101,5,15.0,85564964.5
515,AKAP14,ENSG00000186471.12,8,95,7,,
516,AKAP17A,ENSG00000197976.11,3,69,38,,
517,AKAP17A,ENSG00000197976.11_PAR_Y,6,65,39,,
518,AKAP2,ENSG00000241978.9,2,90,18,,
519,AKAP3,ENSG00000111254.7,13,97,0,12.0,4632279.5
520,AKAP4,ENSG00000147081.14,7,96,7,,
521,AKAP5,ENSG00000179841.8,2,69,39,14.0,64470001.0
522,AKAP6,ENSG00000151320.10,2,76,32,14.0,32583491.0
523,AKAP7,ENSG00000118507.15,0,90,20,6.0,131209501.0
524,AKAP8,ENSG00000105127.8,3,105,2,19.0,15366591.5
525,AKAP8L,ENSG00000011243.17,3,105,2,19.0,15399595.5
526,AKAP9,ENSG00000127914.16,28,80,2,7.0,92025770.0
527,AKIP1,ENSG00000166452.11,4,104,2,11.0,8915611.5
528,AKIRIN1,ENSG00000174574.15,1,103,6,1.0,38998667.5
529,AKIRIN2,ENSG00000135334.8,0,93,17,6.0,87688546.5
530,AKNA,ENSG00000106948.16,2,90,18,9.0,114364280.5
531,AKNAD1,ENSG00000162641.18,1,103,6,1.0,108889691.0
532,AKR1A1,ENSG00000117448.13,1,105,4,1.0,45560296.0
533,AKR1B1,ENSG00000085662.13,28,80,2,7.0,134450820.0
534,AKR1B10,ENSG00000198074.9,28,80,2,7.0,134534489.5
535,AKR1B15,ENSG00000227471.8,28,80,2,7.0,134564492.5
536,AKR1C1,ENSG00000187134.13,1,102,7,10.0,4973268.0
537,AKR1C2,ENSG00000151632.17,1,102,7,10.0,5002715.5
538,AKR1C3,ENSG00000196139.13,1,102,7,10.0,5071520.0
539,AKR1C4,ENSG00000198610.10,1,102,7,10.0,5207205.5
540,AKR1D1,ENSG00000122787.14,28,80,2,7.0,138060314.5
541,AKR1E2,ENSG00000165568.17,1,102,7,10.0,4817345.5
542,AKR7A2,ENSG00000053371.12,1,101,8,1.0,19308055.5
543,AKR7A3,ENSG00000162482.4,1,101,8,1.0,19285671.5
544,AKT1,ENSG00000142208.15,2,71,37,14.0,104782550.0
545,AKT1S1,ENSG00000204673.10,2,108,0,19.0,49873746.0
546,AKT2,ENSG00000105221.16,2,108,0,19.0,40257926.5
547,AKT3,ENSG00000117020.16,7,100,3,1.0,243669656.0
548,AKTIP,ENSG00000166971.16,21,88,1,16.0,53497725.5
549,AL359736.1,ENSG00000281899.1,2,97,11,13.0,24150365.5
550,AL513523.2,ENSG00000279767.1,6,101,3,1.0,153785770.5
551,ALAD,ENSG00000148218.15,2,90,18,9.0,113393801.0
552,ALAS1,ENSG00000023330.14,3,18,89,3.0,52206206.5
553,ALAS2,ENSG00000158578.18,7,96,7,,
554,ALB,ENSG00000163631.16,3,99,8,4.0,73409298.0
555,ALCAM,ENSG00000170017.12,7,76,27,3.0,105471904.5
556,ALDH16A1,ENSG00000161618.9,2,108,0,19.0,49462137.5
557,ALDH18A1,ENSG00000059573.8,1,98,11,10.0,95631326.0
558,ALDH1A1,ENSG00000165092.12,2,90,18,9.0,72990556.5
559,ALDH1A2,ENSG00000128918.14,3,102,5,15.0,58225645.0
560,ALDH1A3,ENSG00000184254.16,3,102,5,15.0,100897170.0
561,ALDH1B1,ENSG00000137124.7,2,92,16,9.0,38395681.5
562,ALDH1L1,ENSG00000144908.13,7,83,20,3.0,126150778.0
563,ALDH1L2,ENSG00000136010.13,13,96,1,12.0,105063713.5
564,ALDH2,ENSG00000111275.12,13,97,0,12.0,111792209.5
565,ALDH3A1,ENSG00000108602.17,1,104,5,17.0,19743463.5
566,ALDH3A2,ENSG00000072210.18,1,104,5,17.0,19666948.0
567,ALDH3B1,ENSG00000006534.15,3,106,1,11.0,68018930.0
568,ALDH3B2,ENSG00000132746.14,3,106,1,11.0,67671692.0
569,ALDH4A1,ENSG00000159423.16,1,101,8,1.0,18887077.0
570,ALDH5A1,ENSG00000112294.12,0,99,11,6.0,24516037.0
571,ALDH6A1,ENSG00000119711.12,2,69,39,14.0,74070669.5
572,ALDH7A1,ENSG00000164904.17,53,56,1,5.0,126563281.0
573,ALDH8A1,ENSG00000118514.13,0,90,20,6.0,134933754.0
574,ALDH9A1,ENSG00000143149.12,6,101,3,1.0,165680539.5
575,ALDOA,ENSG00000149925.17,20,90,0,16.0,30067310.5
576,ALDOB,ENSG00000136872.17,2,90,18,9.0,101435112.0
577,ALDOC,ENSG00000109107.13,1,107,2,17.0,28575031.5
578,ALG1,ENSG00000033011.11,20,90,0,16.0,5060651.0
579,ALG10,ENSG00000139133.6,13,97,0,12.0,34026081.0
580,ALG10B,ENSG00000175548.8,13,97,0,12.0,38323241.5
581,ALG11,ENSG00000253710.2,3,95,12,13.0,52022999.0
582,ALG12,ENSG00000182858.13,5,102,3,22.0,49909333.5
583,ALG13,ENSG00000101901.11,8,95,7,,
584,ALG14,ENSG00000172339.9,1,103,6,1.0,95023678.0
585,ALG1L,ENSG00000189366.9,7,83,20,3.0,125933157.0
586,ALG1L2,ENSG00000251287.8,9,84,17,3.0,130097529.0
587,ALG2,ENSG00000119523.9,2,90,18,9.0,99219183.5
588,ALG3,ENSG00000214160.9,12,87,11,3.0,184245924.5
589,ALG5,ENSG00000120697.8,2,97,11,13.0,36974999.5
590,ALG6,ENSG00000088035.15,1,105,4,1.0,63403064.0
591,ALG8,ENSG00000159063.12,3,105,2,11.0,78120294.5
592,ALG9,ENSG00000086848.14,3,102,5,11.0,111826888.0
593,ALK,ENSG00000171094.16,7,101,2,2.0,29557180.0
594,ALKAL1,ENSG00000196711.8,8,89,13,8.0,52549733.5
595,ALKAL2,ENSG00000189292.15,7,101,2,2.0,284204.5
596,ALKBH1,ENSG00000100601.9,2,69,39,14.0,77690213.5
597,ALKBH2,ENSG00000189046.10,13,97,0,12.0,109090909.5
598,ALKBH3,ENSG00000166199.12,3,104,3,11.0,43900542.5
599,ALKBH4,ENSG00000160993.3,28,79,3,7.0,102460550.5
600,ALKBH5,ENSG00000091542.8,1,103,6,17.0,18196516.0
601,ALKBH6,ENSG00000239382.10,2,107,1,19.0,36011679.5
602,ALKBH7,ENSG00000125652.7,3,106,1,19.0,6374022.0
603,ALKBH8,ENSG00000137760.14,3,102,5,11.0,107534236.0
604,ALLC,ENSG00000151360.9,7,101,2,2.0,3680435.5
605,ALMS1,ENSG00000116127.17,8,100,2,2.0,73505462.0
606,ALOX12,ENSG00000108839.11,1,104,5,17.0,7003401.5
607,ALOX12B,ENSG00000179477.9,1,104,5,17.0,8080176.0
608,ALOX15,ENSG00000161905.12,1,104,5,17.0,4636606.5
609,ALOX15B,ENSG00000179593.15,1,104,5,17.0,8044084.0
610,ALOX5,ENSG00000012779.10,1,101,8,10.0,45410147.5
611,ALOX5AP,ENSG00000132965.9,2,97,11,13.0,30738952.0
612,ALOXE3,ENSG00000179148.9,1,104,5,17.0,8107473.5
613,ALPI,ENSG00000163295.4,7,94,9,2.0,232458439.0
614,ALPK1,ENSG00000073331.17,2,99,9,4.0,112364065.0
615,ALPK2,ENSG00000198796.6,3,93,14,18.0,58555169.0
616,ALPK3,ENSG00000136383.6,4,101,5,15.0,84845081.0
617,ALPL,ENSG00000162551.13,1,101,8,1.0,21543903.5
618,ALPP,ENSG00000163283.6,7,94,9,2.0,232380806.5
619,ALPPL2,ENSG00000163286.8,7,94,9,,
620,ALS2,ENSG00000003393.14,8,95,7,2.0,201740611.5
621,ALS2CL,ENSG00000178038.16,3,18,89,3.0,46681349.5
622,ALS2CR11,ENSG00000155754.14,8,95,7,,
623,ALS2CR12,ENSG00000155749.12,8,95,7,,
624,ALX1,ENSG00000180318.3,13,97,0,12.0,85291002.0
625,ALX3,ENSG00000156150.6,1,103,6,1.0,110065271.0
626,ALX4,ENSG00000052850.5,3,104,3,11.0,44285289.5
627,ALYREF,ENSG00000183684.7,4,104,2,17.0,81889710.5
628,AMACR,ENSG00000242110.7,25,83,2,5.0,33997134.5
629,AMBN,ENSG00000178522.14,3,99,8,4.0,70599772.0
630,AMBP,ENSG00000106927.11,2,90,18,9.0,114069227.5
631,AMBRA1,ENSG00000110497.14,3,104,3,11.0,46495269.5
632,AMD1,ENSG00000123505.15,0,91,19,6.0,110886824.5
633,AMDHD1,ENSG00000139344.7,13,97,0,12.0,95956025.5
634,AMDHD2,ENSG00000162066.14,20,90,0,16.0,2525889.5
635,AMELX,ENSG00000125363.14,6,97,7,,
636,AMELY,ENSG00000099721.13,6,65,39,,
637,AMER1,ENSG00000184675.9,8,95,7,,
638,AMER2,ENSG00000165566.12,2,97,11,13.0,25166986.0
639,AMER3,ENSG00000178171.10,7,101,2,2.0,130761784.5
640,AMFR,ENSG00000159461.14,21,88,1,16.0,56393498.5
641,AMH,ENSG00000104899.7,3,105,2,19.0,2250691.0
642,AMHR2,ENSG00000135409.10,13,97,0,12.0,53427763.5
643,AMIGO1,ENSG00000181754.6,1,103,6,1.0,109506958.0
644,AMIGO2,ENSG00000139211.6,13,97,0,12.0,47077829.0
645,AMIGO3,ENSG00000176020.8,3,18,89,3.0,49718256.5
646,AMMECR1,ENSG00000101935.9,8,95,7,,
647,AMMECR1L,ENSG00000144233.9,7,101,2,2.0,127873776.0
648,AMN,ENSG00000166126.10,2,70,38,14.0,102928126.0
649,AMN1,ENSG00000151743.10,13,97,0,12.0,31700131.5
650,AMOT,ENSG00000126016.15,8,95,7,,
651,AMOTL1,ENSG00000166025.17,3,103,4,11.0,94791589.5
652,AMOTL2,ENSG00000114019.14,10,87,13,3.0,134365676.5
653,AMPD1,ENSG00000116748.21,1,103,6,1.0,114684354.0
654,AMPD2,ENSG00000116337.15,1,103,6,1.0,109624078.5
655,AMPD3,ENSG00000133805.15,4,104,2,11.0,10407946.0
656,AMPH,ENSG00000078053.16,28,80,2,7.0,38507562.0
657,AMT,ENSG00000145020.15,3,18,89,3.0,49419731.5
658,AMTN,ENSG00000187689.9,3,99,8,4.0,70525656.0
659,AMY1A,ENSG00000237763.9,1,102,7,1.0,103659922.0
660,AMY1B,ENSG00000174876.16,1,102,7,1.0,103692047.5
661,AMY1C,ENSG00000187733.6,1,102,7,1.0,103754548.0
662,AMY2A,ENSG00000243480.7,1,103,6,1.0,103621295.5
663,AMY2B,ENSG00000240038.6,1,103,6,1.0,103566674.5
664,AMZ1,ENSG00000174945.13,28,80,2,7.0,2727511.0
665,AMZ2,ENSG00000196704.11,4,104,2,17.0,68252547.0
666,ANAPC1,ENSG00000153107.11,7,101,2,2.0,111748164.5
667,ANAPC10,ENSG00000164162.12,2,98,10,4.0,144965224.5
668,ANAPC11,ENSG00000141552.17,4,104,2,17.0,81895890.5
669,ANAPC13,ENSG00000129055.12,10,87,13,3.0,134482211.0
670,ANAPC15,ENSG00000110200.8,3,106,1,11.0,72109579.0
671,ANAPC16,ENSG00000166295.8,1,98,11,10.0,72225930.0
672,ANAPC2,ENSG00000176248.8,2,90,18,9.0,137181672.0
673,ANAPC4,ENSG00000053900.10,3,100,7,4.0,25397855.5
674,ANAPC5,ENSG00000089053.12,13,97,0,12.0,121354070.5
675,ANAPC7,ENSG00000196510.12,13,97,0,12.0,110388315.0
676,ANG,ENSG00000214274.9,2,79,29,14.0,20691574.0
677,ANGEL1,ENSG00000013523.9,2,69,39,14.0,76806207.0
678,ANGEL2,ENSG00000174606.13,8,100,2,1.0,213004024.5
679,ANGPT1,ENSG00000154188.9,7,94,9,8.0,107373768.5
680,ANGPT2,ENSG00000091879.13,3,84,23,8.0,6531530.0
681,ANGPT4,ENSG00000101280.7,10,98,2,20.0,893117.0
682,ANGPTL1,ENSG00000116194.12,8,100,2,1.0,178860306.0
683,ANGPTL2,ENSG00000136859.9,2,90,18,9.0,127104991.5
684,ANGPTL3,ENSG00000132855.4,1,105,4,1.0,62601916.5
685,ANGPTL4,ENSG00000167772.11,3,106,1,19.0,8368829.5
686,ANGPTL5,ENSG00000187151.7,3,103,4,11.0,101903598.0
687,ANGPTL6,ENSG00000130812.10,3,105,2,19.0,10097567.0
688,ANGPTL7,ENSG00000171819.4,1,101,8,1.0,11192668.0
689,ANGPTL8,ENSG00000130173.13,3,106,1,19.0,11239696.5
690,ANHX,ENSG00000227059.6,22,88,0,12.0,133227094.5
691,ANK1,ENSG00000029534.19,3,86,21,8.0,41774991.0
692,ANK2,ENSG00000145362.17,2,99,9,4.0,113101126.5
693,ANK3,ENSG00000151150.21,1,99,10,10.0,60379894.0
694,ANKAR,ENSG00000151687.14,11,94,5,2.0,189717741.5
695,ANKDD1A,ENSG00000166839.16,3,102,5,15.0,64935296.5
696,ANKDD1B,ENSG00000189045.13,25,83,2,5.0,75646477.5
697,ANKEF1,ENSG00000132623.15,10,98,2,20.0,10022214.5
698,ANKFN1,ENSG00000153930.11,2,106,2,17.0,56196980.0
699,ANKFY1,ENSG00000185722.16,1,104,5,17.0,4213908.0
700,ANKH,ENSG00000154122.12,25,83,2,5.0,14788289.0
701,ANKHD1,ENSG00000131503.20,61,49,0,5.0,140470835.0
702,ANKIB1,ENSG00000001629.9,29,79,2,7.0,92323678.5
703,ANKK1,ENSG00000170209.4,3,102,5,11.0,113394097.5
704,ANKLE1,ENSG00000160117.14,3,105,2,19.0,17284645.5
705,ANKLE2,ENSG00000176915.14,13,97,0,12.0,132743667.5
706,ANKMY1,ENSG00000144504.15,7,94,9,2.0,240524315.5
707,ANKMY2,ENSG00000106524.8,27,81,2,7.0,16622798.0
708,ANKRA2,ENSG00000164331.9,25,83,2,5.0,73558928.5
709,ANKRD1,ENSG00000148677.6,1,99,10,10.0,90916686.0
710,ANKRD10,ENSG00000088448.14,5,95,10,13.0,110896804.5
711,ANKRD11,ENSG00000167522.14,20,87,3,16.0,89379095.5
712,ANKRD12,ENSG00000101745.16,4,94,12,18.0,9211106.5
713,ANKRD13A,ENSG00000076513.16,13,97,0,12.0,110019474.5
714,ANKRD13B,ENSG00000198720.12,1,107,2,17.0,29602265.0
715,ANKRD13C,ENSG00000118454.12,1,105,4,1.0,70306866.5
716,ANKRD13D,ENSG00000172932.14,3,106,1,11.0,67295892.5
717,ANKRD16,ENSG00000134461.15,1,102,7,10.0,5875761.0
718,ANKRD17,ENSG00000132466.18,3,99,8,4.0,73166087.0
719,ANKRD18A,ENSG00000180071.19,2,92,16,9.0,38595977.0
720,ANKRD18B,ENSG00000230453.9,2,92,16,9.0,33548701.5
721,ANKRD2,ENSG00000165887.11,1,98,11,10.0,97578191.5
722,ANKRD20A1,ENSG00000260691.5,2,91,17,9.0,67876658.5
723,ANKRD20A2,ENSG00000183148.6,2,92,16,9.0,40245065.0
724,ANKRD20A3,ENSG00000276203.4,2,92,16,9.0,66143144.5
725,ANKRD20A4,ENSG00000172014.12,2,91,17,9.0,64391268.0
726,ANKRD22,ENSG00000152766.5,1,98,11,10.0,88835870.0
727,ANKRD23,ENSG00000163126.14,7,101,2,2.0,96841230.0
728,ANKRD24,ENSG00000089847.12,3,105,2,19.0,4204084.0
729,ANKRD26,ENSG00000107890.16,1,102,7,10.0,27046206.0
730,ANKRD27,ENSG00000105186.15,2,108,0,19.0,32636801.5
731,ANKRD28,ENSG00000206560.11,3,21,86,3.0,15763503.5
732,ANKRD29,ENSG00000154065.16,3,94,13,18.0,23630918.5
733,ANKRD30A,ENSG00000148513.17,1,103,6,10.0,37254918.0
734,ANKRD30B,ENSG00000180777.13,4,94,12,18.0,14791155.0
735,ANKRD30BL,ENSG00000163046.15,7,101,2,2.0,132202780.0
736,ANKRD31,ENSG00000145700.9,25,83,2,5.0,75152593.0
737,ANKRD33,ENSG00000167612.12,13,97,0,12.0,51889868.0
738,ANKRD33B,ENSG00000164236.11,25,83,2,5.0,10610943.0
739,ANKRD34A,ENSG00000272031.2,6,101,3,1.0,145962008.0
740,ANKRD34B,ENSG00000189127.7,26,81,3,5.0,80563517.5
741,ANKRD34C,ENSG00000235711.4,3,102,5,15.0,79295760.0
742,ANKRD35,ENSG00000198483.12,6,101,3,1.0,145876213.0
743,ANKRD36,ENSG00000135976.17,7,101,2,2.0,97188826.0
744,ANKRD36B,ENSG00000196912.12,7,101,2,2.0,97541314.0
745,ANKRD36C,ENSG00000174501.14,7,101,2,2.0,95914375.0
746,ANKRD37,ENSG00000186352.8,3,94,13,4.0,185398324.5
747,ANKRD39,ENSG00000213337.8,7,101,2,2.0,96847313.5
748,ANKRD40,ENSG00000154945.6,2,106,2,17.0,50700556.0
749,ANKRD42,ENSG00000137494.13,3,104,3,11.0,83227203.0
750,ANKRD44,ENSG00000065413.18,8,96,6,2.0,197139095.0
751,ANKRD45,ENSG00000183831.6,8,100,2,1.0,173639093.5
752,ANKRD46,ENSG00000186106.11,8,95,7,8.0,100534768.0
753,ANKRD49,ENSG00000168876.8,3,103,4,11.0,94496778.5
754,ANKRD50,ENSG00000151458.11,4,97,9,4.0,124688390.0
755,ANKRD52,ENSG00000139645.9,13,97,0,12.0,56248095.5
756,ANKRD53,ENSG00000144031.11,7,101,2,2.0,70981939.5
757,ANKRD54,ENSG00000100124.14,4,103,3,22.0,37840091.0
758,ANKRD55,ENSG00000164512.17,25,83,2,5.0,56166505.0
759,ANKRD6,ENSG00000135299.16,0,93,17,6.0,89533493.0
760,ANKRD60,ENSG00000124227.5,12,98,0,20.0,58223574.0
761,ANKRD61,ENSG00000157999.5,28,80,2,7.0,6033964.0
762,ANKRD62,ENSG00000181626.11,4,94,12,18.0,12111803.5
763,ANKRD63,ENSG00000230778.1,3,102,5,15.0,40282015.0
764,ANKRD65,ENSG00000235098.8,1,102,7,1.0,1420094.5
765,ANKRD66,ENSG00000230062.5,0,98,12,6.0,46753211.5
766,ANKRD7,ENSG00000106013.14,28,80,2,7.0,118355420.0
767,ANKRD9,ENSG00000156381.8,3,69,38,14.0,102505783.0
768,ANKS1A,ENSG00000064999.13,0,98,12,6.0,34990330.5
769,ANKS1B,ENSG00000185046.18,13,97,0,12.0,99355555.5
770,ANKS3,ENSG00000168096.14,20,90,0,16.0,4715444.0
771,ANKS4B,ENSG00000175311.6,20,90,0,16.0,21243774.5
772,ANKS6,ENSG00000165138.17,2,90,18,9.0,98764147.0
773,ANKUB1,ENSG00000206199.10,10,89,11,3.0,149864742.5
774,ANKZF1,ENSG00000163516.13,7,95,8,2.0,219233231.0
775,ANLN,ENSG00000011426.10,28,80,2,7.0,36421806.0
776,ANO1,ENSG00000131620.17,3,106,1,11.0,70133915.0
777,ANO10,ENSG00000160746.12,3,19,88,3.0,43523226.5
778,ANO2,ENSG00000047617.14,13,97,0,12.0,5739050.5
779,ANO3,ENSG00000134343.12,3,105,2,11.0,26426065.5
780,ANO4,ENSG00000151572.16,13,97,0,12.0,100923083.5
781,ANO5,ENSG00000171714.10,3,105,2,11.0,22041645.5
782,ANO6,ENSG00000177119.15,13,97,0,12.0,45328195.5
783,ANO7,ENSG00000146205.13,7,94,9,2.0,241206943.0
784,ANO8,ENSG00000074855.10,3,105,2,19.0,17329039.0
785,ANO9,ENSG00000185101.12,4,105,1,11.0,429972.0
786,ANOS1,ENSG00000011201.11,7,96,7,,
787,ANP32A,ENSG00000140350.15,3,102,5,15.0,68799716.0
788,ANP32B,ENSG00000136938.8,2,90,18,9.0,97999642.0
789,ANP32D,ENSG00000139223.2,13,97,0,12.0,48473143.5
790,ANP32E,ENSG00000143401.14,5,102,3,1.0,150227286.5
791,ANPEP,ENSG00000166825.13,3,102,5,15.0,89800148.0
792,ANTXR1,ENSG00000169604.19,7,101,2,2.0,69131252.5
793,ANTXR2,ENSG00000163297.16,2,100,8,4.0,80013300.0
794,ANTXRL,ENSG00000274209.4,1,101,8,10.0,46308276.0
795,ANXA1,ENSG00000135046.13,2,90,18,9.0,73161129.0
796,ANXA10,ENSG00000109511.11,3,94,13,4.0,168140136.5
797,ANXA11,ENSG00000122359.17,1,98,11,10.0,80178230.5
798,ANXA13,ENSG00000104537.16,7,97,6,8.0,123709098.0
799,ANXA2,ENSG00000182718.16,3,102,5,15.0,60375008.5
800,ANXA2R,ENSG00000177721.4,25,83,2,5.0,43041125.5
801,ANXA3,ENSG00000138772.12,2,100,8,4.0,78581099.0
802,ANXA4,ENSG00000196975.15,8,100,2,2.0,69735768.5
