,level_0,level_1,gain,neutral,loss,chromo,location
405,AGAP2,ENSG00000135439.7,16,90,16,12.0,57732959.0
406,AGAP3,ENSG00000133612.14,29,78,15,7.0,151115133.5
407,AGAP4,ENSG00000188234.9,20,83,19,10.0,45839734.5
408,AGAP5,ENSG00000172650.8,13,86,23,10.0,73686222.0
409,AGAP6,ENSG00000204149.5,19,84,19,10.0,49996344.5
410,AGAP7,ENSG00000204169.6,17,84,21,,
411,AGAP8,ENSG00000174194.11,17,84,21,,
412,AGAP9,ENSG00000198035.9,20,83,19,10.0,47512746.0
413,AGBL1,ENSG00000166748.8,10,88,24,15.0,86554512.5
414,AGBL2,ENSG00000165923.11,13,91,18,11.0,47687490.0
415,AGBL3,ENSG00000146856.10,35,79,8,7.0,135067235.5
416,AGBL4,ENSG00000186094.12,16,81,25,1.0,49278404.0
417,AGBL5,ENSG00000084693.11,19,89,14,2.0,27056493.0
418,AGER,ENSG00000204305.9,39,76,7,6.0,32182645.0
419,AGFG1,ENSG00000173744.12,7,87,28,2.0,227516683.0
420,AGFG2,ENSG00000106351.8,31,79,12,7.0,100553711.5
421,AGGF1,ENSG00000164252.8,9,82,31,5.0,77047242.5
422,AGK,ENSG00000006530.11,29,79,14,7.0,141603261.0
423,AGL,ENSG00000162688.11,13,81,28,1.0,99887192.0
424,AGMAT,ENSG00000116771.5,3,73,46,1.0,15578375.0
425,AGMO,ENSG00000187546.9,35,79,8,7.0,15381166.0
426,AGO1,ENSG00000092847.6,13,79,30,1.0,35900170.0
427,AGO2,ENSG00000123908.7,70,45,7,8.0,140577894.5
428,AGO3,ENSG00000126070.14,13,79,30,1.0,36001609.0
429,AGO4,ENSG00000134698.10,12,79,31,1.0,35832953.0
430,AGPAT1,ENSG00000204310.6,39,76,7,6.0,32173154.0
431,AGPAT2,ENSG00000169692.8,12,89,21,9.0,136680300.0
432,AGPAT3,ENSG00000160216.14,21,89,12,21.0,43926407.5
433,AGPAT4,ENSG00000026652.9,13,81,28,6.0,161202014.0
434,AGPAT5,ENSG00000155189.7,16,46,60,8.0,6735072.5
435,AGPAT6,ENSG00000158669.7,47,50,25,,
436,AGPAT9,ENSG00000138678.6,7,93,22,,
437,AGPS,ENSG00000018510.8,10,96,16,2.0,177476028.0
438,AGR2,ENSG00000106541.7,35,81,6,7.0,16812622.0
439,AGR3,ENSG00000173467.4,35,81,6,7.0,16870699.5
440,AGRN,ENSG00000188157.9,31,43,48,1.0,1038119.0
441,AGRP,ENSG00000159723.4,10,45,67,16.0,67483192.0
442,AGT,ENSG00000135744.7,84,36,2,1.0,230708322.5
443,AGTPBP1,ENSG00000135049.11,7,90,25,9.0,85644284.0
444,AGTR1,ENSG00000144891.13,41,77,4,3.0,148720396.0
445,AGTRAP,ENSG00000177674.11,3,76,43,1.0,11745443.0
446,AGXT,ENSG00000172482.4,10,89,23,2.0,240874663.0
447,AGXT2,ENSG00000113492.9,34,82,6,5.0,35023118.0
448,AHCTF1,ENSG00000153207.10,80,36,6,1.0,246885532.5
449,AHCY,ENSG00000101444.8,44,75,3,20.0,34296035.0
450,AHCYL1,ENSG00000168710.13,13,88,21,1.0,110004253.5
451,AHCYL2,ENSG00000158467.12,30,78,14,7.0,129327617.0
452,AHDC1,ENSG00000126705.8,4,69,49,1.0,27569233.0
453,AHI1,ENSG00000135541.16,16,84,22,6.0,135390648.5
454,AHNAK,ENSG00000124942.9,15,86,21,11.0,62494888.5
455,AHNAK2,ENSG00000185567.6,10,85,27,14.0,104957809.0
456,AHR,ENSG00000106546.8,36,80,6,7.0,17131255.5
457,AHRR,ENSG00000063438.12,28,87,7,5.0,354980.5
458,AHSA1,ENSG00000100591.3,6,81,35,14.0,77463671.0
459,AHSA2,ENSG00000173209.17,21,86,15,,
460,AHSG,ENSG00000145192.8,32,80,10,3.0,186617189.0
461,AHSP,ENSG00000169877.5,44,71,7,16.0,31528351.5
462,AICDA,ENSG00000111732.6,17,91,14,12.0,8607518.5
463,AIDA,ENSG00000186063.8,83,37,2,1.0,222690611.5
464,AIF1,ENSG00000204472.8,39,76,7,6.0,31616119.0
465,AIF1L,ENSG00000126878.8,7,86,29,9.0,131109814.0
466,AIFM2,ENSG00000042286.10,14,87,21,10.0,70115578.5
467,AIFM3,ENSG00000183773.11,9,74,39,22.0,20973234.0
468,AIG1,ENSG00000146416.12,17,82,23,6.0,143200777.0
469,AIM1,ENSG00000112297.10,19,77,26,,
470,AIM1L,ENSG00000176092.9,5,71,46,,
471,AIM2,ENSG00000163568.9,92,30,0,1.0,159104790.0
472,AIMP1,ENSG00000164022.12,7,95,20,4.0,106332500.0
473,AIMP2,ENSG00000106305.5,28,84,10,7.0,6016544.5
474,AIP,ENSG00000110711.4,23,89,10,11.0,67487064.5
475,AIPL1,ENSG00000129221.10,5,52,65,17.0,6414446.0
476,AIRE,ENSG00000160224.12,19,90,13,21.0,44292243.0
477,AIRN,ENSG00000268257.1,13,82,27,6.0,160005477.5
478,AJAP1,ENSG00000196581.6,4,76,42,1.0,4723571.5
479,AJUBA,ENSG00000129474.11,14,81,27,14.0,22976864.0
480,AK1,ENSG00000106992.13,10,85,27,9.0,127872080.5
481,AK2,ENSG00000004455.12,9,81,32,1.0,33044468.0
482,AK3,ENSG00000147853.12,12,78,32,9.0,4725799.5
483,AK4,ENSG00000162433.10,10,91,21,1.0,65189847.0
484,AK5,ENSG00000154027.14,14,86,22,1.0,77420992.5
485,AK7,ENSG00000140057.4,10,82,30,14.0,96440777.5
486,AK8,ENSG00000165695.5,6,89,27,9.0,132802177.5
487,AK9,ENSG00000155085.11,19,76,27,6.0,109592036.5
488,AKAP1,ENSG00000121057.8,36,67,19,17.0,57103219.0
489,AKAP10,ENSG00000108599.10,16,58,48,17.0,19941322.5
490,AKAP11,ENSG00000023516.7,8,69,45,13.0,42297706.5
491,AKAP12,ENSG00000131016.12,16,79,27,6.0,151299263.0
492,AKAP13,ENSG00000170776.15,10,88,24,15.0,85564964.5
493,AKAP2,ENSG00000241978.5,3,97,22,,
494,AKAP3,ENSG00000111254.3,24,87,11,12.0,4632279.5
495,AKAP5,ENSG00000179841.7,9,78,35,14.0,64470001.0
496,AKAP6,ENSG00000151320.6,18,78,26,14.0,32583491.0
497,AKAP7,ENSG00000118507.11,17,82,23,6.0,131209501.0
498,AKAP8,ENSG00000105127.3,18,94,10,19.0,15366591.5
499,AKAP8L,ENSG00000011243.12,19,93,10,19.0,15399595.5
500,AKAP9,ENSG00000127914.12,35,77,10,7.0,92025770.0
501,AKIP1,ENSG00000166452.7,8,81,33,11.0,8915611.5
502,AKIRIN1,ENSG00000174574.11,16,76,30,1.0,38998667.5
503,AKIRIN2,ENSG00000135334.7,12,81,29,6.0,87688546.5
504,AKNA,ENSG00000106948.12,6,95,21,9.0,114364280.5
505,AKNAD1,ENSG00000162641.14,11,84,27,1.0,108889691.0
506,AKR1A1,ENSG00000117448.9,15,82,25,1.0,45560296.0
507,AKR1B1,ENSG00000085662.9,34,79,9,7.0,134450820.0
508,AKR1B10,ENSG00000198074.5,35,79,8,7.0,134534489.5
509,AKR1B15,ENSG00000227471.4,35,79,8,7.0,134564492.5
510,AKR1C1,ENSG00000187134.8,43,70,9,10.0,4973268.0
511,AKR1C2,ENSG00000151632.12,42,71,9,10.0,5002715.5
512,AKR1C3,ENSG00000196139.7,42,71,9,10.0,5071520.0
513,AKR1C4,ENSG00000198610.6,42,71,9,10.0,5207205.5
514,AKR1C7P,ENSG00000215267.4,42,71,9,10.0,5281821.5
515,AKR1CL1,ENSG00000196326.6,42,71,9,,
516,AKR1D1,ENSG00000122787.10,32,82,8,7.0,138060314.5
517,AKR1E2,ENSG00000165568.13,43,69,10,10.0,4817345.5
518,AKR7A2,ENSG00000053371.8,8,68,46,1.0,19308055.5
519,AKR7A3,ENSG00000162482.4,8,68,46,1.0,19285671.5
520,AKR7L,ENSG00000211454.9,8,68,46,1.0,19270088.0
521,AKT1,ENSG00000142208.11,11,84,27,14.0,104782550.0
522,AKT1S1,ENSG00000204673.6,15,80,27,19.0,49873746.0
523,AKT2,ENSG00000105221.12,17,87,18,19.0,40257926.5
524,AKT3,ENSG00000117020.12,80,39,3,1.0,243669656.0
525,AKTIP,ENSG00000166971.11,17,52,53,16.0,53497725.5
526,ALAD,ENSG00000148218.11,4,95,23,9.0,113393801.0
527,ALAS1,ENSG00000023330.10,7,79,36,3.0,52206206.5
528,ALB,ENSG00000163631.12,18,89,15,4.0,73409298.0
529,ALCAM,ENSG00000170017.8,32,84,6,3.0,105471904.5
530,ALDH16A1,ENSG00000161618.5,16,87,19,19.0,49462137.5
531,ALDH18A1,ENSG00000059573.4,7,97,18,10.0,95631326.0
532,ALDH1A1,ENSG00000165092.8,11,91,20,9.0,72990556.5
533,ALDH1A2,ENSG00000128918.10,4,93,25,15.0,58225645.0
534,ALDH1A3,ENSG00000184254.11,13,92,17,15.0,100897170.0
535,ALDH1B1,ENSG00000137124.6,11,86,25,9.0,38395681.5
536,ALDH1L1,ENSG00000144908.9,25,88,9,3.0,126150778.0
537,ALDH1L2,ENSG00000136010.9,11,96,15,12.0,105063713.5
538,ALDH2,ENSG00000111275.8,6,92,24,12.0,111792209.5
539,ALDH3A1,ENSG00000108602.13,14,55,53,17.0,19743463.5
540,ALDH3A2,ENSG00000072210.14,13,56,53,17.0,19666948.0
541,ALDH3B1,ENSG00000006534.11,25,87,10,11.0,68018930.0
542,ALDH3B2,ENSG00000132746.10,27,85,10,11.0,67671692.0
543,ALDH4A1,ENSG00000159423.12,6,70,46,1.0,18887077.0
544,ALDH5A1,ENSG00000112294.8,27,87,8,6.0,24516037.0
545,ALDH6A1,ENSG00000119711.8,6,79,37,14.0,74070669.5
546,ALDH7A1,ENSG00000164904.11,11,86,25,5.0,126563281.0
547,ALDH8A1,ENSG00000118514.9,14,84,24,6.0,134933754.0
548,ALDH9A1,ENSG00000143149.8,91,31,0,1.0,165680539.5
549,ALDOA,ENSG00000149925.12,44,70,8,16.0,30067310.5
550,ALDOB,ENSG00000136872.12,9,93,20,9.0,101435112.0
551,ALDOC,ENSG00000109107.9,33,60,29,17.0,28575031.5
552,ALG1,ENSG00000033011.7,42,71,9,16.0,5060651.0
553,ALG10,ENSG00000139133.2,26,86,10,12.0,34026081.0
554,ALG10B,ENSG00000175548.4,26,86,10,12.0,38323241.5
555,ALG11,ENSG00000253710.1,10,66,46,13.0,52022999.0
556,ALG12,ENSG00000182858.8,11,74,37,22.0,49909333.5
557,ALG14,ENSG00000172339.8,13,84,25,1.0,95023678.0
558,ALG1L,ENSG00000189366.5,24,89,9,3.0,125933157.0
559,ALG1L13P,ENSG00000253981.1,19,42,61,8.0,8240335.0
560,ALG1L2,ENSG00000251287.4,23,91,8,3.0,130097529.0
561,ALG2,ENSG00000119523.8,7,93,22,9.0,99219183.5
562,ALG3,ENSG00000214160.5,30,83,9,3.0,184245924.5
563,ALG5,ENSG00000120697.4,12,69,41,13.0,36974999.5
564,ALG6,ENSG00000088035.11,12,88,22,1.0,63403064.0
565,ALG8,ENSG00000159063.8,21,84,17,11.0,78120294.5
566,ALG9,ENSG00000086848.10,5,66,51,11.0,111826888.0
567,ALK,ENSG00000171094.11,18,91,13,2.0,29557180.0
568,ALKBH1,ENSG00000100601.5,6,81,35,14.0,77690213.5
569,ALKBH2,ENSG00000189046.6,7,95,20,12.0,109090909.5
570,ALKBH3,ENSG00000166199.8,16,89,17,11.0,43900542.5
571,ALKBH4,ENSG00000160993.3,28,78,16,7.0,102460550.5
572,ALKBH5,ENSG00000091542.8,14,57,51,17.0,18196516.0
573,ALKBH6,ENSG00000239382.6,18,88,16,19.0,36011679.5
574,ALKBH7,ENSG00000125652.3,18,87,17,19.0,6374022.0
575,ALKBH8,ENSG00000137760.10,3,67,52,11.0,107534236.0
576,ALLC,ENSG00000151360.5,18,91,13,2.0,3680435.5
577,ALMS1,ENSG00000116127.13,20,93,9,2.0,73505462.0
578,ALMS1P,ENSG00000163016.5,19,94,9,,
579,ALOX12,ENSG00000108839.7,6,54,62,17.0,7003401.5
580,ALOX12B,ENSG00000179477.5,7,52,63,17.0,8080176.0
581,ALOX12P2,ENSG00000262943.2,6,54,62,17.0,6903984.0
582,ALOX15,ENSG00000161905.8,5,55,62,17.0,4636606.5
583,ALOX15B,ENSG00000179593.11,7,52,63,17.0,8044084.0
584,ALOX5,ENSG00000012779.6,17,87,18,10.0,45410147.5
585,ALOX5AP,ENSG00000132965.5,19,68,35,13.0,30738952.0
586,ALOXE3,ENSG00000179148.5,7,52,63,17.0,8107473.5
587,ALPI,ENSG00000163295.4,11,87,24,2.0,232458439.0
588,ALPK1,ENSG00000073331.13,9,90,23,4.0,112364065.0
589,ALPK2,ENSG00000198796.6,15,67,40,18.0,58555169.0
590,ALPK3,ENSG00000136383.6,10,91,21,15.0,84845081.0
591,ALPL,ENSG00000162551.9,5,69,48,1.0,21543903.5
592,ALPP,ENSG00000163283.6,11,87,24,2.0,232380806.5
593,ALPPL2,ENSG00000163286.3,11,87,24,,
594,ALS2,ENSG00000003393.10,6,93,23,2.0,201740611.5
595,ALS2CL,ENSG00000178038.12,8,85,29,3.0,46681349.5
596,ALS2CR11,ENSG00000155754.10,9,91,22,,
597,ALS2CR12,ENSG00000155749.8,9,91,22,,
598,ALX1,ENSG00000180318.3,26,84,12,12.0,85291002.0
599,ALX3,ENSG00000156150.6,13,89,20,1.0,110065271.0
600,ALX4,ENSG00000052850.5,17,88,17,11.0,44285289.5
601,ALYREF,ENSG00000183684.6,38,65,19,17.0,81889710.5
602,AMACR,ENSG00000242110.3,33,83,6,5.0,33997134.5
603,AMBN,ENSG00000178522.10,10,87,25,4.0,70599772.0
604,AMBP,ENSG00000106927.7,6,96,20,9.0,114069227.5
605,AMBRA1,ENSG00000110497.10,15,90,17,11.0,46495269.5
606,AMD1,ENSG00000123505.10,17,78,27,6.0,110886824.5
607,AMDHD1,ENSG00000139344.3,10,95,17,12.0,95956025.5
608,AMDHD2,ENSG00000162066.10,45,70,7,16.0,2525889.5
609,AMER2,ENSG00000165566.11,16,72,34,13.0,25166986.0
610,AMER3,ENSG00000178171.6,10,90,22,2.0,130761784.5
611,AMFR,ENSG00000159461.10,9,51,62,16.0,56393498.5
612,AMH,ENSG00000104899.3,6,88,28,19.0,2250691.0
613,AMHR2,ENSG00000135409.6,12,89,21,12.0,53427763.5
614,AMICA1,ENSG00000160593.13,3,68,51,,
615,AMIGO1,ENSG00000181754.6,11,87,24,1.0,109506958.0
616,AMIGO2,ENSG00000139211.5,18,92,12,12.0,47077829.0
617,AMIGO3,ENSG00000176020.7,7,83,32,3.0,49718256.5
618,AMMECR1L,ENSG00000144233.5,12,88,22,2.0,127873776.0
619,AMN,ENSG00000166126.6,8,85,29,14.0,102928126.0
620,AMN1,ENSG00000151743.6,22,86,14,12.0,31700131.5
621,AMOTL1,ENSG00000166025.13,9,72,41,11.0,94791589.5
622,AMOTL2,ENSG00000114019.10,29,89,4,3.0,134365676.5
623,AMPD1,ENSG00000116748.15,14,86,22,1.0,114684354.0
624,AMPD2,ENSG00000116337.11,13,85,24,1.0,109624078.5
625,AMPD3,ENSG00000133805.11,10,85,27,11.0,10407946.0
626,AMPH,ENSG00000078053.12,37,78,7,7.0,38507562.0
627,AMT,ENSG00000145020.10,7,81,34,3.0,49419731.5
628,AMTN,ENSG00000187689.5,13,85,24,4.0,70525656.0
629,AMY1A,ENSG00000237763.5,24,72,26,1.0,103659922.0
630,AMY1B,ENSG00000174876.12,24,72,26,1.0,103692047.5
631,AMY1C,ENSG00000187733.6,24,72,26,1.0,103754548.0
632,AMY2A,ENSG00000243480.3,24,72,26,1.0,103621295.5
633,AMY2B,ENSG00000240038.2,24,72,26,1.0,103566674.5
634,AMZ1,ENSG00000174945.9,26,85,11,7.0,2727511.0
635,AMZ2,ENSG00000196704.7,38,65,19,17.0,68252547.0
636,AMZ2P1,ENSG00000214174.4,41,64,17,17.0,64971063.0
637,ANAPC1,ENSG00000153107.7,16,90,16,2.0,111748164.5
638,ANAPC10,ENSG00000164162.8,9,93,20,4.0,144965224.5
639,ANAPC11,ENSG00000141552.13,38,65,19,17.0,81895890.5
640,ANAPC13,ENSG00000129055.8,28,90,4,3.0,134482211.0
641,ANAPC15,ENSG00000110200.4,21,87,14,11.0,72109579.0
642,ANAPC16,ENSG00000166295.4,12,88,22,10.0,72225930.0
643,ANAPC2,ENSG00000176248.7,9,91,22,9.0,137181672.0
644,ANAPC4,ENSG00000053900.6,2,74,46,4.0,25397855.5
645,ANAPC5,ENSG00000089053.8,7,90,25,12.0,121354070.5
646,ANAPC7,ENSG00000196510.8,8,93,21,12.0,110388315.0
647,ANG,ENSG00000214274.5,15,79,28,14.0,20691574.0
648,ANGEL1,ENSG00000013523.5,6,78,38,14.0,76806207.0
649,ANGEL2,ENSG00000174606.8,82,39,1,1.0,213004024.5
650,ANGPT1,ENSG00000154188.5,79,42,1,8.0,107373768.5
651,ANGPT2,ENSG00000091879.9,16,46,60,8.0,6531530.0
652,ANGPT4,ENSG00000101280.6,32,81,9,20.0,893117.0
653,ANGPTL1,ENSG00000116194.8,85,36,1,1.0,178860306.0
654,ANGPTL2,ENSG00000136859.5,8,91,23,9.0,127104991.5
655,ANGPTL3,ENSG00000132855.4,12,88,22,1.0,62601916.5
656,ANGPTL4,ENSG00000167772.7,10,93,19,19.0,8368829.5
657,ANGPTL5,ENSG00000187151.3,4,70,48,11.0,101903598.0
658,ANGPTL6,ENSG00000130812.6,12,95,15,19.0,10097567.0
659,ANGPTL7,ENSG00000171819.4,3,70,49,1.0,11192668.0
660,ANHX,ENSG00000227059.2,19,83,20,12.0,133227094.5
661,ANK1,ENSG00000029534.15,45,52,25,8.0,41774991.0
662,ANK2,ENSG00000145362.12,9,91,22,4.0,113101126.5
663,ANK3,ENSG00000151150.15,15,88,19,10.0,60379894.0
664,ANKAR,ENSG00000151687.10,14,97,11,2.0,189717741.5
665,ANKDD1A,ENSG00000166839.12,7,95,20,15.0,64935296.5
666,ANKDD1B,ENSG00000189045.9,9,83,30,5.0,75646477.5
667,ANKEF1,ENSG00000132623.10,33,81,8,20.0,10022214.5
668,ANKFN1,ENSG00000153930.6,35,68,19,17.0,56196980.0
669,ANKFY1,ENSG00000185722.12,8,55,59,17.0,4213908.0
670,ANKH,ENSG00000154122.8,33,82,7,5.0,14788289.0
671,ANKHD1,ENSG00000131503.16,12,85,25,5.0,140470835.0
672,ANKIB1,ENSG00000001629.5,35,78,9,7.0,92323678.5
673,ANKK1,ENSG00000170209.4,6,69,47,11.0,113394097.5
674,ANKLE1,ENSG00000160117.10,19,92,11,19.0,17284645.5
675,ANKLE2,ENSG00000176915.10,21,79,22,12.0,132743667.5
676,ANKMY1,ENSG00000144504.11,10,90,22,2.0,240524315.5
677,ANKMY2,ENSG00000106524.4,35,81,6,7.0,16622798.0
678,ANKRA2,ENSG00000164331.5,10,85,27,5.0,73558928.5
679,ANKRD1,ENSG00000148677.6,11,91,20,10.0,90916686.0
680,ANKRD10,ENSG00000088448.10,23,64,35,13.0,110896804.5
681,ANKRD11,ENSG00000167522.10,10,46,66,16.0,89379095.5
682,ANKRD12,ENSG00000101745.10,16,80,26,18.0,9211106.5
683,ANKRD13A,ENSG00000076513.12,7,95,20,12.0,110019474.5
684,ANKRD13B,ENSG00000198720.8,29,61,32,17.0,29602265.0
685,ANKRD13C,ENSG00000118454.8,9,90,23,1.0,70306866.5
686,ANKRD13D,ENSG00000172932.10,22,90,10,11.0,67295892.5
687,ANKRD16,ENSG00000134461.11,40,73,9,10.0,5875761.0
688,ANKRD17,ENSG00000132466.13,19,87,16,4.0,73166087.0
689,ANKRD18A,ENSG00000180071.13,11,83,28,9.0,38595977.0
690,ANKRD18B,ENSG00000230453.5,5,86,31,9.0,33548701.5
691,ANKRD18DP,ENSG00000226435.6,27,79,16,3.0,198067121.0
692,ANKRD19P,ENSG00000187984.8,8,91,23,9.0,92824012.5
693,ANKRD2,ENSG00000165887.7,7,96,19,10.0,97578191.5
694,ANKRD20A1,ENSG00000196774.3,18,70,34,9.0,67876658.5
695,ANKRD20A11P,ENSG00000215559.4,20,57,45,21.0,13945005.5
696,ANKRD20A12P,ENSG00000242676.2,86,33,3,,
697,ANKRD20A19P,ENSG00000196593.5,16,72,34,13.0,23943169.5
698,ANKRD20A2,ENSG00000183148.5,18,70,34,9.0,40245065.0
699,ANKRD20A3,ENSG00000132498.6,18,70,34,9.0,66143144.5
700,ANKRD20A4,ENSG00000172014.11,18,70,34,9.0,64391268.0
701,ANKRD20A5P,ENSG00000186481.11,16,79,27,18.0,14215618.5
702,ANKRD20A8P,ENSG00000229089.2,21,86,15,2.0,94824192.5
703,ANKRD22,ENSG00000152766.5,14,91,17,10.0,88835870.0
704,ANKRD23,ENSG00000163126.10,20,90,12,2.0,96841230.0
705,ANKRD24,ENSG00000089847.8,4,93,25,19.0,4204084.0
706,ANKRD26,ENSG00000107890.12,25,80,17,10.0,27046206.0
707,ANKRD26P1,ENSG00000261239.2,36,41,45,16.0,46519219.0
708,ANKRD27,ENSG00000105186.9,21,89,12,19.0,32636801.5
709,ANKRD28,ENSG00000206560.6,19,91,12,3.0,15763503.5
710,ANKRD29,ENSG00000154065.11,16,76,30,18.0,23630918.5
711,ANKRD30A,ENSG00000148513.13,28,77,17,10.0,37254918.0
712,ANKRD30B,ENSG00000180777.9,17,60,45,18.0,14791155.0
713,ANKRD30BL,ENSG00000163046.11,12,90,20,2.0,132202780.0
714,ANKRD30BP2,ENSG00000224309.3,20,57,45,21.0,13052596.5
715,ANKRD31,ENSG00000145700.4,9,84,29,5.0,75152593.0
716,ANKRD32,ENSG00000133302.8,12,85,25,,
717,ANKRD33,ENSG00000167612.8,15,90,17,12.0,51889868.0
718,ANKRD33B,ENSG00000164236.7,34,82,6,5.0,10610943.0
719,ANKRD34A,ENSG00000181039.7,86,33,3,1.0,145962008.0
720,ANKRD34B,ENSG00000189127.3,9,82,31,5.0,80563517.5
721,ANKRD34C,ENSG00000235711.3,6,95,21,15.0,79295760.0
722,ANKRD35,ENSG00000198483.8,86,33,3,1.0,145876213.0
723,ANKRD36,ENSG00000135976.12,24,86,12,2.0,97188826.0
724,ANKRD36B,ENSG00000196912.8,24,86,12,2.0,97541314.0
725,ANKRD36BP1,ENSG00000214262.4,91,30,1,1.0,168246454.0
726,ANKRD36BP2,ENSG00000230006.3,20,87,15,2.0,88786209.5
727,ANKRD36C,ENSG00000174501.10,21,77,24,2.0,95914375.0
728,ANKRD37,ENSG00000186352.4,6,89,27,4.0,185398324.5
729,ANKRD39,ENSG00000213337.4,20,90,12,2.0,96847313.5
730,ANKRD40,ENSG00000154945.6,40,64,18,17.0,50700556.0
731,ANKRD42,ENSG00000137494.9,16,75,31,11.0,83227203.0
732,ANKRD44,ENSG00000065413.12,13,93,16,2.0,197139095.0
733,ANKRD45,ENSG00000183831.6,86,33,3,1.0,173639093.5
734,ANKRD46,ENSG00000186106.7,72,47,3,8.0,100534768.0
735,ANKRD49,ENSG00000168876.4,8,71,43,11.0,94496778.5
736,ANKRD50,ENSG00000151458.7,6,96,20,4.0,124688390.0
737,ANKRD52,ENSG00000139645.9,12,91,19,12.0,56248095.5
738,ANKRD53,ENSG00000144031.7,19,93,10,2.0,70981939.5
739,ANKRD54,ENSG00000100124.7,12,76,34,22.0,37840091.0
740,ANKRD55,ENSG00000164512.13,10,82,30,5.0,56166505.0
741,ANKRD6,ENSG00000135299.12,12,82,28,6.0,89533493.0
742,ANKRD60,ENSG00000124227.4,53,69,0,20.0,58223574.0
743,ANKRD61,ENSG00000157999.5,27,85,10,7.0,6033964.0
744,ANKRD62,ENSG00000181626.9,17,75,30,18.0,12111803.5
745,ANKRD63,ENSG00000230778.1,4,84,34,15.0,40282015.0
746,ANKRD65,ENSG00000235098.4,31,43,48,1.0,1420094.5
747,ANKRD66,ENSG00000230062.4,26,84,12,6.0,46753211.5
748,ANKRD7,ENSG00000106013.8,32,78,12,7.0,118355420.0
749,ANKRD9,ENSG00000156381.4,7,85,30,14.0,102505783.0
750,ANKS1A,ENSG00000064999.12,28,83,11,6.0,34990330.5
751,ANKS1B,ENSG00000185046.14,14,89,19,12.0,99355555.5
752,ANKS3,ENSG00000168096.10,42,73,7,16.0,4715444.0
753,ANKS4B,ENSG00000175311.5,38,75,9,16.0,21243774.5
754,ANKS6,ENSG00000165138.12,6,94,22,9.0,98764147.0
755,ANKUB1,ENSG00000206199.5,35,82,5,3.0,149864742.5
756,ANKZF1,ENSG00000163516.9,13,86,23,2.0,219233231.0
757,ANLN,ENSG00000011426.6,34,80,8,7.0,36421806.0
758,ANO1,ENSG00000131620.13,33,78,11,11.0,70133915.0
759,ANO10,ENSG00000160746.8,9,89,24,3.0,43523226.5
760,ANO2,ENSG00000047617.10,23,84,15,12.0,5739050.5
761,ANO3,ENSG00000134343.8,18,87,17,11.0,26426065.5
762,ANO4,ENSG00000151572.12,14,91,17,12.0,100923083.5
763,ANO5,ENSG00000171714.10,15,87,20,11.0,22041645.5
764,ANO6,ENSG00000177119.11,19,92,11,12.0,45328195.5
765,ANO7,ENSG00000146205.9,10,89,23,2.0,241206943.0
766,ANO7P1,ENSG00000237276.4,4,73,45,,
767,ANO8,ENSG00000074855.6,18,92,12,19.0,17329039.0
768,ANO9,ENSG00000185101.8,6,77,39,11.0,429972.0
769,ANP32A,ENSG00000140350.11,4,97,21,15.0,68799716.0
770,ANP32AP1,ENSG00000259516.2,2,87,33,15.0,35209998.0
771,ANP32B,ENSG00000136938.8,5,94,23,9.0,97999642.0
772,ANP32BP1,ENSG00000259790.1,9,91,22,15.0,75322045.0
773,ANP32D,ENSG00000139223.1,14,92,16,12.0,48473143.5
774,ANP32E,ENSG00000143401.10,85,37,0,1.0,150227286.5
775,ANPEP,ENSG00000166825.9,15,86,21,15.0,89800148.0
776,ANTXR1,ENSG00000169604.15,24,88,10,2.0,69131252.5
777,ANTXR2,ENSG00000163297.12,12,89,21,4.0,80013300.0
778,ANTXRL,ENSG00000198250.8,20,83,19,10.0,46308276.0
779,ANTXRLP1,ENSG00000243536.3,20,83,19,10.0,46253721.0
780,ANXA1,ENSG00000135046.9,11,88,23,9.0,73161129.0
781,ANXA10,ENSG00000109511.6,9,90,23,4.0,168140136.5
782,ANXA11,ENSG00000122359.13,19,83,20,10.0,80178230.5
783,ANXA13,ENSG00000104537.12,76,41,5,8.0,123709098.0
784,ANXA2,ENSG00000182718.12,7,89,26,15.0,60375008.5
785,ANXA2R,ENSG00000177721.3,29,83,10,5.0,43041125.5
786,ANXA3,ENSG00000138772.8,11,91,20,4.0,78581099.0
787,ANXA4,ENSG00000196975.10,19,91,12,2.0,69735768.5
788,ANXA5,ENSG00000164111.10,9,93,20,4.0,121682470.5
789,ANXA6,ENSG00000197043.8,16,88,18,5.0,151129245.5
790,ANXA7,ENSG00000138279.10,11,87,24,10.0,73394588.5
791,ANXA8,ENSG00000165390.11,20,83,19,10.0,47472160.0
792,ANXA8L1,ENSG00000150165.13,20,83,19,10.0,46383705.5
793,ANXA8L2,ENSG00000186807.9,20,83,19,,
794,ANXA9,ENSG00000143412.5,85,37,0,1.0,150988941.5
795,AOAH,ENSG00000136250.7,35,81,6,7.0,36618745.0
796,AOC1,ENSG00000002726.15,30,78,14,7.0,150843065.5
797,AOC2,ENSG00000131480.4,20,60,42,17.0,42847643.5
798,AOC3,ENSG00000131471.2,20,60,42,17.0,42854657.0
799,AOC4P,ENSG00000260105.2,20,62,40,17.0,42870145.5
800,AOX1,ENSG00000138356.9,11,94,17,2.0,200631539.0
801,AOX2P,ENSG00000243478.3,11,94,17,2.0,200766423.5
802,AP1AR,ENSG00000138660.7,9,90,23,4.0,112252425.0
