NCBI_ID	start_bp	end_bp	cnv_type	num_patients_with_cnv	cancer_type_total_patients	cancer
100507341	30638579.0	30646063.0	loss	52	122	brca
2936	30678065.0	30727845.0	gain	17	122	brca
2936	30678065.0	30727845.0	loss	52	122	brca
7993	30729134.0	30767005.0	gain	17	122	brca
7993	30729134.0	30767005.0	loss	52	122	brca
5516	30785615.0	30812817.0	gain	17	122	brca
5516	30785615.0	30812817.0	loss	52	122	brca
56154	30831543.0	30913007.0	gain	17	122	brca
56154	30831543.0	30913007.0	loss	52	122	brca
29942	30995801.0	31033355.0	gain	18	122	brca
29942	30995801.0	31033355.0	loss	51	122	brca
7486	31033809.0	31176137.0	gain	19	122	brca
7486	31033809.0	31176137.0	loss	50	122	brca
3084	31639244.0	32774045.0	gain	24	122	brca
3084	31639244.0	32774045.0	loss	46	122	brca
100856811	32025735.0	32139476.0	gain	22	122	brca
100856811	32025735.0	32139476.0	loss	47	122	brca
100874286	32440745.0	32442724.0	gain	22	122	brca
100874286	32440745.0	32442724.0	loss	47	122	brca
84750	33308060.0	33473145.0	gain	24	122	brca
84750	33308060.0	33473145.0	loss	46	122	brca
84549	33485181.0	33501261.0	gain	24	122	brca
84549	33485181.0	33501261.0	loss	45	122	brca
80185	33498721.0	33513134.0	gain	24	122	brca
80185	33498721.0	33513134.0	loss	45	122	brca
692084	33513474.0	33513577.0	gain	24	122	brca
692084	33513474.0	33513577.0	loss	44	122	brca
79845	33547753.0	33567127.0	gain	24	122	brca
79845	33547753.0	33567127.0	loss	44	122	brca
78986	33591329.0	33600022.0	gain	28	122	brca
78986	33591329.0	33600022.0	loss	39	122	brca
103689844	34783920.0	34864797.0	gain	28	122	brca
103689844	34783920.0	34864797.0	loss	39	122	brca
137970	35235474.0	35796539.0	gain	33	122	brca
137970	35235474.0	35796539.0	loss	38	122	brca
101929550	35672162.0	35710319.0	gain	28	122	brca
101929550	35672162.0	35710319.0	loss	38	122	brca
157855	36784373.0	36936124.0	gain	36	122	brca
157855	36784373.0	36936124.0	loss	33	122	brca
100507420	37403515.0	37599838.0	gain	37	122	brca
100507420	37403515.0	37599838.0	loss	31	122	brca
80139	37695781.0	37700018.0	gain	37	122	brca
80139	37695781.0	37700018.0	loss	30	122	brca
101929622	37717578.0	37733492.0	gain	37	122	brca
101929622	37717578.0	37733492.0	loss	30	122	brca
102723701	37734760.0	37737425.0	gain	37	122	brca
102723701	37734760.0	37737425.0	loss	30	122	brca
11160	37736633.0	37758421.0	gain	38	122	brca
11160	37736633.0	37758421.0	loss	29	122	brca
728024	37746553.0	37748045.0	gain	38	122	brca
728024	37746553.0	37748045.0	loss	29	122	brca
11212	37762545.0	37779767.0	gain	38	122	brca
11212	37762545.0	37779767.0	loss	29	122	brca
25960	37796882.0	37844895.0	gain	38	122	brca
25960	37796882.0	37844895.0	loss	29	122	brca
55290	37843267.0	37849860.0	gain	38	122	brca
55290	37843267.0	37849860.0	loss	29	122	brca
80223	37858617.0	37899496.0	gain	39	122	brca
80223	37858617.0	37899496.0	loss	28	122	brca
137362	37934280.0	37940123.0	gain	39	122	brca
137362	37934280.0	37940123.0	loss	28	122	brca
155	37962989.0	37966598.0	gain	39	122	brca
155	37962989.0	37966598.0	loss	28	122	brca
1978	38030533.0	38060364.0	gain	39	122	brca
1978	38030533.0	38060364.0	loss	28	122	brca
9070	38105492.0	38140079.0	gain	38	122	brca
9070	38105492.0	38140079.0	loss	29	122	brca
6770	38142699.0	38150951.0	gain	38	122	brca
6770	38142699.0	38150951.0	loss	28	122	brca
27257	38163320.0	38176729.0	gain	38	122	brca
27257	38163320.0	38176729.0	loss	28	122	brca
9530	38176854.0	38213300.0	gain	38	122	brca
9530	38176854.0	38213300.0	loss	28	122	brca
23259	38231584.0	38273646.0	gain	38	122	brca
23259	38231584.0	38273646.0	loss	28	122	brca
84513	38263129.0	38269223.0	gain	38	122	brca
84513	38263129.0	38269223.0	loss	28	122	brca
54904	38269703.0	38382270.0	gain	39	122	brca
54904	38269703.0	38382270.0	loss	27	122	brca
137994	38382430.0	38409526.0	gain	39	122	brca
137994	38382430.0	38409526.0	loss	27	122	brca
2260	38411142.0	38468634.0	gain	39	122	brca
2260	38411142.0	38468634.0	loss	27	122	brca
389649	38510833.0	38528661.0	gain	39	122	brca
389649	38510833.0	38528661.0	loss	27	122	brca
286140	38600172.0	38601256.0	gain	39	122	brca
286140	38600172.0	38601256.0	loss	27	122	brca
6867	38728581.0	38853027.0	gain	40	122	brca
6867	38728581.0	38853027.0	loss	26	122	brca
59339	38901345.0	38973911.0	gain	39	122	brca
59339	38901345.0	38973911.0	loss	25	122	brca
203100	38974227.0	38988662.0	gain	39	122	brca
203100	38974227.0	38988662.0	loss	25	122	brca
83877	38988807.0	38996989.0	gain	39	122	brca
83877	38988807.0	38996989.0	loss	25	122	brca
8754	38996972.0	39105260.0	gain	39	122	brca
8754	38996972.0	39105260.0	loss	25	122	brca
203102	39107528.0	39284916.0	gain	41	122	brca
203102	39107528.0	39284916.0	loss	25	122	brca
255926	39314631.0	39417377.0	gain	40	122	brca
255926	39314631.0	39417377.0	loss	25	122	brca
1587	39451044.0	39522988.0	gain	40	122	brca
1587	39451044.0	39522988.0	loss	25	122	brca
100130964	39563111.0	39580133.0	gain	40	122	brca
100130964	39563111.0	39580133.0	loss	25	122	brca
8749	39584567.0	39730064.0	gain	40	122	brca
8749	39584567.0	39730064.0	loss	25	122	brca
2515	39743734.0	39838226.0	gain	40	122	brca
2515	39743734.0	39838226.0	loss	25	122	brca
3620	39913890.0	39928789.0	gain	40	122	brca
3620	39913890.0	39928789.0	loss	25	122	brca
169355	39934650.0	40016391.0	gain	40	122	brca
169355	39934650.0	40016391.0	loss	25	122	brca
56892	40153481.0	40155309.0	gain	39	122	brca
56892	40153481.0	40155309.0	loss	24	122	brca
79698	40530589.0	40897825.0	gain	41	122	brca
79698	40530589.0	40897825.0	loss	24	122	brca
6422	41261961.0	41309472.0	gain	43	122	brca
6422	41261961.0	41309472.0	loss	22	122	brca
100847068	41271047.0	41271142.0	gain	41	122	brca
100847068	41271047.0	41271142.0	loss	24	122	brca
51125	41490395.0	41510979.0	gain	44	122	brca
51125	41490395.0	41510979.0	loss	23	122	brca
84296	41529260.0	41545029.0	gain	44	122	brca
84296	41529260.0	41545029.0	loss	22	122	brca
102723729	41534304.0	41578367.0	gain	44	122	brca
102723729	41534304.0	41578367.0	loss	22	122	brca
137964	41578199.0	41625000.0	gain	44	122	brca
137964	41578199.0	41625000.0	loss	22	122	brca
157848	41645176.0	41650816.0	gain	43	122	brca
157848	41645176.0	41650816.0	loss	22	122	brca
286	41653224.0	41896740.0	gain	43	122	brca
286	41653224.0	41896740.0	loss	22	122	brca
619554	41660440.0	41660507.0	gain	43	122	brca
619554	41660440.0	41660507.0	loss	22	122	brca
102465696	41660443.0	41660506.0	gain	43	122	brca
102465696	41660443.0	41660506.0	loss	22	122	brca
7994	41929478.0	42051986.0	gain	42	122	brca
7994	41929478.0	42051986.0	loss	22	122	brca
105379393	42051749.0	42104986.0	gain	42	122	brca
105379393	42051749.0	42104986.0	loss	22	122	brca
10947	42153062.0	42171182.0	gain	42	122	brca
10947	42153062.0	42171182.0	loss	22	122	brca
5327	42174717.0	42207564.0	gain	42	122	brca
5327	42174717.0	42207564.0	loss	22	122	brca
101929897	42255319.0	42270960.0	gain	42	122	brca
101929897	42255319.0	42270960.0	loss	22	122	brca
3551	42271301.0	42332459.0	gain	43	122	brca
3551	42271301.0	42332459.0	loss	22	122	brca
5423	42338493.0	42371807.0	gain	43	122	brca
5423	42338493.0	42371807.0	loss	21	122	brca
27121	42374062.0	42391321.0	gain	43	122	brca
27121	42374062.0	42391321.0	loss	21	122	brca
7419	42391760.0	42405936.0	gain	43	122	brca
7419	42391760.0	42405936.0	loss	21	122	brca
6575	42416474.0	42541953.0	gain	43	122	brca
6575	42416474.0	42541953.0	loss	21	122	brca
114926	42541147.0	42555194.0	gain	43	122	brca
114926	42541147.0	42555194.0	loss	21	122	brca
1142	42697365.0	42737406.0	gain	42	122	brca
1142	42697365.0	42737406.0	loss	22	122	brca
8973	42752619.0	42768785.0	gain	42	122	brca
8973	42752619.0	42768785.0	loss	21	122	brca
55145	42836673.0	42843324.0	gain	42	122	brca
55145	42836673.0	42843324.0	loss	21	122	brca
81790	42849636.0	42897298.0	gain	42	122	brca
81790	42849636.0	42897298.0	loss	21	122	brca
100616115	42896196.0	42896274.0	gain	42	122	brca
100616115	42896196.0	42896274.0	loss	21	122	brca
84376	42896977.0	43030534.0	gain	42	122	brca
84376	42896977.0	43030534.0	loss	21	122	brca
2339	43056322.0	43085784.0	gain	49	122	brca
2339	43056322.0	43085784.0	loss	16	122	brca
84197	43093514.0	43123433.0	gain	49	122	brca
84197	43093514.0	43123433.0	loss	16	122	brca
138050	43140463.0	43202854.0	gain	49	122	brca
138050	43140463.0	43202854.0	loss	16	122	brca
340441	43292369.0	43365174.0	gain	49	122	brca
340441	43292369.0	43365174.0	loss	16	122	brca
497634	46840885.0	46855784.0	gain	50	122	brca
497634	46840885.0	46855784.0	loss	16	122	brca
100287846	47189306.0	47193261.0	gain	47	122	brca
100287846	47189306.0	47193261.0	loss	11	122	brca
23514	47260877.0	47736305.0	gain	47	122	brca
23514	47260877.0	47736305.0	loss	11	122	brca
1052	47736912.0	47738163.0	gain	46	122	brca
1052	47736912.0	47738163.0	loss	11	122	brca
5591	47773110.0	47960135.0	gain	46	122	brca
5591	47773110.0	47960135.0	loss	11	122	brca
4173	47960940.0	47978159.0	gain	45	122	brca
4173	47960940.0	47978159.0	loss	10	122	brca
7336	47997436.0	48064707.0	gain	45	122	brca
7336	47997436.0	48064707.0	loss	10	122	brca
101929268	48551566.0	48698509.0	gain	44	122	brca
101929268	48551566.0	48698509.0	loss	10	122	brca
101929217	48620402.0	48623894.0	gain	44	122	brca
101929217	48620402.0	48623894.0	loss	10	122	brca
79645	48710788.0	48735310.0	gain	44	122	brca
79645	48710788.0	48735310.0	loss	10	122	brca
6591	48917597.0	48921428.0	gain	44	122	brca
6591	48917597.0	48921428.0	loss	10	122	brca
492307	49054335.0	49076092.0	gain	46	122	brca
492307	49054335.0	49076092.0	loss	9	122	brca
100507464	49496762.0	49512179.0	gain	46	122	brca
100507464	49496762.0	49512179.0	loss	9	122	brca
54212	49909795.0	50796691.0	gain	46	122	brca
54212	49909795.0	50796691.0	loss	9	122	brca
137902	51319576.0	51809444.0	gain	48	122	brca
137902	51319576.0	51809444.0	loss	8	122	brca
115294	51817574.0	51899185.0	gain	48	122	brca
115294	51817574.0	51899185.0	loss	7	122	brca
9705	52110837.0	52409878.0	gain	48	122	brca
9705	52110837.0	52409878.0	loss	7	122	brca
101929341	52194361.0	52199551.0	gain	48	122	brca
101929341	52194361.0	52199551.0	loss	7	122	brca
389658	52534036.0	52565429.0	gain	48	122	brca
389658	52534036.0	52565429.0	loss	7	122	brca
9821	52622457.0	52714434.0	gain	48	122	brca
9821	52622457.0	52714434.0	loss	7	122	brca
2831	52939181.0	52943733.0	gain	48	122	brca
2831	52939181.0	52943733.0	loss	7	122	brca
4986	53225723.0	53251636.0	gain	48	122	brca
4986	53225723.0	53251636.0	loss	8	122	brca
51606	53715542.0	53843244.0	gain	48	122	brca
51606	53715542.0	53843244.0	loss	7	122	brca
8601	53851794.0	53959303.0	gain	47	122	brca
8601	53851794.0	53959303.0	loss	7	122	brca
6917	53966555.0	54022447.0	gain	47	122	brca
6917	53966555.0	54022447.0	loss	7	122	brca
10434	54046366.0	54101946.0	gain	47	122	brca
10434	54046366.0	54101946.0	loss	7	122	brca
29088	54135240.0	54148513.0	gain	48	122	brca
29088	54135240.0	54148513.0	loss	7	122	brca
26766	54330685.0	54330894.0	gain	48	122	brca
26766	54330685.0	54330894.0	loss	7	122	brca
64321	54457934.0	54460891.0	gain	48	122	brca
64321	54457934.0	54460891.0	loss	7	122	brca
6101	54559184.0	54871233.0	gain	48	122	brca
6101	54559184.0	54871233.0	loss	7	122	brca
114786	55102027.0	55542053.0	gain	49	122	brca
114786	55102027.0	55542053.0	loss	7	122	brca
100133234	55449196.0	55455320.0	gain	49	122	brca
100133234	55449196.0	55455320.0	loss	7	122	brca
105375843	55517186.0	55520977.0	gain	49	122	brca
105375843	55517186.0	55520977.0	loss	7	122	brca
137695	55738757.0	55773377.0	gain	49	122	brca
137695	55738757.0	55773377.0	loss	7	122	brca
96764	55773445.0	55826444.0	gain	49	122	brca
96764	55773445.0	55826444.0	loss	7	122	brca
4067	55879834.0	56014168.0	gain	49	122	brca
4067	55879834.0	56014168.0	loss	7	122	brca
6224	56067253.0	56074505.0	gain	49	122	brca
6224	56067253.0	56074505.0	loss	7	122	brca
26795	56073838.0	56073900.0	gain	49	122	brca
26795	56073838.0	56073900.0	loss	7	122	brca
4342	56112941.0	56113981.0	gain	49	122	brca
4342	56112941.0	56113981.0	loss	7	122	brca
5324	56160908.0	56211272.0	gain	49	122	brca
5324	56160908.0	56211272.0	loss	7	122	brca
79145	56211788.0	56218808.0	gain	49	122	brca
79145	56211788.0	56218808.0	loss	7	122	brca
195814	56300004.0	56320174.0	gain	49	122	brca
195814	56300004.0	56320174.0	loss	7	122	brca
442388	56374717.0	56390709.0	gain	49	122	brca
442388	56374717.0	56390709.0	loss	7	122	brca
5179	56440956.0	56446640.0	gain	49	122	brca
5179	56440956.0	56446640.0	loss	7	122	brca
101929415	56445806.0	56552066.0	gain	49	122	brca
101929415	56445806.0	56552066.0	loss	7	122	brca
100507632	56518317.0	56559822.0	gain	49	122	brca
100507632	56518317.0	56559822.0	loss	7	122	brca
54928	56957930.0	56993866.0	gain	50	122	brca
54928	56957930.0	56993866.0	loss	7	122	brca
100507651	57218275.0	57232953.0	gain	50	122	brca
100507651	57218275.0	57232953.0	loss	7	122	brca
286177	57261225.0	57266610.0	gain	50	122	brca
286177	57261225.0	57266610.0	loss	7	122	brca
26138	57279542.0	57284730.0	gain	50	122	brca
26138	57279542.0	57284730.0	loss	7	122	brca
101929488	57343786.0	57364856.0	gain	50	122	brca
101929488	57343786.0	57364856.0	loss	7	122	brca
286178	57746148.0	57750196.0	gain	50	122	brca
286178	57746148.0	57750196.0	loss	7	122	brca
100505477	57978357.0	57984125.0	gain	50	122	brca
100505477	57978357.0	57984125.0	loss	7	122	brca
90362	57994522.0	58148783.0	gain	50	122	brca
90362	57994522.0	58148783.0	loss	7	122	brca
101929528	58255770.0	58272100.0	gain	50	122	brca
101929528	58255770.0	58272100.0	loss	7	122	brca
137886	58411360.0	58451500.0	gain	51	122	brca
137886	58411360.0	58451500.0	loss	7	122	brca
1581	58490177.0	58500162.0	gain	51	122	brca
1581	58490177.0	58500162.0	loss	7	122	brca
6386	58553260.0	58582857.0	gain	52	122	brca
6386	58553260.0	58582857.0	loss	7	122	brca
8439	58583503.0	58659852.0	gain	53	122	brca
8439	58583503.0	58659852.0	loss	6	122	brca
9760	58805411.0	59119146.0	gain	53	122	brca
9760	58805411.0	59119146.0	loss	6	122	brca
767	60185411.0	60281399.0	gain	52	122	brca
767	60185411.0	60281399.0	loss	6	122	brca
100505532	60402170.0	60413817.0	gain	52	122	brca
100505532	60402170.0	60413817.0	loss	6	122	brca
5862	60516909.0	60623643.0	gain	53	122	brca
5862	60516909.0	60623643.0	loss	6	122	brca
55636	60678739.0	60868027.0	gain	53	122	brca
55636	60678739.0	60868027.0	loss	6	122	brca
157807	60964847.0	61501628.0	gain	53	122	brca
157807	60964847.0	61501628.0	loss	6	122	brca
100130298	60966120.0	60967747.0	gain	53	122	brca
100130298	60966120.0	60967747.0	loss	6	122	brca
444	61500555.0	61714591.0	gain	54	122	brca
444	61500555.0	61714591.0	loss	6	122	brca
100616484	61714787.0	61714858.0	gain	54	122	brca
100616484	61714787.0	61714858.0	loss	6	122	brca
286183	62248853.0	62999651.0	gain	54	122	brca
286183	62248853.0	62999651.0	loss	6	122	brca
8836	63015078.0	63038805.0	gain	54	122	brca
8836	63015078.0	63038805.0	loss	6	122	brca
7274	63059487.0	63086052.0	gain	55	122	brca
7274	63059487.0	63086052.0	loss	6	122	brca
101410533	63167724.0	63168441.0	gain	55	122	brca
101410533	63167724.0	63168441.0	loss	6	122	brca
253943	63168552.0	63212787.0	gain	56	122	brca
253943	63168552.0	63212787.0	loss	6	122	brca
102724612	63465848.0	63475481.0	gain	56	122	brca
102724612	63465848.0	63475481.0	loss	6	122	brca
286184	63769429.0	63785500.0	gain	56	122	brca
286184	63769429.0	63785500.0	loss	6	122	brca
102724623	63856942.0	64368557.0	gain	56	122	brca
102724623	63856942.0	64368557.0	loss	6	122	brca
100130155	64373217.0	64387503.0	gain	56	122	brca
100130155	64373217.0	64387503.0	loss	6	122	brca
406908	64379148.0	64379256.0	gain	56	122	brca
406908	64379148.0	64379256.0	loss	6	122	brca
401463	64574307.0	64581891.0	gain	56	122	brca
401463	64574307.0	64581891.0	loss	6	122	brca
27319	64580364.0	64583626.0	gain	56	122	brca
27319	64580364.0	64583626.0	loss	6	122	brca
9420	64586574.0	64798736.0	gain	56	122	brca
9420	64586574.0	64798736.0	loss	7	122	brca
552859	65161144.0	65180339.0	gain	56	122	brca
552859	65161144.0	65180339.0	loss	7	122	brca
286186	65527007.0	65562665.0	gain	56	122	brca
286186	65527007.0	65562665.0	loss	7	122	brca
55156	65602457.0	65634176.0	gain	56	122	brca
55156	65602457.0	65634176.0	loss	7	122	brca
9650	65643888.0	65778597.0	gain	56	122	brca
9650	65643888.0	65778597.0	loss	7	122	brca
5150	65714333.0	65842063.0	gain	57	122	brca
5150	65714333.0	65842063.0	loss	7	122	brca
85479	66014977.0	66101244.0	gain	57	122	brca
85479	66014977.0	66101244.0	loss	7	122	brca
84675	66113350.0	66175484.0	gain	57	122	brca
84675	66113350.0	66175484.0	loss	7	122	brca
1392	66176375.0	66178463.0	gain	57	122	brca
1392	66176375.0	66178463.0	loss	7	122	brca
100505659	66192113.0	66197318.0	gain	57	122	brca
100505659	66192113.0	66197318.0	loss	7	122	brca
100505676	66419586.0	66428976.0	gain	57	122	brca
100505676	66419586.0	66428976.0	loss	7	122	brca
23212	66429013.0	66430732.0	gain	57	122	brca
23212	66429013.0	66430732.0	loss	7	122	brca
137872	66432503.0	66468906.0	gain	57	122	brca
137872	66432503.0	66468906.0	loss	7	122	brca
254778	66493565.0	66518523.0	gain	57	122	brca
254778	66493565.0	66518523.0	loss	7	122	brca
4603	66562174.0	66613217.0	gain	57	122	brca
4603	66562174.0	66613217.0	loss	7	122	brca
80124	66628486.0	66667230.0	gain	57	122	brca
80124	66628486.0	66667230.0	loss	7	122	brca
56260	66667595.0	66681530.0	gain	57	122	brca
100533105	66667595.0	66862021.0	gain	58	122	brca
56260	66667595.0	66681530.0	loss	7	122	brca
100533105	66667595.0	66862021.0	loss	7	122	brca
23678	66712780.0	66862021.0	gain	58	122	brca
23678	66712780.0	66862021.0	loss	7	122	brca
26255	66767328.0	66768033.0	gain	57	122	brca
26255	66767328.0	66768033.0	loss	7	122	brca
157777	66870770.0	66926381.0	gain	58	122	brca
157777	66870770.0	66926381.0	loss	7	122	brca
641638	66921689.0	66925540.0	gain	58	122	brca
641638	66921689.0	66925540.0	loss	7	122	brca
641648	66922473.0	66922548.0	gain	58	122	brca
641648	66922473.0	66922548.0	loss	7	122	brca
100129654	66946500.0	66962590.0	gain	58	122	brca
100129654	66946500.0	66962590.0	loss	7	122	brca
286187	66964102.0	67028553.0	gain	58	122	brca
286187	66964102.0	67028553.0	loss	7	122	brca
10987	67043078.0	67062132.0	gain	58	122	brca
10987	67043078.0	67062132.0	loss	7	122	brca
79848	67064367.0	67196613.0	gain	58	122	brca
79848	67064367.0	67196613.0	loss	7	122	brca
10565	67173510.0	67343780.0	gain	59	122	brca
10565	67173510.0	67343780.0	loss	7	122	brca
102724708	67343833.0	67491867.0	gain	58	122	brca
102724708	67343833.0	67491867.0	loss	7	122	brca
57094	67422037.0	67746359.0	gain	58	122	brca
57094	67422037.0	67746359.0	loss	7	122	brca
80243	67952045.0	68237031.0	gain	58	122	brca
80243	67952045.0	68237031.0	loss	7	122	brca
286189	68303467.0	68331490.0	gain	58	122	brca
286189	68303467.0	68331490.0	loss	7	122	brca
116328	68330372.0	68819022.0	gain	60	122	brca
116328	68330372.0	68819022.0	loss	5	122	brca
100505718	68911802.0	69104189.0	gain	60	122	brca
100505718	68911802.0	69104189.0	loss	4	122	brca
100505739	69424869.0	69448243.0	gain	60	122	brca
100505739	69424869.0	69448243.0	loss	4	122	brca
23213	69466780.0	69660911.0	gain	60	122	brca
23213	69466780.0	69660911.0	loss	4	122	brca
81796	69667045.0	69834977.0	gain	60	122	brca
81796	69667045.0	69834977.0	loss	4	122	brca
63978	70051650.0	70071251.0	gain	60	122	brca
63978	70051650.0	70071251.0	loss	4	122	brca
10499	70109781.0	70456445.0	gain	61	122	brca
10499	70109781.0	70456445.0	loss	3	122	brca
101926892	70471133.0	70485686.0	gain	61	122	brca
101926892	70471133.0	70485686.0	loss	3	122	brca
23471	70573217.0	70608415.0	gain	61	122	brca
23471	70573217.0	70608415.0	loss	3	122	brca
286190	70608576.0	70663278.0	gain	61	122	brca
286190	70608576.0	70663278.0	loss	3	122	brca
51110	70637265.0	70669184.0	gain	61	122	brca
51110	70637265.0	70669184.0	loss	3	122	brca
389668	70669338.0	71065804.0	gain	61	122	brca
389668	70669338.0	71065804.0	loss	3	122	brca
2138	71197432.0	71548093.0	gain	61	122	brca
2138	71197432.0	71548093.0	loss	3	122	brca
9242	71841559.0	71844411.0	gain	61	122	brca
9242	71841559.0	71844411.0	loss	3	122	brca
100132891	71843122.0	72056311.0	gain	60	122	brca
100132891	71843122.0	72056311.0	loss	3	122	brca
8989	72021249.0	72090009.0	gain	62	122	brca
8989	72021249.0	72090009.0	loss	3	122	brca
392232	72202751.0	72251633.0	gain	62	122	brca
392232	72202751.0	72251633.0	loss	3	122	brca
9312	72537224.0	72938348.0	gain	63	122	brca
