Name	lscc_Database_ID	brca_Database_ID	luad_Database_ID	ovarian_Database_ID	brca_pvalue	colon_pvalue	hnscc_pvalue	lscc_pvalue	luad_pvalue	ovarian_pvalue
ACBD3	NP_073572.2	NP_073572.2	NP_073572.2	NP_073572	0.0003795357812329768	0.0019728469085334966	0.004500444987696291	0.003931878566557342	0.006982917985738194	0.0010672692151342542
ACBD5	NP_001339497.1|NP_001339498.1|NP_001339500.1|NP_001339503.1|NP_001339502.1|NP_001339509.1|NP_001339510.1|NP_001339515.1|NP_001339514.1|NP_001129178.1|NP_001129177.1|NP_001129179.1	NP_663736.2|NP_001258441.1|NP_001035938.1|NP_001288181.1|NP_001288183.1	NP_001339499.1|NP_001339501.1|NP_663736.2|NP_001258441.1|NP_001035938.1|NP_001339497.1|NP_001339498.1|NP_001339500.1|NP_001339503.1|NP_001339502.1|NP_001339509.1|NP_001339517.1|NP_001339516.1|NP_001339511.1|NP_001339510.1|NP_001339515.1|NP_001288180.1|NP_001339514.1|NP_001288183.1	NP_001035938	0.00037764630928135154	0.0017754732768107623	0.0437977623257139	0.0028410909529985448	0.0012065840386939332	0.0005082479471238339
ACBD5	NP_001339499.1|NP_001339501.1|NP_663736.2|NP_001258441.1|NP_001035938.1|NP_001339517.1|NP_001339516.1|NP_001339511.1|NP_001288180.1|NP_001288183.1	NP_663736.2|NP_001258441.1|NP_001035938.1|NP_001288181.1|NP_001288183.1	NP_001339499.1|NP_001339501.1|NP_663736.2|NP_001258441.1|NP_001035938.1|NP_001339497.1|NP_001339498.1|NP_001339500.1|NP_001339503.1|NP_001339502.1|NP_001339509.1|NP_001339517.1|NP_001339516.1|NP_001339511.1|NP_001339510.1|NP_001339515.1|NP_001288180.1|NP_001339514.1|NP_001288183.1	NP_001035938	0.00037764630928135154	0.0017754732768107623	0.0437977623257139	0.003250328844207102	0.0012065840386939332	0.0005082479471238339
ACBD6	NP_115736.1	NP_115736.1	NP_115736.1	NP_115736	0.0008296121778068164	0.0010930779504217576	0.010419082243224317	0.0009551837854377818	0.0016002286913431418	0.002038668459327413
ACBD7	NP_001034933.1	NP_001034933.1	NP_001034933.1	NP_001034933	0.00037905670376028		0.004434610443908324	0.0015685262496861472	0.0027394944783192612	0.002145766243553873
ACCS		NP_001120691.1			0.00039260278047477837					
ACD	NP_001075955.1|NP_075065.2|NP_001075956.1	NP_001075955.1|NP_075065.2|NP_001075956.1	NP_001075955.1|NP_075065.2|NP_001075956.1		0.001468532457646591		0.03231629868040767	0.012756527396672275	0.010213265892468243	
ACE	NP_000780.1|NP_690043.1|NP_001171528.1	NP_000780.1|NP_690043.1|NP_001171528.1	NP_000780.1|NP_690043.1|NP_001171528.1	NP_000780	0.0004143613687897353	0.0016596876206928153	0.1955846401380921	0.0016546435158293908	0.022692523998048227	0.0007359793774234783
ACE2		NP_068576.1	NP_068576.1		0.0004068231467510115	0.13539520650719686			0.0013660863811064202	
ACIN1	NP_001158286.1	NP_001158286.1	NP_001158287.1|NP_055792.1|NP_001158288.1|NP_001158289.1	NP_001158286	0.0005133479860075159	0.0012498467288508653	0.0030549053982594026	0.0053235619913474825	0.0027448052565764588	0.0005770397153356189
ACIN1	NP_001158286.1	NP_001158286.1	NP_001158287.1|NP_055792.1|NP_001158288.1|NP_001158289.1	NP_001158287	0.0005133479860075159	0.0012498467288508653	0.0030549053982594026	0.0053235619913474825	0.0027448052565764588	0.0005232026183195759
ACIN1	NP_001158287.1|NP_055792.1|NP_001158288.1|NP_001158289.1	NP_001158286.1	NP_001158287.1|NP_055792.1|NP_001158288.1|NP_001158289.1	NP_001158286	0.0005133479860075159	0.0012498467288508653	0.0030549053982594026	0.005457135403783165	0.0027448052565764588	0.0005770397153356189
ACIN1	NP_001158287.1|NP_055792.1|NP_001158288.1|NP_001158289.1	NP_001158286.1	NP_001158287.1|NP_055792.1|NP_001158288.1|NP_001158289.1	NP_001158287	0.0005133479860075159	0.0012498467288508653	0.0030549053982594026	0.005457135403783165	0.0027448052565764588	0.0005232026183195759
ACIN1	NP_001158286.1	NP_001158287.1|NP_055792.1|NP_001158288.1|NP_001158289.1	NP_001158287.1|NP_055792.1|NP_001158288.1|NP_001158289.1	NP_001158286	0.00037764630928135154	0.0012498467288508653	0.0030549053982594026	0.0053235619913474825	0.0027448052565764588	0.0005770397153356189
ACIN1	NP_001158286.1	NP_001158287.1|NP_055792.1|NP_001158288.1|NP_001158289.1	NP_001158287.1|NP_055792.1|NP_001158288.1|NP_001158289.1	NP_001158287	0.00037764630928135154	0.0012498467288508653	0.0030549053982594026	0.0053235619913474825	0.0027448052565764588	0.0005232026183195759
ACIN1	NP_001158287.1|NP_055792.1|NP_001158288.1|NP_001158289.1	NP_001158287.1|NP_055792.1|NP_001158288.1|NP_001158289.1	NP_001158287.1|NP_055792.1|NP_001158288.1|NP_001158289.1	NP_001158286	0.00037764630928135154	0.0012498467288508653	0.0030549053982594026	0.005457135403783165	0.0027448052565764588	0.0005770397153356189
ACIN1	NP_001158287.1|NP_055792.1|NP_001158288.1|NP_001158289.1	NP_001158287.1|NP_055792.1|NP_001158288.1|NP_001158289.1	NP_001158287.1|NP_055792.1|NP_001158288.1|NP_001158289.1	NP_001158287	0.00037764630928135154	0.0012498467288508653	0.0030549053982594026	0.005457135403783165	0.0027448052565764588	0.0005232026183195759
ACLY	NP_001290203.1|NP_001087.2	NP_001290203.1|NP_001087.2	NP_001290203.1|NP_001087.2	NP_001087	0.0027838913472718312	0.019530223572714677	0.15382684760958681	0.0013804313193532432	0.004387299689175762	0.0040513929736185565
ACLY	NP_001290203.1|NP_001087.2	NP_001290203.1|NP_001087.2	NP_001290203.1|NP_001087.2	NP_001290204	0.0027838913472718312	0.019530223572714677	0.15382684760958681	0.0013804313193532432	0.004387299689175762	0.0037655735953410763
ACLY	NP_001290203.1|NP_001087.2	NP_001290203.1|NP_001087.2	NP_001290204.1|NP_942127.1	NP_001087	0.0027838913472718312	0.019530223572714677	0.15382684760958681	0.0013804313193532432	0.0013478464577019145	0.0040513929736185565
ACLY	NP_001290203.1|NP_001087.2	NP_001290203.1|NP_001087.2	NP_001290204.1|NP_942127.1	NP_001290204	0.0027838913472718312	0.019530223572714677	0.15382684760958681	0.0013804313193532432	0.0013478464577019145	0.0037655735953410763
ACLY	NP_001290204.1|NP_942127.1	NP_001290203.1|NP_001087.2	NP_001290203.1|NP_001087.2	NP_001087	0.0027838913472718312	0.019530223572714677	0.15382684760958681	0.0008458149291513972	0.004387299689175762	0.0040513929736185565
ACLY	NP_001290204.1|NP_942127.1	NP_001290203.1|NP_001087.2	NP_001290203.1|NP_001087.2	NP_001290204	0.0027838913472718312	0.019530223572714677	0.15382684760958681	0.0008458149291513972	0.004387299689175762	0.0037655735953410763
ACLY	NP_001290204.1|NP_942127.1	NP_001290203.1|NP_001087.2	NP_001290204.1|NP_942127.1	NP_001087	0.0027838913472718312	0.019530223572714677	0.15382684760958681	0.0008458149291513972	0.0013478464577019145	0.0040513929736185565
ACLY	NP_001290204.1|NP_942127.1	NP_001290203.1|NP_001087.2	NP_001290204.1|NP_942127.1	NP_001290204	0.0027838913472718312	0.019530223572714677	0.15382684760958681	0.0008458149291513972	0.0013478464577019145	0.0037655735953410763
ACLY	NP_001290203.1|NP_001087.2	NP_001290204.1|NP_942127.1	NP_001290203.1|NP_001087.2	NP_001087	0.000542687349916111	0.019530223572714677	0.15382684760958681	0.0013804313193532432	0.004387299689175762	0.0040513929736185565
ACLY	NP_001290203.1|NP_001087.2	NP_001290204.1|NP_942127.1	NP_001290203.1|NP_001087.2	NP_001290204	0.000542687349916111	0.019530223572714677	0.15382684760958681	0.0013804313193532432	0.004387299689175762	0.0037655735953410763
ACLY	NP_001290203.1|NP_001087.2	NP_001290204.1|NP_942127.1	NP_001290204.1|NP_942127.1	NP_001087	0.000542687349916111	0.019530223572714677	0.15382684760958681	0.0013804313193532432	0.0013478464577019145	0.0040513929736185565
ACLY	NP_001290203.1|NP_001087.2	NP_001290204.1|NP_942127.1	NP_001290204.1|NP_942127.1	NP_001290204	0.000542687349916111	0.019530223572714677	0.15382684760958681	0.0013804313193532432	0.0013478464577019145	0.0037655735953410763
ACLY	NP_001290204.1|NP_942127.1	NP_001290204.1|NP_942127.1	NP_001290203.1|NP_001087.2	NP_001087	0.000542687349916111	0.019530223572714677	0.15382684760958681	0.0008458149291513972	0.004387299689175762	0.0040513929736185565
ACLY	NP_001290204.1|NP_942127.1	NP_001290204.1|NP_942127.1	NP_001290203.1|NP_001087.2	NP_001290204	0.000542687349916111	0.019530223572714677	0.15382684760958681	0.0008458149291513972	0.004387299689175762	0.0037655735953410763
ACLY	NP_001290204.1|NP_942127.1	NP_001290204.1|NP_942127.1	NP_001290204.1|NP_942127.1	NP_001087	0.000542687349916111	0.019530223572714677	0.15382684760958681	0.0008458149291513972	0.0013478464577019145	0.0040513929736185565
ACLY	NP_001290204.1|NP_942127.1	NP_001290204.1|NP_942127.1	NP_001290204.1|NP_942127.1	NP_001290204	0.000542687349916111	0.019530223572714677	0.15382684760958681	0.0008458149291513972	0.0013478464577019145	0.0037655735953410763
ACO1	NP_001265281.1	NP_001265281.1	NP_001265281.1	NP_001265281	0.0020475046653343895	0.0019063353121116107	0.004619007500271163	0.00494958315976457	0.0015041600747396475	0.0021379510082458653
ACO2	NP_001089.1	NP_001089.1	NP_001089.1	NP_001089	0.00037764630928135154	0.0017143119332311413	0.0024457675871524223	0.0008458149291513972	0.1460342459774063	0.004314800163605303
ACOT1	NP_001032238.1	NP_001032238.1	NP_001032238.1|NP_001351107.1	NP_001032238	0.001055890166682352	0.0034868874148904026		0.001085616902427542	0.0704982639882674	0.0005082479471238339
ACOT11	NP_671517.1	NP_671517.1	NP_671517.1	NP_671517	0.0013051742956143287	0.0010930779504217576	0.00436138012177232	0.0008458149291513972	0.0012065840386939332	0.0005082479471238339
ACOT13	NP_060943.1|NP_001153566.1	NP_060943.1|NP_001153566.1	NP_060943.1|NP_001153566.1	NP_001153566	0.0008071885745716401	0.0031891875104139234	0.19800266093142663	0.001166536289719838	0.0012065840386939332	0.012048550392769489
ACOT2	NP_006812.3|NP_001351106.1|NP_001351107.1	NP_006812.3	NP_006812.3|NP_001351106.1	NP_006812	0.00043587909507712116		0.003894216501633111	0.0009167278278913065	0.00352608749003098	0.0005082479471238339
ACOT4	NP_689544.3	NP_689544.3	NP_689544.3	NP_689544	0.0012623479880316294			0.005551426674132179	0.001310010851140363	0.0013401420372903027
ACOT7	NP_863654.1|NP_009205.3|NP_863656.1	NP_863654.1|NP_009205.3|NP_863656.1	NP_863654.1|NP_009205.3|NP_863656.1	NP_863654	0.0016489132514040882	0.0022163957128756937	0.2534366580016455	0.0008458149291513972	0.0012169400112527983	0.00054103015654926
ACOT8	NP_005460.2	NP_005460.2	NP_005460.2	NP_005460	0.00037764630928135154	0.06556900508157724	0.14755113402266573	0.0008824232167391993	0.004773776815764056	0.0005082479471238339
ACOT9	NP_001028755.2|NP_001317188.1	NP_001028755.2|NP_001032248.1|NP_001317188.1	NP_001028755.2|NP_001317188.1	NP_001028755	0.000427931054317475	0.008808773381509542	0.005370494468143381	0.0008458149291513972	0.0012688936842848708	0.0005817514416573696
ACOT9	NP_001028755.2|NP_001317188.1	NP_001028755.2|NP_001032248.1|NP_001317188.1	NP_001028755.2|NP_001317188.1	NP_001032248	0.000427931054317475	0.008808773381509542	0.005370494468143381	0.0008458149291513972	0.0012688936842848708	0.000629674589417732
ACOX1	NP_004026.2|NP_009223.2|NP_001171968.1	NP_004026.2|NP_001171968.1	NP_004026.2|NP_009223.2|NP_001171968.1	NP_004026	0.00037764630928135154	0.0012550102146235375	0.30381590732398234	0.0014854745936899083	0.01099492613227975	0.0014086158130429606
ACOX1	NP_004026.2|NP_009223.2|NP_001171968.1	NP_009223.2	NP_004026.2|NP_009223.2|NP_001171968.1	NP_004026	0.00038816063762224637	0.0012550102146235375	0.30381590732398234	0.0014854745936899083	0.01099492613227975	0.0014086158130429606
ACOX3	NP_003492.2|NP_001095137.1	NP_003492.2|NP_001095137.1	NP_003492.2|NP_001095137.1	NP_003492	0.00037764630928135154	0.0011488106242612246	0.005803602897742276	0.06334088297659729	0.0018751812529678904	0.0005082479471238339
ACP1	NP_004291.1|NP_001035739.1	NP_004291.1|NP_001035739.1	NP_004291.1|NP_001035739.1	NP_004291	0.007860271634552093	0.00257528146618049	0.15780900012878507	0.00342684604320893	0.10304037164176669	0.0011038152789211637
ACP1	NP_004291.1|NP_001035739.1	NP_004291.1|NP_001035739.1	NP_004291.1|NP_001035739.1	NP_009030	0.007860271634552093	0.00257528146618049	0.15780900012878507	0.00342684604320893	0.10304037164176669	0.0008243232939506176
ACP1	NP_004291.1|NP_001035739.1	NP_004291.1|NP_001035739.1	NP_009030.1	NP_004291	0.007860271634552093	0.00257528146618049	0.15780900012878507	0.00342684604320893	0.18846242327044846	0.0011038152789211637
ACP1	NP_004291.1|NP_001035739.1	NP_004291.1|NP_001035739.1	NP_009030.1	NP_009030	0.007860271634552093	0.00257528146618049	0.15780900012878507	0.00342684604320893	0.18846242327044846	0.0008243232939506176
ACP1	NP_009030.1	NP_004291.1|NP_001035739.1	NP_004291.1|NP_001035739.1	NP_004291	0.007860271634552093	0.00257528146618049	0.15780900012878507	0.004868809137834364	0.10304037164176669	0.0011038152789211637
ACP1	NP_009030.1	NP_004291.1|NP_001035739.1	NP_004291.1|NP_001035739.1	NP_009030	0.007860271634552093	0.00257528146618049	0.15780900012878507	0.004868809137834364	0.10304037164176669	0.0008243232939506176
ACP1	NP_009030.1	NP_004291.1|NP_001035739.1	NP_009030.1	NP_004291	0.007860271634552093	0.00257528146618049	0.15780900012878507	0.004868809137834364	0.18846242327044846	0.0011038152789211637
ACP1	NP_009030.1	NP_004291.1|NP_001035739.1	NP_009030.1	NP_009030	0.007860271634552093	0.00257528146618049	0.15780900012878507	0.004868809137834364	0.18846242327044846	0.0008243232939506176
ACP1	NP_004291.1|NP_001035739.1	NP_009030.1	NP_004291.1|NP_001035739.1	NP_004291	0.0004958524234950405	0.00257528146618049	0.15780900012878507	0.00342684604320893	0.10304037164176669	0.0011038152789211637
ACP1	NP_004291.1|NP_001035739.1	NP_009030.1	NP_004291.1|NP_001035739.1	NP_009030	0.0004958524234950405	0.00257528146618049	0.15780900012878507	0.00342684604320893	0.10304037164176669	0.0008243232939506176
ACP1	NP_004291.1|NP_001035739.1	NP_009030.1	NP_009030.1	NP_004291	0.0004958524234950405	0.00257528146618049	0.15780900012878507	0.00342684604320893	0.18846242327044846	0.0011038152789211637
ACP1	NP_004291.1|NP_001035739.1	NP_009030.1	NP_009030.1	NP_009030	0.0004958524234950405	0.00257528146618049	0.15780900012878507	0.00342684604320893	0.18846242327044846	0.0008243232939506176
ACP1	NP_009030.1	NP_009030.1	NP_004291.1|NP_001035739.1	NP_004291	0.0004958524234950405	0.00257528146618049	0.15780900012878507	0.004868809137834364	0.10304037164176669	0.0011038152789211637
ACP1	NP_009030.1	NP_009030.1	NP_004291.1|NP_001035739.1	NP_009030	0.0004958524234950405	0.00257528146618049	0.15780900012878507	0.004868809137834364	0.10304037164176669	0.0008243232939506176
ACP1	NP_009030.1	NP_009030.1	NP_009030.1	NP_004291	0.0004958524234950405	0.00257528146618049	0.15780900012878507	0.004868809137834364	0.18846242327044846	0.0011038152789211637
ACP1	NP_009030.1	NP_009030.1	NP_009030.1	NP_009030	0.0004958524234950405	0.00257528146618049	0.15780900012878507	0.004868809137834364	0.18846242327044846	0.0008243232939506176
ACP2	NP_001601.1|NP_001289418.1|NP_001343945.1|NP_001289420.1|NP_001289419.1|NP_001289421.1	NP_001289419.1	NP_001601.1|NP_001343945.1|NP_001289420.1|NP_001289421.1	NP_001289419	0.002690288327001749	0.0010930779504217576	0.009728505739521878	0.0013202612225500323	0.0015605885478838072	0.02825764263828522
ACP2	NP_001601.1|NP_001289418.1|NP_001343945.1|NP_001289420.1|NP_001289419.1|NP_001289421.1	NP_001289419.1	NP_001601.1|NP_001343945.1|NP_001289420.1|NP_001289421.1	NP_001601	0.002690288327001749	0.0010930779504217576	0.009728505739521878	0.0013202612225500323	0.0015605885478838072	0.013998912890901037
ACP2	NP_001601.1|NP_001289418.1|NP_001343945.1|NP_001289420.1|NP_001289419.1|NP_001289421.1	NP_001601.1|NP_001289420.1|NP_001289421.1	NP_001601.1|NP_001343945.1|NP_001289420.1|NP_001289421.1	NP_001289419	0.0008599128013346337	0.0010930779504217576	0.009728505739521878	0.0013202612225500323	0.0015605885478838072	0.02825764263828522
ACP2	NP_001601.1|NP_001289418.1|NP_001343945.1|NP_001289420.1|NP_001289419.1|NP_001289421.1	NP_001601.1|NP_001289420.1|NP_001289421.1	NP_001601.1|NP_001343945.1|NP_001289420.1|NP_001289421.1	NP_001601	0.0008599128013346337	0.0010930779504217576	0.009728505739521878	0.0013202612225500323	0.0015605885478838072	0.013998912890901037
ACP5	NP_001104504.1	NP_001602.1	NP_001104504.1	NP_001602	0.00038416258744368095	0.008660506737578575	0.002277642042006842	0.001985797431816452	0.006269439120994461	0.002035252425114044
ACP6	NP_057445.4|NP_001310554.1	NP_057445.4|NP_001310554.1	NP_057445.4|NP_001310554.1	NP_057445	0.0014594265508853061	0.0012167062024194064	0.002185495231761614	0.00257030269239764	0.02910168797805223	0.0005643686826203818
ACPP	NP_001127666.1|NP_001090.2|NP_001278966.1	NP_001127666.1|NP_001090.2|NP_001278966.1	NP_001127666.1|NP_001090.2|NP_001278966.1	NP_001090	0.004237466390604037	0.001849573386901099	0.004324821205002299	0.005763017384559807	0.005669753621213361	0.010782838782873607
ACSF2	NP_001275897.1|NP_079425.3|NP_001275898.1|NP_001275899.1|NP_001275900.1	NP_001275897.1|NP_079425.3|NP_001275898.1|NP_001275899.1|NP_001275900.1	NP_001275897.1|NP_079425.3|NP_001275898.1|NP_001275899.1|NP_001275900.1	NP_001275897	0.0006523069638334568	0.010358634090051128	0.006019866432448095	0.016522244886092222	0.0025582507720234957	0.0010638133386272118
ACSF3	NP_001120686.1	NP_001120686.1|NP_001271245.1	NP_001120686.1|NP_001271245.1	NP_001120686	0.001967957926152315	0.0014595460550272485	0.0036558137968363356	0.03289948708338094	0.01362419190257624	0.0017035339578895235
ACSF3	NP_001120686.1	NP_001120686.1|NP_001271245.1	NP_001120686.1|NP_001271245.1	NP_001271245	0.001967957926152315	0.0014595460550272485	0.0036558137968363356	0.03289948708338094	0.01362419190257624	0.0018870795825030112
ACSF3	NP_001271245.1	NP_001120686.1|NP_001271245.1	NP_001120686.1|NP_001271245.1	NP_001120686	0.001967957926152315	0.0014595460550272485	0.0036558137968363356	0.0034928519499057217	0.01362419190257624	0.0017035339578895235
ACSF3	NP_001271245.1	NP_001120686.1|NP_001271245.1	NP_001120686.1|NP_001271245.1	NP_001271245	0.001967957926152315	0.0014595460550272485	0.0036558137968363356	0.0034928519499057217	0.01362419190257624	0.0018870795825030112
ACSL1	NP_001273637.1|NP_001273640.1|NP_001273641.1	NP_001273637.1|NP_001273640.1|NP_001273641.1	NP_001273637.1|NP_001273640.1|NP_001273641.1	NP_001273637	0.00037764630928135154	0.0018816970982352044	0.0024874453115570137	0.0008536466316803453	0.008158227882919231	0.0005082479471238339
ACSL1	NP_001273637.1|NP_001273640.1|NP_001273641.1	NP_001273637.1|NP_001273640.1|NP_001273641.1	NP_001273637.1|NP_001273640.1|NP_001273641.1	NP_001273639	0.00037764630928135154	0.0018816970982352044	0.0024874453115570137	0.0008536466316803453	0.008158227882919231	0.0005082479471238339
ACSL1	NP_001273637.1|NP_001273640.1|NP_001273641.1	NP_001273637.1|NP_001273640.1|NP_001273641.1	NP_001273639.1	NP_001273637	0.00037764630928135154	0.0018816970982352044	0.0024874453115570137	0.0008536466316803453	0.009417961884233697	0.0005082479471238339
ACSL1	NP_001273637.1|NP_001273640.1|NP_001273641.1	NP_001273637.1|NP_001273640.1|NP_001273641.1	NP_001273639.1	NP_001273639	0.00037764630928135154	0.0018816970982352044	0.0024874453115570137	0.0008536466316803453	0.009417961884233697	0.0005082479471238339
ACSL3	NP_001341087.1	NP_004448.2	NP_001341087.1	NP_004448	0.0013069695650446654	0.0010930779504217576	0.07242574197908237	0.0028556336836674584	0.001676176670909099	0.0005082479471238339
ACSL4	NP_001305438.1|NP_001305439.1	NP_001305438.1|NP_001305439.1	NP_001305438.1|NP_001305439.1	NP_001305438	0.0039471456457544464	0.0014347328857154912	0.0158591952807633	0.0013927569707502779	0.007571310911391846	0.0009826470594163916
ACSL5	NP_057318.2|NP_976313.1	NP_057318.2|NP_976313.1	NP_057318.2|NP_976313.1	NP_057318	0.0006395112995358164	0.011987620750807662	0.07355214732991423	0.01754213221640304	0.08344729400945866	0.0020794046646003244
